Name,Card type,Property,Archseries,Legend,Maximum mode,Attribute,Primary type,Monster type,Effect type,DEF,ATK,MAXIMUM ATK,Level/Rank,Page name,Page URL,Artwork,Modification date,Errata
Tag-Up-Magic Sacrifice Force,Spell Card,Normal Spell Card,"('Baseball',)",False,False,,,,"('Effect',)",,,,,Tag-Up-Magic Sacrifice Force,https://yugipedia.com/wiki/Tag-Up-Magic_Sacrifice_Force,,2022-09-21 06:05:36,
Taiban Bluemai,Monster Card,,"('Shaman Bandit',)",False,False,WIND,Effect Monster,Psychic,"('Effect',)",1000,1000,,3,Taiban Bluemai,https://yugipedia.com/wiki/Taiban_Bluemai,"('Edited',)",2023-02-04 14:24:47,
Takegumi the Ruler's Squad,Monster Card,,"('Three Rulers',)",False,False,EARTH,Effect Monster,Warrior,"('Effect',)",1800,0,,6,Takegumi the Ruler's Squad,https://yugipedia.com/wiki/Takegumi_the_Ruler%27s_Squad,,2022-09-21 06:23:08,
Takriminos,Monster Card,,,False,False,WATER,Normal Monster,Sea Serpent,,1200,1500,,4,Takriminos (Rush Duel),https://yugipedia.com/wiki/Takriminos_(Rush_Duel),,2022-09-21 06:23:52,
Talismanic Seal Array,Spell Card,Normal Spell Card,"('Talismanic',)",False,False,,,,"('Effect',)",,,,,Talismanic Seal Array,https://yugipedia.com/wiki/Talismanic_Seal_Array,,2022-12-21 09:16:39,
Tama the Mancer Cat,Monster Card,,,False,False,DARK,Effect Monster,Beast,"('Effect',)",1000,0,,1,Tama the Mancer Cat,https://yugipedia.com/wiki/Tama_the_Mancer_Cat,,2022-09-21 05:57:53,
Tamabot,Monster Card,,,False,False,EARTH,Normal Monster,Machine,,0,200,,1,Tamabot,https://yugipedia.com/wiki/Tamabot,,2022-12-21 09:23:57,
Tang the Noodle Ninja,Monster Card,,"('Noodle Ninja',)",False,False,FIRE,Normal Monster,Pyro,,1000,800,,3,Tang the Noodle Ninja,https://yugipedia.com/wiki/Tang_the_Noodle_Ninja,,2022-09-21 03:12:42,
Taste Inspector,Monster Card,,,False,False,FIRE,Normal Monster,Pyro,,0,1300,,3,Taste Inspector,https://yugipedia.com/wiki/Taste_Inspector,,2022-12-21 09:46:14,
Telepathic Agent,Monster Card,,,False,False,LIGHT,Effect Monster,Psychic,"('Effect',)",800,1000,,4,Telepathic Agent,https://yugipedia.com/wiki/Telepathic_Agent,,2022-04-20 14:03:50,
Temporary Storm Blockade,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Temporary Storm Blockade,https://yugipedia.com/wiki/Temporary_Storm_Blockade,,2022-09-25 03:02:39,
Terrorphone Number,Trap Card,Normal Trap Card,"('Ghost Story',)",False,False,,,,"('Effect',)",,,,,Terrorphone Number,https://yugipedia.com/wiki/Terrorphone_Number,,2022-12-23 09:04:10,
Terrorsaur Sternptera,Monster Card,,,False,False,FIRE,Effect Monster,Dinosaur,"('Effect',)",1200,500,,4,Terrorsaur Sternptera,https://yugipedia.com/wiki/Terrorsaur_Sternptera,,2022-10-30 07:50:23,
Thantsgiving,Monster Card,,"('Gi-ant Revolution (series)',)",False,False,LIGHT,Normal Monster,Insect,,1500,100,,1,Thantsgiving,https://yugipedia.com/wiki/Thantsgiving,,2022-09-21 06:26:28,
Therappi,Monster Card,,,False,False,EARTH,Effect Monster,Reptile,"('Effect',)",1200,200,,3,Therappi,https://yugipedia.com/wiki/Therappi,,2023-01-30 10:10:45,
The Thing in the Purple Mirror,Monster Card,,"('Ghost Story',)",False,False,DARK,Normal Monster,Zombie,,300,0,,1,The Thing in the Purple Mirror,https://yugipedia.com/wiki/The_Thing_in_the_Purple_Mirror,,2022-10-20 06:58:46,
Third Coming of the Reptilian Count,Spell Card,Normal Spell Card,"('Cosmic Urban Legend',)",False,False,,,,"('Effect',)",,,,,Third Coming of the Reptilian Count,https://yugipedia.com/wiki/Third_Coming_of_the_Reptilian_Count,,2022-11-17 12:07:47,
Thousand Attack Rocket,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Thousand Attack Rocket,https://yugipedia.com/wiki/Thousand_Attack_Rocket,,2022-12-21 09:16:53,
Thousand Knives,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Thousand Knives (Rush Duel),https://yugipedia.com/wiki/Thousand_Knives_(Rush_Duel),,2022-09-21 03:35:45,"('Type',)"
The Three Moonlit Mystery Geckos,Trap Card,Normal Trap Card,"('Cosmic Urban Legend',)",False,False,,,,"('Effect',)",,,,,The Three Moonlit Mystery Geckos,https://yugipedia.com/wiki/The_Three_Moonlit_Mystery_Geckos,,2022-11-17 12:06:17,
The Three Warp-Granny Sisters,Monster Card,,"('Cosmic Urban Legend',)",False,False,LIGHT,Normal Monster,Reptile,,300,1300,,3,The Three Warp-Granny Sisters,https://yugipedia.com/wiki/The_Three_Warp-Granny_Sisters,,2022-11-17 12:13:07,
Throne of Darkness,Monster Card,,"('Chair',)",False,False,DARK,Effect Monster,Fiend,"('Effect',)",2500,0,,8,Throne of Darkness,https://yugipedia.com/wiki/Throne_of_Darkness,,2022-09-12 09:21:41,
Thunder Gazelle,Monster Card,,,False,False,FIRE,Effect Monster,Thunder,"('Effect',)",300,1300,,4,Thunder Gazelle,https://yugipedia.com/wiki/Thunder_Gazelle,,2022-11-17 12:09:25,
Thunder Spark,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Thunder Spark (card),https://yugipedia.com/wiki/Thunder_Spark_(card),,2022-12-21 09:25:04,
Thunder the Thunder,Monster Card,,,False,False,LIGHT,Effect Monster,Thunder,"('Effect',)",300,1300,,3,Thunder the Thunder,https://yugipedia.com/wiki/Thunder_the_Thunder,,2022-09-21 03:10:49,
Thunderbeetle Bassdrum,Monster Card,,"('Thunderbeetle',)",False,False,LIGHT,Normal Monster,Thunder,,800,800,,3,Thunderbeetle Bassdrum,https://yugipedia.com/wiki/Thunderbeetle_Bassdrum,,2022-09-12 09:15:20,
Thunderbeetle Boost,Trap Card,Normal Trap Card,"('Thunderbeetle',)",False,False,,,,"('Effect',)",,,,,Thunderbeetle Boost,https://yugipedia.com/wiki/Thunderbeetle_Boost,,2022-09-12 09:20:24,
Thunderbeetle Gift,Spell Card,Normal Spell Card,"('Thunderbeetle',)",False,False,,,,"('Effect',)",,,,,Thunderbeetle Gift,https://yugipedia.com/wiki/Thunderbeetle_Gift,,2022-01-02 16:26:16,
Thunderbeetle Highhat,Monster Card,,"('Thunderbeetle',)",False,False,LIGHT,Normal Monster,Thunder,,600,600,,2,Thunderbeetle Highhat,https://yugipedia.com/wiki/Thunderbeetle_Highhat,,2022-09-12 09:16:34,
Thunderbeetle Snare,Monster Card,,"('Thunderbeetle',)",False,False,LIGHT,Normal Monster,Thunder,,500,500,,1,Thunderbeetle Snare,https://yugipedia.com/wiki/Thunderbeetle_Snare,,2022-09-12 09:17:21,
Thunderbeetle Storm,Spell Card,Normal Spell Card,"('Thunderbeetle',)",False,False,,,,"('Effect',)",,,,,Thunderbeetle Storm,https://yugipedia.com/wiki/Thunderbeetle_Storm,,2022-09-12 09:19:05,
"Thunderbold, the Blazing Thunder",Monster Card,,,False,False,FIRE,Effect Monster,Thunder,"('Effect',)",1900,2300,,7,"Thunderbold, the Blazing Thunder","https://yugipedia.com/wiki/Thunderbold,_the_Blazing_Thunder",,2022-12-20 10:59:48,
Tiger Roll the Sushi Fairy,Monster Card,,"('Sushi Fairy',)",False,False,WATER,Effect Monster,Fairy,"('Effect',)",1200,1200,,4,Tiger Roll the Sushi Fairy,https://yugipedia.com/wiki/Tiger_Roll_the_Sushi_Fairy,,2022-10-30 07:46:47,
Tiramisu Dark Witch,Monster Card,,,False,False,WATER,Normal Monster,Aqua,,0,1500,,4,Tiramisu Dark Witch,https://yugipedia.com/wiki/Tiramisu_Dark_Witch,,2023-01-05 22:58:35,
Torna the Windweaver,Monster Card,,,False,False,WIND,Effect Monster,Spellcaster,"('Effect',)",1000,1600,,6,Torna the Windweaver,https://yugipedia.com/wiki/Torna_the_Windweaver,,2022-10-10 09:08:40,
Torrential Tribute,Trap Card,Normal Trap Card,,True,False,,,,"('Effect',)",,,,,Torrential Tribute (Rush Duel),https://yugipedia.com/wiki/Torrential_Tribute_(Rush_Duel),,2022-12-21 09:03:30,"('Any',)"
Trade-In,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Trade-In (Rush Duel),https://yugipedia.com/wiki/Trade-In_(Rush_Duel),,2022-10-20 06:55:08,"('Name',)"
Traditional Tax,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Traditional Tax,https://yugipedia.com/wiki/Traditional_Tax,,2023-01-21 14:52:33,
Trailblitzing Thunderbolt,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Trailblitzing Thunderbolt,https://yugipedia.com/wiki/Trailblitzing_Thunderbolt,,2022-09-21 06:04:03,
Transamu Arrive,Trap Card,Normal Trap Card,"('Transamu',)",False,False,,,,"('Effect',)",,,,,Transamu Arrive,https://yugipedia.com/wiki/Transamu_Arrive,,2023-01-03 23:17:46,
Transamu Craione,Monster Card,,"('Transamu',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",500,500,,2,Transamu Craione,https://yugipedia.com/wiki/Transamu_Craione,,2023-01-03 23:12:21,
Transamu Ephyrai,Monster Card,,"('Transamu',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",500,1200,,4,Transamu Ephyrai,https://yugipedia.com/wiki/Transamu_Ephyrai,,2022-12-21 09:14:35,
Transamu Jerai,Monster Card,,"('Transamu',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",500,1000,,4,Transamu Jerai,https://yugipedia.com/wiki/Transamu_Jerai,,2022-12-21 09:14:47,
Transamu Lightning,Trap Card,Normal Trap Card,"('Transamu',)",False,False,,,,"('Effect',)",,,,,Transamu Lightning,https://yugipedia.com/wiki/Transamu_Lightning,,2023-01-21 14:47:22,
Transamu Raiker,Monster Card,,"('Transamu',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",1000,1000,,4,Transamu Raiker,https://yugipedia.com/wiki/Transamu_Raiker,,2023-02-04 03:02:50,
Transamu Rainac,Monster Card,,"('Transamu',)",False,False,LIGHT,Normal Monster,Galaxy (Type),,0,1600,,4,Transamu Rainac,https://yugipedia.com/wiki/Transamu_Rainac,"('Alternate',)",2022-12-24 23:39:05,
Transamu Rainac - War To Zen!,Monster Card,,"('Signature move', 'Transamu')",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",200,1400,,4,Transamu Rainac - War To Zen!,https://yugipedia.com/wiki/Transamu_Rainac_-_War_To_Zen!,,2022-12-18 12:09:18,
Transamuroad Rainac,Monster Card,,"('Transamu',)",False,False,LIGHT,Fusion Monster,Galaxy (Type),"('Effect',)",2000,2900,,9,Transamuroad Rainac,https://yugipedia.com/wiki/Transamuroad_Rainac,,2023-01-21 16:53:01,
Trap Hole,Trap Card,Normal Trap Card,"('Trap Hole (archetype)',)",True,False,,,,"('Effect',)",,,,,Trap Hole (Rush Duel),https://yugipedia.com/wiki/Trap_Hole_(Rush_Duel),,2022-10-13 15:51:23,"('Name',)"
Trap Lid,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Trap Lid,https://yugipedia.com/wiki/Trap_Lid,,2023-01-10 18:59:13,
Trap Mole,Monster Card,,,False,False,EARTH,Effect Monster,Beast,"('Effect',)",900,600,,3,Trap Mole,https://yugipedia.com/wiki/Trap_Mole,,2023-02-13 14:03:06,
Treasure Dragon,Monster Card,,,False,False,EARTH,Effect Monster,Dragon,"('Effect',)",0,1100,,3,Treasure Dragon,https://yugipedia.com/wiki/Treasure_Dragon,,2022-12-21 09:38:43,
Triad Drago,Monster Card,,,False,False,EARTH,Effect Monster,Dragon,"('Effect',)",1300,300,,3,Triad Drago,https://yugipedia.com/wiki/Triad_Drago,,2022-12-21 09:38:59,
Triangle Reborn,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Triangle Reborn,https://yugipedia.com/wiki/Triangle_Reborn,,2022-12-21 09:25:16,
Tribute Block,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Tribute Block,https://yugipedia.com/wiki/Tribute_Block,,2023-01-21 14:48:50,
Tribute Doll,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Tribute Doll (Rush Duel),https://yugipedia.com/wiki/Tribute_Doll_(Rush_Duel),,2022-10-10 09:09:42,"('Any',)"
Tribute Lock,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Tribute Lock,https://yugipedia.com/wiki/Tribute_Lock,,2022-09-20 11:19:15,
Tribute to The Doomed,Spell Card,Normal Spell Card,,True,False,,,,"('Effect',)",,,,,Tribute to The Doomed (Rush Duel),https://yugipedia.com/wiki/Tribute_to_The_Doomed_(Rush_Duel),,2022-10-30 07:49:07,"('Name', 'Type')"
Trick Pigeon,Monster Card,,,False,False,LIGHT,Effect Monster,Winged Beast,"('Effect',)",1000,1000,,3,Trick Pigeon,https://yugipedia.com/wiki/Trick_Pigeon,,2022-10-20 07:36:18,
Triple Threat Thunder,Spell Card,Normal Spell Card,"('Bubble Era',)",False,False,,,,"('Effect',)",,,,,Triple Threat Thunder,https://yugipedia.com/wiki/Triple_Threat_Thunder,,2022-10-20 07:35:08,
Triple Trio,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Triple Trio,https://yugipedia.com/wiki/Triple_Trio,,2022-10-20 07:33:41,
Tristegatops,Monster Card,,,False,False,EARTH,Normal Monster,Dinosaur,,1100,700,,2,Tristegatops,https://yugipedia.com/wiki/Tristegatops,,2022-04-20 07:23:25,
Trumpet Charge,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Trumpet Charge,https://yugipedia.com/wiki/Trumpet_Charge,,2022-09-25 03:05:39,
Trumpetonfa the Music Princess,Monster Card,,"('Music Princess',)",False,False,WIND,Effect Monster,Warrior,"('Effect',)",1000,1600,,6,Trumpetonfa the Music Princess,https://yugipedia.com/wiki/Trumpetonfa_the_Music_Princess,,2022-10-20 07:21:37,
Tsuvolcano,Monster Card,,,False,False,EARTH,Normal Monster,Pyro,,1400,0,,1,Tsuvolcano,https://yugipedia.com/wiki/Tsuvolcano,,2022-10-20 07:23:40,
Turnback Shot,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Turnback Shot,https://yugipedia.com/wiki/Turnback_Shot,,2022-12-21 09:55:00,
Tutumes Dark Witch,Monster Card,,"('Bubble Actress',)",False,False,WATER,Normal Monster,Aqua,,0,1500,,4,Tutumes Dark Witch,https://yugipedia.com/wiki/Tutumes_Dark_Witch,,2022-11-17 12:14:06,
Twin Edge Dragon,Monster Card,,,False,False,LIGHT,Effect Monster,Dragon,"('Effect',)",0,1000,,3,Twin Edge Dragon,https://yugipedia.com/wiki/Twin_Edge_Dragon,,2022-12-21 09:38:48,
Twin-Barrel Dragon,Monster Card,,,True,False,DARK,Effect Monster,Machine,"('Effect',)",200,1700,,4,Twin-Barrel Dragon (Rush Duel),https://yugipedia.com/wiki/Twin-Barrel_Dragon_(Rush_Duel),,2023-02-04 23:09:42,"('Any',)"
Tyhone,Monster Card,,,False,False,WIND,Normal Monster,Winged Beast,,1400,1200,,4,Tyhone (Rush Duel),https://yugipedia.com/wiki/Tyhone_(Rush_Duel),,2022-04-24 00:03:15,"('Any',)"
Tyhone #2,Monster Card,,,False,False,FIRE,Normal Monster,Dragon,,1900,1700,,6,Tyhone 2 (Rush Duel),https://yugipedia.com/wiki/Tyhone_2_(Rush_Duel),,2022-12-21 09:37:15,
Type Change Beam,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Type Change Beam,https://yugipedia.com/wiki/Type_Change_Beam,,2022-09-21 10:49:05,
U.M.U. - Unidentified Mysterious Urchin,Monster Card,,,False,False,WATER,Normal Monster,Sea Serpent,,1400,200,,3,U.M.U. - Unidentified Mysterious Urchin,https://yugipedia.com/wiki/U.M.U._-_Unidentified_Mysterious_Urchin,,2022-09-21 10:42:58,
Ultimate Fighting Spirit,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Ultimate Fighting Spirit,https://yugipedia.com/wiki/Ultimate_Fighting_Spirit,,2022-09-21 10:43:41,
Ultimate Flag Beast Aim Eagle,Monster Card,,"('Ultimate Flag',)",False,False,LIGHT,Effect Monster,Machine,"('Effect',)",200,200,,2,Ultimate Flag Beast Aim Eagle,https://yugipedia.com/wiki/Ultimate_Flag_Beast_Aim_Eagle,,2022-12-29 13:27:41,
Ultimate Flag Beast Avan Wolf,Monster Card,,"('Ultimate Flag',)",False,False,LIGHT,Normal Monster,Machine,,200,1500,,4,Ultimate Flag Beast Avan Wolf,https://yugipedia.com/wiki/Ultimate_Flag_Beast_Avan_Wolf,,2022-09-20 11:22:25,
Ultimate Flag Beast Cannon Rhino,Monster Card,,"('Ultimate Flag',)",False,False,LIGHT,Effect Monster,Machine,"('Effect',)",200,1600,,5,Ultimate Flag Beast Cannon Rhino,https://yugipedia.com/wiki/Ultimate_Flag_Beast_Cannon_Rhino,,2022-09-20 11:22:39,
Ultimate Flag Beast Lead Unicorn,Monster Card,,"('Ultimate Flag',)",False,False,LIGHT,Effect Monster,Machine,"('Effect',)",200,1100,,3,Ultimate Flag Beast Lead Unicorn,https://yugipedia.com/wiki/Ultimate_Flag_Beast_Lead_Unicorn,,2023-02-23 09:54:10,
Ultimate Flag Beast Surge Bicorn,Monster Card,,"('Ultimate Flag',)",False,False,LIGHT,Effect Monster,Machine,"('Effect',)",200,800,,3,Ultimate Flag Beast Surge Bicorn,https://yugipedia.com/wiki/Ultimate_Flag_Beast_Surge_Bicorn,,2022-08-11 23:10:51,
Ultimate Flag Mech Ace Breaker,Monster Card,,"('Ultimate Flag',)",False,False,LIGHT,Effect Monster,Machine,"('Effect',)",1600,2500,,7,Ultimate Flag Mech Ace Breaker,https://yugipedia.com/wiki/Ultimate_Flag_Mech_Ace_Breaker,,2022-10-30 07:40:55,
Ultimate Flag Mech Gold Rush,Monster Card,,"('Ultimate Flag',)",False,False,LIGHT,Effect Monster,Machine,"('Effect',)",1600,2500,,7,Ultimate Flag Mech Gold Rush,https://yugipedia.com/wiki/Ultimate_Flag_Mech_Gold_Rush,,2022-09-25 02:59:46,
Ultimate Flag Mech Tough Striker,Monster Card,,"('Ultimate Flag',)",False,False,LIGHT,Normal Monster,Machine,,1600,2500,,7,Ultimate Flag Mech Tough Striker,https://yugipedia.com/wiki/Ultimate_Flag_Mech_Tough_Striker,,2022-12-21 09:21:59,
Ultra Violady,Monster Card,,,False,False,DARK,Effect Monster,Galaxy (Type),"('Continuous Effect',)",1800,2500,,8,Ultra Violady,https://yugipedia.com/wiki/Ultra_Violady,,2022-11-17 12:11:20,
Umegumi the Ruler's Squad,Monster Card,,"('Three Rulers',)",False,False,EARTH,Effect Monster,Warrior,"('Effect',)",0,1700,,6,Umegumi the Ruler's Squad,https://yugipedia.com/wiki/Umegumi_the_Ruler%27s_Squad,,2022-04-23 23:39:45,
Umi,Spell Card,Field Spell Card,"('Umi (series)',)",False,False,,,,"('Effect',)",,,,,Umi (Rush Duel),https://yugipedia.com/wiki/Umi_(Rush_Duel),,2022-09-21 04:26:35,"('Type',)"
Unfulfilled Goblin,Monster Card,,,False,False,EARTH,Effect Monster,Beast-Warrior,"('Effect',)",1000,1000,,4,Unfulfilled Goblin,https://yugipedia.com/wiki/Unfulfilled_Goblin,,2022-09-25 03:03:57,
United Ants,Monster Card,,"('Gi-ant Revolution (series)',)",False,False,WIND,Normal Monster,Insect,,400,100,,1,United Ants,https://yugipedia.com/wiki/United_Ants,,2022-10-20 07:23:50,
Universe Dea,Monster Card,,,False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",2000,2200,,7,Universe Dea,https://yugipedia.com/wiki/Universe_Dea,,2022-09-20 11:10:11,
Universtorm,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Universtorm,https://yugipedia.com/wiki/Universtorm,,2022-12-21 09:54:37,
Unknown Flyleon,Monster Card,,"('Chameleon',)",False,False,WIND,Effect Monster,Reptile,"('Effect',)",1000,2300,,7,Unknown Flyleon,https://yugipedia.com/wiki/Unknown_Flyleon,,2022-02-05 10:24:36,
Update Wyvern,Monster Card,,"('High Tech Dragon',)",False,False,LIGHT,Normal Monster,Dragon,,1600,1800,,5,Update Wyvern,https://yugipedia.com/wiki/Update_Wyvern,,2022-10-05 20:18:25,
Upstart Goblin,Spell Card,Normal Spell Card,,True,False,,,,"('Effect',)",,,,,Upstart Goblin (Rush Duel),https://yugipedia.com/wiki/Upstart_Goblin_(Rush_Duel),,2022-10-30 07:49:45,"('Type',)"
Uraby,Monster Card,,,False,False,EARTH,Normal Monster,Dinosaur,,800,1500,,4,Uraby (Rush Duel),https://yugipedia.com/wiki/Uraby_(Rush_Duel),,2022-10-30 07:50:17,"('Type',)"
Vacua Annihilation,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Vacua Annihilation,https://yugipedia.com/wiki/Vacua_Annihilation,,2022-09-20 11:05:20,
Valkyrian Call,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Valkyrian Call,https://yugipedia.com/wiki/Valkyrian_Call,,2023-02-23 09:52:14,
Valkyrian Cutpasterie,Monster Card,,,False,False,LIGHT,Effect Monster,Fairy,"('Effect',)",0,500,,1,Valkyrian Cutpasterie,https://yugipedia.com/wiki/Valkyrian_Cutpasterie,,2023-01-03 23:13:36,
Valkyrian Guard,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Valkyrian Guard,https://yugipedia.com/wiki/Valkyrian_Guard,,2023-02-23 09:51:45,
Vanishing Heliacal Riser,Monster Card,,,False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",1500,2400,,7,Vanishing Heliacal Riser,https://yugipedia.com/wiki/Vanishing_Heliacal_Riser,,2022-12-21 09:56:40,
Vanishing Torrent,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Vanishing Torrent,https://yugipedia.com/wiki/Vanishing_Torrent,,2022-09-21 10:48:30,
Vanity's Fiend,Monster Card,,,True,False,DARK,Effect Monster,Fiend,"('Continuous Effect',)",1200,2400,,6,Vanity's Fiend (Rush Duel),https://yugipedia.com/wiki/Vanity%27s_Fiend_(Rush_Duel),,2023-02-16 14:28:02,"('Type',)"
Vegetation of Blisstopia,Spell Card,Field Spell Card,"('Blisstopia',)",False,False,,,,"('Effect',)",,,,,Vegetation of Blisstopia,https://yugipedia.com/wiki/Vegetation_of_Blisstopia,,2022-12-24 16:54:56,
Vengeful Dragon's Counterattack,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Vengeful Dragon's Counterattack,https://yugipedia.com/wiki/Vengeful_Dragon%27s_Counterattack,,2022-12-21 09:40:43,"('Any',)"
Vice Jacker,Monster Card,,,False,False,DARK,Effect Monster,Machine,"('Effect',)",1500,1500,,8,Vice Jacker,https://yugipedia.com/wiki/Vice_Jacker,,2022-12-21 09:52:10,
Vice Slasher,Spell Card,Equip Spell Card,,False,False,,,,"('Effect',)",,,,,Vice Slasher,https://yugipedia.com/wiki/Vice_Slasher,,2023-01-21 14:55:23,
Vicissitude of Providence,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Vicissitude of Providence,https://yugipedia.com/wiki/Vicissitude_of_Providence,,2022-09-21 10:22:24,
Vietor the Prevailing Wind,Monster Card,,,False,False,WIND,Effect Monster,Warrior,"('Effect',)",0,1700,,6,Vietor the Prevailing Wind,https://yugipedia.com/wiki/Vietor_the_Prevailing_Wind,,2022-09-21 10:40:05,
Viscom Nanotron,Monster Card,,"('Tron (series)',)",False,False,LIGHT,Effect Monster,Cyberse,"('Effect',)",100,1800,,6,Viscom Nanotron,https://yugipedia.com/wiki/Viscom_Nanotron,,2023-01-16 01:32:01,
Vishwar Lambadi,Monster Card,,"('Bubble Era',)",False,False,LIGHT,Effect Monster,Aqua,"('Effect',)",0,1100,,5,Vishwar Lambadi,https://yugipedia.com/wiki/Vishwar_Lambadi,,2022-12-21 09:14:28,
Vishwar Randi,Monster Card,,,False,False,DARK,Normal Monster,Warrior,,700,900,,3,Vishwar Randi (Rush Duel),https://yugipedia.com/wiki/Vishwar_Randi_(Rush_Duel),,2022-12-21 09:53:31,"('Any',)"
