Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
RD/MAX2-KR034,Clubinet the Music Princess,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR034,Clubinet the Music Princess,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR035,Horn Knives the Music Princess,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR035,Horn Knives the Music Princess,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR036,Straight Pierce,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR036,Straight Pierce,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR037,Music Princess's Whirling Wind,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR037,Music Princess's Whirling Wind,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR038,Music Princess Art - Triplet,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR038,Music Princess Art - Triplet,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR039,"Agaribel, the Finest Sushi Fairy","('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR039,"Agaribel, the Finest Sushi Fairy","('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR040,Dragon Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR040,Dragon Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR041,Tiger Roll the Sushi Fairy,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR041,Tiger Roll the Sushi Fairy,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR042,Monkey Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR042,Monkey Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR043,Spider Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR043,Spider Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR044,Inside Out Roll,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR044,Inside Out Roll,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR045,Angel Judge,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR045,Angel Judge,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR046,Rolled Sticky Save,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR046,Rolled Sticky Save,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR047,Rolled Hot Arrow,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR047,Rolled Hot Arrow,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR048,Startup Goblin,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR048,Startup Goblin,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR049,Heavenly Revelation,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR049,Heavenly Revelation,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR050,Turnback Shot,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR050,Turnback Shot,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/S23P-JP004,Dragon Tribe Fusion,"('Ultra Parallel Rare',)",,2023-06-23 04:20:12,2023-07-01,,Promotional card,,New
RD/TB01-JP004,Harpie Lady 1,"('Super Rare',)",New,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP004,Harpie Lady 1,"('Super Rare', 'Secret Rare')",New,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP005,Harpie Lady 2,"('Super Rare',)",New,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP005,Harpie Lady 2,"('Super Rare', 'Secret Rare')",New,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP006,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP006,Harpie Lady 3,"('Super Rare', 'Secret Rare')",New,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP011,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP011,Trick Pigeon,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP014,Elegant Egotist,"('Super Rare',)",New,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP014,Elegant Egotist,"('Super Rare', 'Secret Rare')",New,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP015,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP015,Avian Spell Strategy,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP017,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP017,Brocoohearted Pigeon,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP025,Tubardiche the Music Princess,"('Super Rare',)",New,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP025,Tubardiche the Music Princess,"('Super Rare', 'Secret Rare')",New,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP026,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP026,Horn Knives the Music Princess,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP029,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP029,Brassaxophone the Music Princess,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP030,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP030,Clubinet the Music Princess,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP032,Straight Pierce,"('Normal Parallel Rare',)",Reprint,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP032,Straight Pierce,"('Normal Parallel Rare', 'Secret Rare')",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP042,Constructor Sentry Dragline,"('Super Rare',)",New,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP042,Constructor Sentry Dragline,"('Super Rare', 'Secret Rare')",New,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP044,Constructor Wyrm Buildragon,"('Common', 'Over Rush Rare')",New art,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP044,Constructor Wyrm Buildragon,"('Over Rush Rare',)",New art,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP044,Constructor Wyrm Buildragon,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP045,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP045,Picklon the Constructor Fairy,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP049,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP049,Constructor Demolisher Wyrm Drake Crush,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP050,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP050,Constructor Warrior Shovelon,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP056,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP056,Primal Howling,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP059,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP059,Gold Rush,"('Common',)",New,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP060,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP060,Ether Seeker,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP061,,,,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP061,Priestess of Star Salvation,"('Common',)",Reprint,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP063,Phantasm Spiral Dragon,"('Normal Parallel Rare',)",New,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP063,Phantasm Spiral Dragon,"('Normal Parallel Rare', 'Secret Rare')",New,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP064,Raiza the Storm Monarch,"('Super Rare',)",New,2023-06-16 10:46:09,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP064,Raiza the Storm Monarch,"('Super Rare', 'Secret Rare')",New,2023-06-23 11:59:15,2023-06-24,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
SD46-JP001,Soul Resonator,,New,2023-06-17 20:59:41,2023-06-24,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP001,Soul Resonator,"('Super Rare',)",New,2023-06-23 04:54:46,2023-06-24,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP002,Vision Resonator,,New,2023-06-17 20:59:41,2023-06-24,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP002,Vision Resonator,"('Super Rare',)",New,2023-06-23 04:54:46,2023-06-24,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP003,Bone Archfiend,,New,2023-06-17 20:59:41,2023-06-24,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP003,Bone Archfiend,"('Normal Parallel Rare',)",New,2023-06-23 04:54:46,2023-06-24,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP004,Dark Resonator,,Reprint,2023-06-17 20:59:41,2023-06-24,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP004,Dark Resonator,"('Common',)",Reprint,2023-06-23 04:54:46,2023-06-24,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP005,Creation Resonator,,Reprint,2023-06-17 20:59:41,2023-06-24,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP005,Creation Resonator,"('Common',)",Reprint,2023-06-23 04:54:46,2023-06-24,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
