Card number,Rarity,Version
WGRT-SP018,"('c',)",New
WGRT-SP019,"('Common',)",Old
WGRT-SP019,"('c',)",New
WGRT-SP023,"('Common',)",Old
WGRT-SP023,"('c',)",New
WGRT-SP027,"('Common',)",Old
WGRT-SP027,"('c',)",New
WGRT-SP028,"('Common',)",Old
WGRT-SP028,"('c',)",New
WGRT-SP029,"('c',)",New
WGRT-SP029,"('Common',)",Old
WGRT-SP031,"('Common',)",Old
WGRT-SP031,"('c',)",New
WGRT-SP032,"('Common',)",Old
WGRT-SP032,"('c',)",New
WGRT-SP033,"('Common',)",Old
WGRT-SP033,"('c',)",New
WGRT-SP035,"('Common',)",Old
WGRT-SP035,"('c',)",New
WGRT-SP037,"('Common',)",Old
WGRT-SP037,"('c',)",New
WGRT-SP038,"('c',)",New
WGRT-SP038,"('Common',)",Old
WGRT-SP041,"('Common',)",Old
WGRT-SP041,"('c',)",New
WGRT-SP042,"('Common',)",Old
WGRT-SP042,"('c',)",New
WGRT-SP045,"('c',)",New
WGRT-SP045,"('Common',)",Old
WGRT-SP046,"('c',)",New
WGRT-SP046,"('Common',)",Old
WGRT-SP047,"('Common',)",Old
WGRT-SP047,"('c',)",New
WGRT-SP051,"('Common',)",Old
WGRT-SP051,"('c',)",New
WGRT-SP052,"('Common',)",Old
WGRT-SP052,"('c',)",New
WGRT-SP053,"('Common',)",Old
WGRT-SP053,"('c',)",New
WGRT-SP054,"('Common',)",Old
WGRT-SP054,"('c',)",New
WGRT-SP055,"('Common',)",Old
WGRT-SP055,"('c',)",New
WGRT-SP056,"('c',)",New
WGRT-SP056,"('Common',)",Old
WGRT-SP057,"('Common',)",Old
WGRT-SP057,"('c',)",New
WGRT-SP058,"('c',)",New
WGRT-SP058,"('Common',)",Old
WGRT-SP060,"('Common',)",Old
WGRT-SP060,"('c',)",New
WGRT-SP061,"('c',)",New
WGRT-SP061,"('Common',)",Old
WGRT-SP063,"('Common',)",Old
WGRT-SP063,"('c',)",New
WGRT-SP064,"('Common',)",Old
WGRT-SP064,"('c',)",New
WGRT-SP067,"('Common',)",Old
WGRT-SP067,"('c',)",New
WGRT-SP068,"('c',)",New
WGRT-SP068,"('Common',)",Old
WGRT-SP074,"('Common',)",Old
WGRT-SP074,"('c',)",New
WGRT-SP075,"('Common',)",Old
WGRT-SP075,"('c',)",New
WGRT-SP076,"('Common',)",Old
WGRT-SP076,"('c',)",New
WGRT-SP078,"('c',)",New
WGRT-SP078,"('Common',)",Old
WGRT-SP080,"('c',)",New
WGRT-SP080,"('Common',)",Old
WGRT-SP081,"('c',)",New
WGRT-SP081,"('Common',)",Old
WGRT-SP082,"('c',)",New
WGRT-SP082,"('Common',)",Old
WGRT-SP084,"('Common',)",Old
WGRT-SP084,"('c',)",New
WGRT-SP085,"('Common',)",Old
WGRT-SP085,"('c',)",New
WGRT-SP086,"('Common',)",Old
WGRT-SP086,"('c',)",New
WGRT-SP090,"('Common',)",Old
WGRT-SP090,"('c',)",New
WGRT-SP092,"('c',)",New
WGRT-SP092,"('Common',)",Old
WGRT-SP094,"('Common',)",Old
WGRT-SP094,"('c',)",New
WGRT-SP096,"('Common',)",Old
WGRT-SP096,"('c',)",New
WGRT-SP097,"('c',)",New
WGRT-SP097,"('Common',)",Old
WGRT-SP098,"('Common',)",Old
WGRT-SP098,"('c',)",New
YDT1-FR001,"('Super Rare',)",Old
YDT1-FR001,"('Super rare',)",New
YDT1-FR002,"('Super Rare',)",Old
YDT1-FR002,"('Super rare',)",New
YDT1-FR003,"('Super Rare',)",Old
YDT1-FR003,"('Super rare',)",New
YF01-EN001,"('Ultra Rare',)",Old
YF01-EN001,"('Ultra rare',)",New
YF01-FR001,"('Ultra rare',)",New
YF01-FR001,"('Ultra Rare',)",Old
YF01-JP001,"('Ultra rare',)",New
YF01-JP001,"('Ultra Rare',)",Old
YG04-EN001,"('Ultra rare',)",New
YG04-EN001,"('Ultra Rare',)",Old
YG04-FR001,"('Ultra rare',)",New
YG04-FR001,"('Ultra Rare',)",Old
YG04-JP001,"('Ultra Rare',)",Old
YG04-JP001,"('Ultra rare',)",New
YS15-ENF03,"('Shatterfoil Rare',)",Old
YS15-ENF03,"('SHR',)",New
YS15-ENF13,"('Shatterfoil Rare',)",Old
YS15-ENF13,"('SHR',)",New
YS15-ENF14,"('Shatterfoil Rare',)",Old
YS15-ENF14,"('SHR',)",New
YS15-ENF21,"('Shatterfoil Rare',)",Old
YS15-ENF21,"('SHR',)",New
YS15-ENF22,"('Shatterfoil Rare',)",Old
YS15-ENF22,"('SHR',)",New
YS15-ENL12,"('SHR',)",New
YS15-ENL12,"('Shatterfoil Rare',)",Old
YS15-ENL14,"('Shatterfoil Rare',)",Old
YS15-ENL14,"('SHR',)",New
YS15-ENL15,"('SHR',)",New
YS15-ENL15,"('Shatterfoil Rare',)",Old
YS15-ENL22,"('SHR',)",New
YS15-ENL22,"('Shatterfoil Rare',)",Old
YS15-ENL23,"('Shatterfoil Rare',)",Old
YS15-ENL23,"('SHR',)",New
YZ02-EN001,"('Ultra Rare',)",Old
YZ02-EN001,"('Ultra rare',)",New
YZ02-FR001,"('Ultra Rare',)",Old
YZ02-FR001,"('Ultra rare',)",New
YZ02-JP001,"('Ultra Rare',)",Old
YZ02-JP001,"('Ultra rare',)",New
YZ02-KR001,"('Ultra Rare',)",Old
YZ02-KR001,"('Ultra rare',)",New
YZ03-EN001,"('Ultra rare',)",New
YZ03-EN001,"('Ultra Rare',)",Old
YZ03-JP001,"('Ultra Rare',)",Old
YZ03-JP001,"('Ultra rare',)",New
YZ03-KR001,"('Ultra Rare',)",Old
YZ03-KR001,"('Ultra rare',)",New
YZ04-EN001,"('Ultra rare',)",New
YZ04-EN001,"('Ultra Rare',)",Old
YZ04-JP001,"('Ultra rare',)",New
YZ04-JP001,"('Ultra Rare',)",Old
YZ04-KR001,"('Ultra Rare',)",Old
YZ04-KR001,"('Ultra rare',)",New
YZ05-EN001,"('Ultra Rare',)",Old
YZ05-EN001,"('Ultra rare',)",New
YZ05-JP001,"('Ultra Rare',)",Old
YZ05-JP001,"('Ultra rare',)",New
YZ05-KR001,"('Ultra Rare',)",Old
YZ05-KR001,"('Ultra rare',)",New
YZ06-EN001,"('Ultra Rare',)",Old
YZ06-EN001,"('Ultra rare',)",New
YZ06-JP001,"('Ultra Rare',)",Old
YZ06-JP001,"('Ultra rare',)",New
YZ06-KR001,"('Ultra rare',)",New
YZ06-KR001,"('Ultra Rare',)",Old
YZ07-EN001,"('Ultra Rare',)",Old
YZ07-EN001,"('Ultra rare',)",New
YZ07-JP001,"('Ultra rare',)",New
YZ07-JP001,"('Ultra Rare',)",Old
YZ07-KR001,"('Ultra Rare',)",Old
YZ07-KR001,"('Ultra rare',)",New
YZ08-EN001,"('Ultra rare',)",New
YZ08-EN001,"('Ultra Rare',)",Old
YZ08-JP001,"('Ultra Rare',)",Old
YZ08-JP001,"('Ultra rare',)",New
YZ08-KR001,"('Ultra rare',)",New
YZ08-KR001,"('Ultra Rare',)",Old
YZ09-EN001,"('Ultra Rare',)",Old
YZ09-EN001,"('Ultra rare',)",New
YZ09-JP001,"('Ultra rare',)",New
YZ09-JP001,"('Ultra Rare',)",Old
YZ09-KR001,"('Ultra rare',)",New
YZ09-KR001,"('Ultra Rare',)",Old
ZDC1-FR001,"('Ultra rare',)",New
ZDC1-FR001,"('Ultra Rare',)",Old
ZDC1-FR002,"('Ultra rare',)",New
ZDC1-FR002,"('Ultra Rare',)",Old
ZDC1-FR003,"('Ultra rare',)",New
ZDC1-FR003,"('Ultra Rare',)",Old
,"('Millennium Rare',)",Old
,"('Millennium rare',)",New
