Name,Password,TCG status,Page URL,Artwork,Modification date,Errata,Primary type,Secondary type,Version
Red Supernova Dragon,99585850,Unlimited,https://yugipedia.com/wiki/Red_Supernova_Dragon,,2022-06-04 11:35:03,,Synchro Monster,,New
Red Warg,45313993,Unlimited,https://yugipedia.com/wiki/Red_Warg,,2020-03-16 13:11:31,,,,Old
Red Warg,45313993,Unlimited,https://yugipedia.com/wiki/Red_Warg,,2020-03-16 13:11:31,,Effect Monster,,New
Red Wyvern,76547525,Unlimited,https://yugipedia.com/wiki/Red_Wyvern,,2022-05-23 01:02:16,,,,Old
Red Wyvern,76547525,Unlimited,https://yugipedia.com/wiki/Red_Wyvern,,2022-05-23 01:02:16,,Synchro Monster,,New
Red-Eyes Alternative Black Dragon,18491580,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Alternative_Black_Dragon,,2022-04-18 12:45:31,,,,Old
Red-Eyes Alternative Black Dragon,18491580,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Alternative_Black_Dragon,,2022-04-18 12:45:31,,Effect Monster,,New
Red-Eyes Archfiend of Lightning,39357122,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Archfiend_of_Lightning,,2021-04-06 16:17:26,,"('Gemini monster',)","('Gemini monster',)",Old
Red-Eyes Archfiend of Lightning,39357122,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Archfiend_of_Lightning,,2021-04-06 16:17:26,,Effect Monster,"('Gemini monster',)",New
Red-Eyes Baby Dragon,58257569,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Baby_Dragon,,2022-08-11 14:15:38,,,,Old
Red-Eyes Baby Dragon,58257569,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Baby_Dragon,,2022-08-11 14:15:38,,Effect Monster,,New
Red-Eyes Black Dragon,74677422,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Black_Dragon,"('Alternate',)",2023-02-13 17:02:39,"('Name', 'Type')",,,Old
Red-Eyes Black Dragon,74677422,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Black_Dragon,"('Alternate',)",2023-02-13 17:02:39,"('Name', 'Type')",,,Old
Red-Eyes Black Dragon,74677422,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Black_Dragon,"('Alternate',)",2023-02-13 17:02:39,"('Name', 'Type')",Normal Monster,,New
Red-Eyes Black Dragon,74677422,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Black_Dragon,"('Alternate',)",2023-02-13 17:02:39,"('Name', 'Type')",Normal Monster,,New
Red-Eyes Black Dragon Sword,19747827,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Black_Dragon_Sword,,2020-09-11 12:17:26,,,,Old
Red-Eyes Black Dragon Sword,19747827,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Black_Dragon_Sword,,2020-09-11 12:17:26,,Fusion Monster,,New
Red-Eyes Black Flare Dragon,30079770,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Black_Flare_Dragon,,2020-03-16 13:14:00,,"('Gemini monster',)","('Gemini monster',)",Old
Red-Eyes Black Flare Dragon,30079770,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Black_Flare_Dragon,,2020-03-16 13:14:00,,Effect Monster,"('Gemini monster',)",New
Red-Eyes Black Metal Dragon,64335804,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Black_Metal_Dragon,"('Alternate',)",2022-10-29 14:14:55,"('Name', 'Type')",,,Old
Red-Eyes Black Metal Dragon,64335804,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Black_Metal_Dragon,"('Alternate',)",2022-10-29 14:14:55,"('Name', 'Type')",Effect Monster,,New
Red-Eyes Black Meteor Dragon,27657173,,https://yugipedia.com/wiki/Red-Eyes_Black_Meteor_Dragon,,2022-12-29 06:27:25,,,,Old
Red-Eyes Black Meteor Dragon,27657173,,https://yugipedia.com/wiki/Red-Eyes_Black_Meteor_Dragon,,2022-12-29 06:27:25,,Effect Monster,,New
Red-Eyes Dark Dragoon,37818794,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Dark_Dragoon,,2022-10-27 11:47:20,,,,Old
Red-Eyes Dark Dragoon,37818794,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Dark_Dragoon,,2022-10-27 11:47:20,,Fusion Monster,,New
Red-Eyes Darkness Dragon,96561011,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Darkness_Dragon,,2023-02-15 14:44:21,,,,Old
Red-Eyes Darkness Dragon,96561011,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Darkness_Dragon,,2023-02-15 14:44:21,,Effect Monster,,New
Red-Eyes Darkness Metal Dragon,88264978,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Darkness_Metal_Dragon,"('Alternate',)",2023-01-03 19:28:10,"('Name', 'Type')",,,Old
Red-Eyes Darkness Metal Dragon,88264978,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Darkness_Metal_Dragon,"('Alternate',)",2023-01-03 19:28:10,"('Name', 'Type')",Effect Monster,,New
Red-Eyes Flare Metal Dragon,44405066,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Flare_Metal_Dragon,,2023-01-11 12:06:17,,,,Old
Red-Eyes Flare Metal Dragon,44405066,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Flare_Metal_Dragon,,2023-01-11 12:06:17,,Xyz Monster,,New
Red-Eyes Retro Dragon,53485634,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Retro_Dragon,,2021-04-09 19:55:48,,,,Old
Red-Eyes Retro Dragon,53485634,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Retro_Dragon,,2021-04-09 19:55:48,,Effect Monster,,New
Red-Eyes Slash Dragon,21140872,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Slash_Dragon,,2022-02-19 04:27:22,,,,Old
Red-Eyes Slash Dragon,21140872,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Slash_Dragon,,2022-02-19 04:27:22,,Fusion Monster,,New
Red-Eyes Soul,06556909,Not yet released,https://yugipedia.com/wiki/Red-Eyes_Soul,,2022-11-22 18:35:28,,,,Old
Red-Eyes Soul,06556909,Not yet released,https://yugipedia.com/wiki/Red-Eyes_Soul,,2022-11-22 18:35:28,,Effect Monster,,New
Red-Eyes Toon Dragon,31733941,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Toon_Dragon,,2021-04-06 16:17:25,,"('Toon monster',)","('Toon monster',)",Old
Red-Eyes Toon Dragon,31733941,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Toon_Dragon,,2021-04-06 16:17:25,,Effect Monster,"('Toon monster',)",New
Red-Eyes Wyvern,67300516,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Wyvern,,2022-04-18 02:52:26,,,,Old
Red-Eyes Wyvern,67300516,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Wyvern,,2022-04-18 02:52:26,,Effect Monster,,New
Red-Eyes Zombie Dragon,05186893,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Zombie_Dragon,,2023-01-03 20:40:57,,,,Old
Red-Eyes Zombie Dragon,05186893,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Zombie_Dragon,,2023-01-03 20:40:57,,Effect Monster,,New
Red-Eyes Zombie Dragon Lord,38192988,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Zombie_Dragon_Lord,,2022-05-19 23:11:11,,,,Old
Red-Eyes Zombie Dragon Lord,38192988,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Zombie_Dragon_Lord,,2022-05-19 23:11:11,,Synchro Monster,,New
Red-Eyes Zombie Necro Dragon,28240337,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Zombie_Necro_Dragon,,2022-07-24 07:55:38,,,,Old
Red-Eyes Zombie Necro Dragon,28240337,Unlimited,https://yugipedia.com/wiki/Red-Eyes_Zombie_Necro_Dragon,,2022-07-24 07:55:38,,Synchro Monster,,New
Red-Headed Oni,30494314,Unlimited,https://yugipedia.com/wiki/Red-Headed_Oni,,2023-01-03 19:19:04,,,,Old
Red-Headed Oni,30494314,Unlimited,https://yugipedia.com/wiki/Red-Headed_Oni,,2023-01-03 19:19:04,,Effect Monster,,New
"Redbeard, the Plunder Patroll Matey",68769900,Unlimited,"https://yugipedia.com/wiki/Redbeard,_the_Plunder_Patroll_Matey",,2022-08-11 14:20:14,,,,Old
"Redbeard, the Plunder Patroll Matey",68769900,Unlimited,"https://yugipedia.com/wiki/Redbeard,_the_Plunder_Patroll_Matey",,2022-08-11 14:20:14,,Effect Monster,,New
"Redox, Dragon Ruler of Boulders",90411554,Forbidden,"https://yugipedia.com/wiki/Redox,_Dragon_Ruler_of_Boulders",,2022-11-04 01:43:58,,,,Old
"Redox, Dragon Ruler of Boulders",90411554,Forbidden,"https://yugipedia.com/wiki/Redox,_Dragon_Ruler_of_Boulders",,2022-11-04 01:43:58,,Effect Monster,,New
Reed Butterfly,71353388,Unlimited,https://yugipedia.com/wiki/Reed_Butterfly,,2020-03-16 13:18:29,,,,Old
Reed Butterfly,71353388,Unlimited,https://yugipedia.com/wiki/Reed_Butterfly,,2020-03-16 13:18:29,,Effect Monster,,New
Reese the Ice Mistress,30276969,Unlimited,https://yugipedia.com/wiki/Reese_the_Ice_Mistress,,2022-04-20 15:31:08,,"('Tuner monster',)","('Tuner monster',)",Old
Reese the Ice Mistress,30276969,Unlimited,https://yugipedia.com/wiki/Reese_the_Ice_Mistress,,2022-04-20 15:31:08,,Effect Monster,"('Tuner monster',)",New
Reeshaddoll Wendi,51023024,Unlimited,https://yugipedia.com/wiki/Reeshaddoll_Wendi,,2022-09-09 14:09:30,,"('Flip monster',)","('Flip monster',)",Old
Reeshaddoll Wendi,51023024,Unlimited,https://yugipedia.com/wiki/Reeshaddoll_Wendi,,2022-09-09 14:09:30,,Effect Monster,"('Flip monster',)",New
"Reeze, Whirlwind of Gusto",36331074,Unlimited,"https://yugipedia.com/wiki/Reeze,_Whirlwind_of_Gusto",,2022-04-20 13:44:55,,,,Old
"Reeze, Whirlwind of Gusto",36331074,Unlimited,"https://yugipedia.com/wiki/Reeze,_Whirlwind_of_Gusto",,2022-04-20 13:44:55,,Effect Monster,,New
Reflect Bounder,02851070,Unlimited,https://yugipedia.com/wiki/Reflect_Bounder,,2023-02-14 17:41:03,,,,Old
Reflect Bounder,02851070,Unlimited,https://yugipedia.com/wiki/Reflect_Bounder,,2023-02-14 17:41:03,,Effect Monster,,New
Reflection of Endymion,39000945,Unlimited,https://yugipedia.com/wiki/Reflection_of_Endymion,,2022-04-20 15:46:58,,,,Old
Reflection of Endymion,39000945,Unlimited,https://yugipedia.com/wiki/Reflection_of_Endymion,,2022-04-20 15:46:58,,Effect Monster,,New
Regenerating Mummy,70821187,Unlimited,https://yugipedia.com/wiki/Regenerating_Mummy,,2023-01-26 20:16:43,"('Name',)",,,Old
Regenerating Mummy,70821187,Unlimited,https://yugipedia.com/wiki/Regenerating_Mummy,,2023-01-26 20:16:43,"('Name',)",Effect Monster,,New
Regenerating Rose,31986288,Unlimited,https://yugipedia.com/wiki/Regenerating_Rose,,2023-01-03 18:49:33,"('Name',)",,,Old
Regenerating Rose,31986288,Unlimited,https://yugipedia.com/wiki/Regenerating_Rose,,2023-01-03 18:49:33,"('Name',)",Effect Monster,,New
Regulus,20210570,Unlimited,https://yugipedia.com/wiki/Regulus,,2022-04-30 08:04:44,,,,Old
Regulus,20210570,Unlimited,https://yugipedia.com/wiki/Regulus,,2022-04-30 08:04:44,,Effect Monster,,New
"Reign-Beaux, Overking of Dark World",41406613,Unlimited,"https://yugipedia.com/wiki/Reign-Beaux,_Overking_of_Dark_World",,2022-12-01 16:27:43,,,,Old
"Reign-Beaux, Overking of Dark World",41406613,Unlimited,"https://yugipedia.com/wiki/Reign-Beaux,_Overking_of_Dark_World",,2022-12-01 16:27:43,,Effect Monster,,New
"Reign-Beaux, Overlord of Dark World",99458769,Unlimited,"https://yugipedia.com/wiki/Reign-Beaux,_Overlord_of_Dark_World",,2022-12-23 04:48:28,,,,Old
"Reign-Beaux, Overlord of Dark World",99458769,Unlimited,"https://yugipedia.com/wiki/Reign-Beaux,_Overlord_of_Dark_World",,2022-12-23 04:48:28,,Effect Monster,,New
Reinforced Human Psychic Borg,80102359,Unlimited,https://yugipedia.com/wiki/Reinforced_Human_Psychic_Borg,,2020-03-16 13:22:21,,,,Old
Reinforced Human Psychic Borg,80102359,Unlimited,https://yugipedia.com/wiki/Reinforced_Human_Psychic_Borg,,2020-03-16 13:22:21,,Effect Monster,,New
Relinkuriboh,50185950,Unlimited,https://yugipedia.com/wiki/Relinkuriboh,,2022-03-03 14:57:33,,,,Old
Relinkuriboh,50185950,Unlimited,https://yugipedia.com/wiki/Relinkuriboh,,2022-03-03 14:57:33,,Effect Monster,,New
Relinquished,64631466,Unlimited,https://yugipedia.com/wiki/Relinquished,,2022-04-29 13:15:11,"('Name', 'Type')",,,Old
Relinquished,64631466,Unlimited,https://yugipedia.com/wiki/Relinquished,,2022-04-29 13:15:11,"('Name', 'Type')",Ritual Monster,,New
Relinquished Anima,94259633,Unlimited,https://yugipedia.com/wiki/Relinquished_Anima,,2022-06-22 21:31:36,,,,Old
Relinquished Anima,94259633,Unlimited,https://yugipedia.com/wiki/Relinquished_Anima,,2022-06-22 21:31:36,,Link Monster,,New
Relinquished Spider,54248491,Unlimited,https://yugipedia.com/wiki/Relinquished_Spider,,2021-02-11 13:41:11,,,,Old
Relinquished Spider,54248491,Unlimited,https://yugipedia.com/wiki/Relinquished_Spider,,2021-02-11 13:41:11,,Effect Monster,,New
"Renge, Gatekeeper of Dark World",60606759,Unlimited,"https://yugipedia.com/wiki/Renge,_Gatekeeper_of_Dark_World",,2022-12-01 16:13:24,"('Type',)",,,Old
"Renge, Gatekeeper of Dark World",60606759,Unlimited,"https://yugipedia.com/wiki/Renge,_Gatekeeper_of_Dark_World",,2022-12-01 16:13:24,"('Type',)",Normal Monster,,New
Reprodocus,34989413,Unlimited,https://yugipedia.com/wiki/Reprodocus,,2021-09-09 01:32:10,,,,Old
Reprodocus,34989413,Unlimited,https://yugipedia.com/wiki/Reprodocus,,2021-09-09 01:32:10,,Link Monster,,New
Reptia Egg,81782101,Unlimited,https://yugipedia.com/wiki/Reptia_Egg,,2022-05-06 07:49:24,,,,Old
Reptia Egg,81782101,Unlimited,https://yugipedia.com/wiki/Reptia_Egg,,2022-05-06 07:49:24,,Effect Monster,,New
Reptilianne Coatl,89594399,Unlimited,https://yugipedia.com/wiki/Reptilianne_Coatl,,2022-04-20 14:29:00,,"('Tuner monster',)","('Tuner monster',)",Old
Reptilianne Coatl,89594399,Unlimited,https://yugipedia.com/wiki/Reptilianne_Coatl,,2022-04-20 14:29:00,,Effect Monster,"('Tuner monster',)",New
Reptilianne Echidna,08602351,Unlimited,https://yugipedia.com/wiki/Reptilianne_Echidna,,2022-04-24 01:07:44,,,,Old
Reptilianne Echidna,08602351,Unlimited,https://yugipedia.com/wiki/Reptilianne_Echidna,,2022-04-24 01:07:44,,Link Monster,,New
Reptilianne Gardna,43002864,Unlimited,https://yugipedia.com/wiki/Reptilianne_Gardna,,2022-07-09 01:19:36,,,,Old
Reptilianne Gardna,43002864,Unlimited,https://yugipedia.com/wiki/Reptilianne_Gardna,,2022-07-09 01:19:36,,Effect Monster,,New
Reptilianne Gorgon,43426903,Unlimited,https://yugipedia.com/wiki/Reptilianne_Gorgon,,2022-04-20 15:11:28,,,,Old
Reptilianne Gorgon,43426903,Unlimited,https://yugipedia.com/wiki/Reptilianne_Gorgon,,2022-04-20 15:11:28,,Effect Monster,,New
Reptilianne Hydra,60634565,Unlimited,https://yugipedia.com/wiki/Reptilianne_Hydra,,2022-07-09 01:23:35,,,,Old
Reptilianne Hydra,60634565,Unlimited,https://yugipedia.com/wiki/Reptilianne_Hydra,,2022-07-09 01:23:35,,Synchro Monster,,New
Reptilianne Lamia,57647597,Unlimited,https://yugipedia.com/wiki/Reptilianne_Lamia,,2022-07-09 01:21:46,,"('Tuner monster',)","('Tuner monster',)",Old
Reptilianne Lamia,57647597,Unlimited,https://yugipedia.com/wiki/Reptilianne_Lamia,,2022-07-09 01:21:46,,Effect Monster,"('Tuner monster',)",New
Reptilianne Medusa,89810518,Unlimited,https://yugipedia.com/wiki/Reptilianne_Medusa,,2022-04-20 15:38:19,,,,Old
Reptilianne Medusa,89810518,Unlimited,https://yugipedia.com/wiki/Reptilianne_Medusa,,2022-04-20 15:38:19,,Effect Monster,,New
Reptilianne Melusine,32138660,Unlimited,https://yugipedia.com/wiki/Reptilianne_Melusine,,2022-04-20 14:37:42,,,,Old
Reptilianne Melusine,32138660,Unlimited,https://yugipedia.com/wiki/Reptilianne_Melusine,,2022-04-20 14:37:42,,Synchro Monster,,New
Reptilianne Naga,79491903,Unlimited,https://yugipedia.com/wiki/Reptilianne_Naga,,2022-07-09 01:20:36,,,,Old
Reptilianne Naga,79491903,Unlimited,https://yugipedia.com/wiki/Reptilianne_Naga,,2022-07-09 01:20:36,,Effect Monster,,New
Reptilianne Nyami,42090294,Unlimited,https://yugipedia.com/wiki/Reptilianne_Nyami,,2022-04-20 14:11:45,,,,Old
Reptilianne Nyami,42090294,Unlimited,https://yugipedia.com/wiki/Reptilianne_Nyami,,2022-04-20 14:11:45,,Effect Monster,,New
Reptilianne Scylla,16909657,Unlimited,https://yugipedia.com/wiki/Reptilianne_Scylla,,2022-07-24 06:23:05,,,,Old
Reptilianne Scylla,16909657,Unlimited,https://yugipedia.com/wiki/Reptilianne_Scylla,,2022-07-24 06:23:05,,Effect Monster,,New
Reptilianne Servant,16008155,Unlimited,https://yugipedia.com/wiki/Reptilianne_Servant,,2020-03-16 19:41:50,,,,Old
Reptilianne Servant,16008155,Unlimited,https://yugipedia.com/wiki/Reptilianne_Servant,,2020-03-16 19:41:50,,Effect Monster,,New
Reptilianne Vaskii,16886617,Unlimited,https://yugipedia.com/wiki/Reptilianne_Vaskii,,2022-04-22 12:49:27,,,,Old
Reptilianne Vaskii,16886617,Unlimited,https://yugipedia.com/wiki/Reptilianne_Vaskii,,2022-04-22 12:49:27,,Effect Monster,,New
Reptilianne Viper,42303365,Unlimited,https://yugipedia.com/wiki/Reptilianne_Viper,,2022-07-09 01:18:43,"('Name',)","('Tuner monster',)","('Tuner monster',)",Old
Reptilianne Viper,42303365,Unlimited,https://yugipedia.com/wiki/Reptilianne_Viper,,2022-07-09 01:18:43,"('Name',)",Effect Monster,"('Tuner monster',)",New
Rescue Cat,14878871,Unlimited,https://yugipedia.com/wiki/Rescue_Cat,"('Alternate',)",2022-10-29 14:16:06,"('Type',)",,,Old
Rescue Cat,14878871,Unlimited,https://yugipedia.com/wiki/Rescue_Cat,"('Alternate',)",2022-10-29 14:16:06,"('Type',)",Effect Monster,,New
Rescue Ferret,56343672,Unlimited,https://yugipedia.com/wiki/Rescue_Ferret,,2022-08-09 03:12:28,,,,Old
Rescue Ferret,56343672,Unlimited,https://yugipedia.com/wiki/Rescue_Ferret,,2022-08-09 03:12:28,,Effect Monster,,New
Rescue Hamster,50485594,Unlimited,https://yugipedia.com/wiki/Rescue_Hamster,,2022-02-03 16:30:29,,,,Old
Rescue Hamster,50485594,Unlimited,https://yugipedia.com/wiki/Rescue_Hamster,,2022-02-03 16:30:29,,Effect Monster,,New
Rescue Interlacer,63009228,Unlimited,https://yugipedia.com/wiki/Rescue_Interlacer,,2022-04-20 13:23:31,,,,Old
Rescue Interlacer,63009228,Unlimited,https://yugipedia.com/wiki/Rescue_Interlacer,,2022-04-20 13:23:31,,Effect Monster,,New
Rescue Rabbit,85138716,Unlimited,https://yugipedia.com/wiki/Rescue_Rabbit,,2022-04-25 18:01:24,"('Type',)",,,Old
Rescue Rabbit,85138716,Unlimited,https://yugipedia.com/wiki/Rescue_Rabbit,,2022-04-25 18:01:24,"('Type',)",Effect Monster,,New
Rescue Warrior,70630741,Unlimited,https://yugipedia.com/wiki/Rescue_Warrior,,2020-03-16 19:42:59,,,,Old
Rescue Warrior,70630741,Unlimited,https://yugipedia.com/wiki/Rescue_Warrior,,2020-03-16 19:42:59,,Effect Monster,,New
Rescue-ACE Air Lifter,65734501,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Air_Lifter,,2023-01-19 09:09:25,,,,Old
Rescue-ACE Air Lifter,65734501,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Air_Lifter,,2023-01-19 09:09:25,,Effect Monster,,New
Rescue-ACE Fire Attacker,64612053,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Fire_Attacker,,2023-01-19 09:09:42,,,,Old
Rescue-ACE Fire Attacker,64612053,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Fire_Attacker,,2023-01-19 09:09:42,,Effect Monster,,New
Rescue-ACE Fire Engine,90000652,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Fire_Engine,,2023-01-19 09:09:46,,,,Old
Rescue-ACE Fire Engine,90000652,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Fire_Engine,,2023-01-19 09:09:46,,Effect Monster,,New
Rescue-ACE Hydrant,37617348,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Hydrant,,2023-01-19 09:09:36,,,,Old
Rescue-ACE Hydrant,37617348,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Hydrant,,2023-01-19 09:09:36,,Effect Monster,,New
Rescue-ACE Impulse,38339996,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Impulse,,2023-01-19 09:09:18,,,,Old
Rescue-ACE Impulse,38339996,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Impulse,,2023-01-19 09:09:18,,Effect Monster,,New
Rescue-ACE Monitor,91222209,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Monitor,,2023-01-19 09:09:30,,,,Old
Rescue-ACE Monitor,91222209,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Monitor,,2023-01-19 09:09:30,,Effect Monster,,New
Rescue-ACE Turbulence,37495766,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Turbulence,,2023-01-19 09:09:50,,,,Old
Rescue-ACE Turbulence,37495766,Unlimited,https://yugipedia.com/wiki/Rescue-ACE_Turbulence,,2023-01-19 09:09:50,,Effect Monster,,New
Rescueroid,24311595,Unlimited,https://yugipedia.com/wiki/Rescueroid,,2023-01-03 19:46:16,,,,Old
Rescueroid,24311595,Unlimited,https://yugipedia.com/wiki/Rescueroid,,2023-01-03 19:46:16,,Effect Monster,,New
Reshef the Dark Being,62420419,Unlimited,https://yugipedia.com/wiki/Reshef_the_Dark_Being,,2021-06-20 11:15:30,,,,Old
Reshef the Dark Being,62420419,Unlimited,https://yugipedia.com/wiki/Reshef_the_Dark_Being,,2021-06-20 11:15:30,,Ritual Monster,,New
Resonance Insect,96938986,Unlimited,https://yugipedia.com/wiki/Resonance_Insect,,2023-02-13 23:51:29,,,,Old
Resonance Insect,96938986,Unlimited,https://yugipedia.com/wiki/Resonance_Insect,,2023-02-13 23:51:29,,Effect Monster,,New
Restoration Point Guard,74163487,Unlimited,https://yugipedia.com/wiki/Restoration_Point_Guard,,2020-03-16 19:43:21,,,,Old
Restoration Point Guard,74163487,Unlimited,https://yugipedia.com/wiki/Restoration_Point_Guard,,2020-03-16 19:43:21,,Link Monster,,New
Ret-time Reviver Emit-ter,55702233,Unlimited,https://yugipedia.com/wiki/Ret-time_Reviver_Emit-ter,,2023-01-10 18:45:13,,"('Tuner monster',)","('Tuner monster',)",Old
Ret-time Reviver Emit-ter,55702233,Unlimited,https://yugipedia.com/wiki/Ret-time_Reviver_Emit-ter,,2023-01-10 18:45:13,,Effect Monster,"('Tuner monster',)",New
"Retaliating ""C""",46502744,Unlimited,https://yugipedia.com/wiki/Retaliating_%22C%22,,2023-02-13 23:49:46,,,,Old
"Retaliating ""C""",46502744,Unlimited,https://yugipedia.com/wiki/Retaliating_%22C%22,,2023-02-13 23:49:46,,Effect Monster,,New
Return Zombie,03072077,Unlimited,https://yugipedia.com/wiki/Return_Zombie,,2021-01-07 20:17:11,"('Name',)",,,Old
Return Zombie,03072077,Unlimited,https://yugipedia.com/wiki/Return_Zombie,,2021-01-07 20:17:11,"('Name',)",Effect Monster,,New
Revealer of the Ice Barrier,18319762,Unlimited,https://yugipedia.com/wiki/Revealer_of_the_Ice_Barrier,,2022-04-20 13:22:14,,,,Old
Revealer of the Ice Barrier,18319762,Unlimited,https://yugipedia.com/wiki/Revealer_of_the_Ice_Barrier,,2022-04-20 13:22:14,,Effect Monster,,New
Revendread Executor,34093683,Unlimited,https://yugipedia.com/wiki/Revendread_Executor,,2022-12-25 15:07:21,,,,Old
Revendread Executor,34093683,Unlimited,https://yugipedia.com/wiki/Revendread_Executor,,2022-12-25 15:07:21,,Ritual Monster,,New
Revendread Slayer,04388680,Unlimited,https://yugipedia.com/wiki/Revendread_Slayer,,2020-03-16 19:43:56,,,,Old
Revendread Slayer,04388680,Unlimited,https://yugipedia.com/wiki/Revendread_Slayer,,2020-03-16 19:43:56,,Ritual Monster,,New
Reverse Buster,90640901,Unlimited,https://yugipedia.com/wiki/Reverse_Buster,,2022-08-13 13:03:47,,,,Old
Reverse Buster,90640901,Unlimited,https://yugipedia.com/wiki/Reverse_Buster,,2022-08-13 13:03:47,,Effect Monster,,New
