Name,Password,Effect type,Archseries,TCG status,Artwork,Page URL,Modification date,Errata,Primary type,Version
Stellarknight Zefraxciton,22617205,"('Condition', 'Continuous-like Effect', 'Trigger Effect')","('Stellarknight', 'Zefra', 'tellarknight')",Unlimited,,https://yugipedia.com/wiki/Stellarknight_Zefraxciton,2020-03-17 00:27:56,,"('Effect Monster', 'Pendulum Monster')",Old
Stellarknight Zefraxciton,22617205,"('Condition', 'Continuous-like Effect', 'Trigger Effect')","('Stellarknight', 'Zefra', 'tellarknight')",Unlimited,,https://yugipedia.com/wiki/Stellarknight_Zefraxciton,2020-03-17 00:27:56,,"('Effect Monster', 'Pendulum Monster')",New
Stinging Swordsman,68167124,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Stinging_Swordsman,2020-03-17 00:28:51,,"('Effect Monster',)",Old
Stinging Swordsman,68167124,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Stinging_Swordsman,2020-03-17 00:28:51,,"('Effect Monster',)",New
Stoic of Prophecy,54359696,"('Trigger Effect',)","('Prophecy',)",Unlimited,,https://yugipedia.com/wiki/Stoic_of_Prophecy,2021-02-03 19:06:43,,"('Effect Monster',)",Old
Stoic of Prophecy,54359696,"('Trigger Effect',)","('Prophecy',)",Unlimited,,https://yugipedia.com/wiki/Stoic_of_Prophecy,2021-02-03 19:06:43,,"('Effect Monster',)",New
Stone Armadiller,63432835,,,Unlimited,,https://yugipedia.com/wiki/Stone_Armadiller,2021-11-07 16:51:46,,"('Normal Monster',)",Old
Stone Armadiller,63432835,,,Unlimited,,https://yugipedia.com/wiki/Stone_Armadiller,2021-11-07 16:51:46,,"('Normal Monster',)",New
Stone Dragon,68171737,,,Unlimited,,https://yugipedia.com/wiki/Stone_Dragon,2021-11-07 16:52:00,,"('Normal Monster',)",Old
Stone Dragon,68171737,,,Unlimited,,https://yugipedia.com/wiki/Stone_Dragon,2021-11-07 16:52:00,,"('Normal Monster',)",New
Stone Ghost,72269672,,,,,https://yugipedia.com/wiki/Stone_Ghost,2021-11-07 16:52:17,,"('Normal Monster',)",Old
Stone Ghost,72269672,,,,,https://yugipedia.com/wiki/Stone_Ghost,2021-11-07 16:52:17,,"('Normal Monster',)",New
Stone Ogre Grotto,15023985,,,Unlimited,,https://yugipedia.com/wiki/Stone_Ogre_Grotto,2021-11-07 16:52:32,,"('Normal Monster',)",Old
Stone Ogre Grotto,15023985,,,Unlimited,,https://yugipedia.com/wiki/Stone_Ogre_Grotto,2021-11-07 16:52:32,,"('Normal Monster',)",New
Stone Statue of the Aztecs,31812496,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Stone_Statue_of_the_Aztecs,2022-10-06 17:22:30,"('Type',)","('Effect Monster',)",Old
Stone Statue of the Aztecs,31812496,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Stone_Statue_of_the_Aztecs,2022-10-06 17:22:30,"('Type',)","('Effect Monster',)",New
Storm Caller,15935204,"('Continuous Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Storm_Caller,2020-07-19 04:32:04,,"('Effect Monster',)",Old
Storm Caller,15935204,"('Continuous Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Storm_Caller,2020-07-19 04:32:04,,"('Effect Monster',)",New
Storm Cipher,89571015,"('Continuous Effect',)","('Cipher',)",Unlimited,,https://yugipedia.com/wiki/Storm_Cipher,2022-08-14 05:31:44,,"('Effect Monster',)",Old
Storm Cipher,89571015,"('Continuous Effect',)","('Cipher',)",Unlimited,,https://yugipedia.com/wiki/Storm_Cipher,2022-08-14 05:31:44,,"('Effect Monster',)",New
Storm Shooter,39188539,"('Ignition Effect',)",,Unlimited,,https://yugipedia.com/wiki/Storm_Shooter,2020-08-30 04:30:50,,"('Effect Monster',)",Old
Storm Shooter,39188539,"('Ignition Effect',)",,Unlimited,,https://yugipedia.com/wiki/Storm_Shooter,2020-08-30 04:30:50,,"('Effect Monster',)",New
Storming Wynn,29013526,"('Ignition Effect',)","('Cataclysmic Charmer',)",Unlimited,"('Edited',)",https://yugipedia.com/wiki/Storming_Wynn,2022-04-23 13:20:49,,"('Effect Monster',)",Old
Storming Wynn,29013526,"('Ignition Effect',)","('Cataclysmic Charmer',)",Unlimited,"('Edited',)",https://yugipedia.com/wiki/Storming_Wynn,2022-04-23 13:20:49,,"('Effect Monster',)",New
Strategist of the Ice Barrier,50032342,"('Ignition Effect',)","('Ice Barrier',)",Unlimited,,https://yugipedia.com/wiki/Strategist_of_the_Ice_Barrier,2022-03-11 20:50:47,,"('Effect Monster',)",Old
Strategist of the Ice Barrier,50032342,"('Ignition Effect',)","('Ice Barrier',)",Unlimited,,https://yugipedia.com/wiki/Strategist_of_the_Ice_Barrier,2022-03-11 20:50:47,,"('Effect Monster',)",New
Stray Asmodian,86209650,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Stray_Asmodian,2020-03-17 00:32:36,,"('Effect Monster',)",Old
Stray Asmodian,86209650,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Stray_Asmodian,2020-03-17 00:32:36,,"('Effect Monster',)",New
"Stream, Dragon Ruler of Droplets",27415516,"('Condition', 'Ignition Effect')","('Dragon Ruler',)",Unlimited,,"https://yugipedia.com/wiki/Stream,_Dragon_Ruler_of_Droplets",2021-06-11 11:19:16,,"('Effect Monster',)",Old
"Stream, Dragon Ruler of Droplets",27415516,"('Condition', 'Ignition Effect')","('Dragon Ruler',)",Unlimited,,"https://yugipedia.com/wiki/Stream,_Dragon_Ruler_of_Droplets",2021-06-11 11:19:16,,"('Effect Monster',)",New
Strength of Prophecy,13002461,"('Ignition Effect',)","('Prophecy',)",Unlimited,,https://yugipedia.com/wiki/Strength_of_Prophecy,2022-04-20 16:08:25,,"('Effect Monster',)",Old
Strength of Prophecy,13002461,"('Ignition Effect',)","('Prophecy',)",Unlimited,,https://yugipedia.com/wiki/Strength_of_Prophecy,2022-04-20 16:08:25,,"('Effect Monster',)",New
Strike Ninja,41006930,"('Condition', 'Quick Effect')","('Ninja',)",Unlimited,,https://yugipedia.com/wiki/Strike_Ninja,2021-03-07 07:03:46,,"('Effect Monster',)",Old
Strike Ninja,41006930,"('Condition', 'Quick Effect')","('Ninja',)",Unlimited,,https://yugipedia.com/wiki/Strike_Ninja,2021-03-07 07:03:46,,"('Effect Monster',)",New
Striker Dragon,73539069,"('Condition', 'Ignition Effect', 'Trigger Effect')",,Limited,,https://yugipedia.com/wiki/Striker_Dragon,2023-01-11 12:07:38,,"('Effect Monster', 'Link Monster')",Old
Striker Dragon,73539069,"('Condition', 'Ignition Effect', 'Trigger Effect')",,Limited,,https://yugipedia.com/wiki/Striker_Dragon,2023-01-11 12:07:38,,"('Effect Monster', 'Link Monster')",New
Striping Partner,74715061,"('Condition', 'Summoning condition', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Striping_Partner,2020-06-05 12:40:52,,"('Effect Monster',)",Old
Striping Partner,74715061,"('Condition', 'Summoning condition', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Striping_Partner,2020-06-05 12:40:52,,"('Effect Monster',)",New
Strong Wind Dragon,23770284,"('Continuous Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Strong_Wind_Dragon,2020-03-17 00:34:21,,"('Effect Monster',)",Old
Strong Wind Dragon,23770284,"('Continuous Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Strong_Wind_Dragon,2020-03-17 00:34:21,,"('Effect Monster',)",New
Stronghold Guardian,23535429,"('Quick Effect',)","('Guardian',)",Unlimited,,https://yugipedia.com/wiki/Stronghold_Guardian,2020-03-17 00:34:35,,"('Effect Monster',)",Old
Stronghold Guardian,23535429,"('Quick Effect',)","('Guardian',)",Unlimited,,https://yugipedia.com/wiki/Stronghold_Guardian,2020-03-17 00:34:35,,"('Effect Monster',)",New
Stuffed Animal,71068263,,,Unlimited,,https://yugipedia.com/wiki/Stuffed_Animal,2020-03-17 00:34:51,,"('Normal Monster',)",Old
Stuffed Animal,71068263,,,Unlimited,,https://yugipedia.com/wiki/Stuffed_Animal,2020-03-17 00:34:51,,"('Normal Monster',)",New
Stygian Security,50732780,"('Trigger Effect',)","('Stygian',)",Unlimited,,https://yugipedia.com/wiki/Stygian_Security,2020-03-17 00:35:08,,"('Effect Monster',)",Old
Stygian Security,50732780,"('Trigger Effect',)","('Stygian',)",Unlimited,,https://yugipedia.com/wiki/Stygian_Security,2020-03-17 00:35:08,,"('Effect Monster',)",New
Stygian Sergeants,86137485,"('Trigger Effect',)","('Stygian',)",Unlimited,,https://yugipedia.com/wiki/Stygian_Sergeants,2020-11-05 07:43:53,"('Type',)","('Effect Monster', 'Synchro Monster')",Old
Stygian Sergeants,86137485,"('Trigger Effect',)","('Stygian',)",Unlimited,,https://yugipedia.com/wiki/Stygian_Sergeants,2020-11-05 07:43:53,"('Type',)","('Effect Monster', 'Synchro Monster')",New
Stygian Street Patrol,13521194,"('Ignition Effect', 'Trigger Effect')","('Stygian',)",Unlimited,,https://yugipedia.com/wiki/Stygian_Street_Patrol,2021-04-27 00:36:29,"('Type',)","('Effect Monster',)",Old
Stygian Street Patrol,13521194,"('Ignition Effect', 'Trigger Effect')","('Stygian',)",Unlimited,,https://yugipedia.com/wiki/Stygian_Street_Patrol,2021-04-27 00:36:29,"('Type',)","('Effect Monster',)",New
"Suanni, Fire of the Yang Zing",30106950,"('Condition', 'Quick Effect', 'Trigger Effect', 'Unclassified effect')","('Yang Zing',)",Unlimited,,"https://yugipedia.com/wiki/Suanni,_Fire_of_the_Yang_Zing",2023-01-30 10:54:40,,"('Effect Monster',)",Old
"Suanni, Fire of the Yang Zing",30106950,"('Condition', 'Quick Effect', 'Trigger Effect', 'Unclassified effect')","('Yang Zing',)",Unlimited,,"https://yugipedia.com/wiki/Suanni,_Fire_of_the_Yang_Zing",2023-01-30 10:54:40,,"('Effect Monster',)",New
Sublimation Knight,54485355,"('Condition', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Sublimation_Knight,2022-08-06 04:27:04,,"('Effect Monster',)",Old
Sublimation Knight,54485355,"('Condition', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Sublimation_Knight,2022-08-06 04:27:04,,"('Effect Monster',)",New
Submareed Tour Ride,87116749,"('Condition', 'Continuous Effect', 'Ignition Effect')",,Unlimited,,https://yugipedia.com/wiki/Submareed_Tour_Ride,2022-02-11 11:47:38,,"('Effect Monster',)",Old
Submareed Tour Ride,87116749,"('Condition', 'Continuous Effect', 'Ignition Effect')",,Unlimited,,https://yugipedia.com/wiki/Submareed_Tour_Ride,2022-02-11 11:47:38,,"('Effect Monster',)",New
Submarine Frog,63948258,"('Continuous Effect',)","('Frog',)",Unlimited,,https://yugipedia.com/wiki/Submarine_Frog,2022-04-22 02:58:07,"('Name',)","('Effect Monster',)",Old
Submarine Frog,63948258,"('Continuous Effect',)","('Frog',)",Unlimited,,https://yugipedia.com/wiki/Submarine_Frog,2022-04-22 02:58:07,"('Name',)","('Effect Monster',)",New
Submarineroid,99861526,"('Continuous Effect', 'Trigger Effect')","('roid',)",Unlimited,,https://yugipedia.com/wiki/Submarineroid,2022-10-06 17:52:43,"('Name',)","('Effect Monster',)",Old
Submarineroid,99861526,"('Continuous Effect', 'Trigger Effect')","('roid',)",Unlimited,,https://yugipedia.com/wiki/Submarineroid,2022-10-06 17:52:43,"('Name',)","('Effect Monster',)",New
Submersible Carrier Aero Shark,05014629,"('Ignition Effect',)","('Shark (series)',)",Unlimited,,https://yugipedia.com/wiki/Submersible_Carrier_Aero_Shark,2022-06-02 00:59:33,,"('Effect Monster', 'Xyz Monster')",Old
Submersible Carrier Aero Shark,05014629,"('Ignition Effect',)","('Shark (series)',)",Unlimited,,https://yugipedia.com/wiki/Submersible_Carrier_Aero_Shark,2022-06-02 00:59:33,,"('Effect Monster', 'Xyz Monster')",New
Substitoad,20663556,"('Continuous Effect', 'Ignition Effect')","('Toad',)",Limited,,https://yugipedia.com/wiki/Substitoad,2023-02-06 07:28:07,"('Name',)","('Effect Monster',)",Old
Substitoad,20663556,"('Continuous Effect', 'Ignition Effect')","('Toad',)",Limited,,https://yugipedia.com/wiki/Substitoad,2023-02-06 07:28:07,"('Name',)","('Effect Monster',)",New
Subterror Behemoth Dragossuary,95218695,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Dragossuary,2020-03-17 00:37:26,,"('Effect Monster',)",Old
Subterror Behemoth Dragossuary,95218695,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Dragossuary,2020-03-17 00:37:26,,"('Effect Monster',)",New
Subterror Behemoth Fiendess,74937659,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Fiendess,2022-04-20 15:47:45,,"('Effect Monster', 'Link Monster')",Old
Subterror Behemoth Fiendess,74937659,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Fiendess,2022-04-20 15:47:45,,"('Effect Monster', 'Link Monster')",New
Subterror Behemoth Phospheroglacier,01151281,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Phospheroglacier,2020-03-17 00:38:06,,"('Effect Monster',)",Old
Subterror Behemoth Phospheroglacier,01151281,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Phospheroglacier,2020-03-17 00:38:06,,"('Effect Monster',)",New
Subterror Behemoth Speleogeist,47556396,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Speleogeist,2020-03-17 00:38:24,,"('Effect Monster',)",Old
Subterror Behemoth Speleogeist,47556396,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Speleogeist,2020-03-17 00:38:24,,"('Effect Monster',)",New
Subterror Behemoth Stalagmo,78202553,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Stalagmo,2020-03-17 00:38:39,,"('Effect Monster',)",Old
Subterror Behemoth Stalagmo,78202553,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Stalagmo,2020-03-17 00:38:39,,"('Effect Monster',)",New
Subterror Behemoth Stygokraken,65976795,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Stygokraken,2020-03-17 00:38:55,,"('Effect Monster',)",Old
Subterror Behemoth Stygokraken,65976795,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Stygokraken,2020-03-17 00:38:55,,"('Effect Monster',)",New
Subterror Behemoth Ultramafus,92970404,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Ultramafus,2020-03-17 00:39:15,,"('Effect Monster',)",Old
Subterror Behemoth Ultramafus,92970404,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Ultramafus,2020-03-17 00:39:15,,"('Effect Monster',)",New
Subterror Behemoth Umastryx,42713844,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Umastryx,2020-03-17 00:39:39,,"('Effect Monster',)",Old
Subterror Behemoth Umastryx,42713844,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Umastryx,2020-03-17 00:39:39,,"('Effect Monster',)",New
Subterror Behemoth Voltelluric,21607304,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Voltelluric,2020-03-17 00:39:56,,"('Effect Monster',)",Old
Subterror Behemoth Voltelluric,21607304,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Subterror', 'Subterror Behemoth')",Unlimited,,https://yugipedia.com/wiki/Subterror_Behemoth_Voltelluric,2020-03-17 00:39:56,,"('Effect Monster',)",New
Subterror Fiendess,74762582,"('Condition', 'Ignition Effect', 'Quick Effect')","('Subterror',)",Unlimited,,https://yugipedia.com/wiki/Subterror_Fiendess,2023-01-10 18:45:51,,"('Effect Monster',)",Old
Subterror Fiendess,74762582,"('Condition', 'Ignition Effect', 'Quick Effect')","('Subterror',)",Unlimited,,https://yugipedia.com/wiki/Subterror_Fiendess,2023-01-10 18:45:51,,"('Effect Monster',)",New
Subterror Guru,16428514,"('Condition', 'Flip effect', 'Ignition Effect')","('Subterror',)",Unlimited,,https://yugipedia.com/wiki/Subterror_Guru,2020-08-30 18:54:47,,"('Effect Monster',)",Old
Subterror Guru,16428514,"('Condition', 'Flip effect', 'Ignition Effect')","('Subterror',)",Unlimited,,https://yugipedia.com/wiki/Subterror_Guru,2020-08-30 18:54:47,,"('Effect Monster',)",New
Subterror Nemesis Archer,39581190,"('Condition', 'Trigger Effect')","('Subterror',)",Unlimited,,https://yugipedia.com/wiki/Subterror_Nemesis_Archer,2022-04-20 15:13:41,,"('Effect Monster',)",Old
Subterror Nemesis Archer,39581190,"('Condition', 'Trigger Effect')","('Subterror',)",Unlimited,,https://yugipedia.com/wiki/Subterror_Nemesis_Archer,2022-04-20 15:13:41,,"('Effect Monster',)",New
Subterror Nemesis Defender,68823957,"('Continuous Effect', 'Quick Effect')","('Subterror',)",Unlimited,,https://yugipedia.com/wiki/Subterror_Nemesis_Defender,2022-08-13 12:53:26,,"('Effect Monster',)",Old
Subterror Nemesis Defender,68823957,"('Continuous Effect', 'Quick Effect')","('Subterror',)",Unlimited,,https://yugipedia.com/wiki/Subterror_Nemesis_Defender,2022-08-13 12:53:26,,"('Effect Monster',)",New
Subterror Nemesis Warrior,16719140,"('Condition', 'Quick Effect', 'Trigger Effect')","('Subterror',)",Unlimited,,https://yugipedia.com/wiki/Subterror_Nemesis_Warrior,2020-03-17 00:41:10,,"('Effect Monster',)",Old
Subterror Nemesis Warrior,16719140,"('Condition', 'Quick Effect', 'Trigger Effect')","('Subterror',)",Unlimited,,https://yugipedia.com/wiki/Subterror_Nemesis_Warrior,2020-03-17 00:41:10,,"('Effect Monster',)",New
Succubus Knight,55291359,,,Unlimited,,https://yugipedia.com/wiki/Succubus_Knight,2022-04-20 15:56:19,,"('Normal Monster',)",Old
Succubus Knight,55291359,,,Unlimited,,https://yugipedia.com/wiki/Succubus_Knight,2022-04-20 15:56:19,,"('Normal Monster',)",New
Suijin,98434877,"('Quick Effect',)",,Unlimited,,https://yugipedia.com/wiki/Suijin,2022-10-06 17:23:50,,"('Effect Monster',)",Old
Suijin,98434877,"('Quick Effect',)",,Unlimited,,https://yugipedia.com/wiki/Suijin,2022-10-06 17:23:50,,"('Effect Monster',)",New
Summon Reactor・SK,89493368,"('Ignition Effect', 'Trigger Effect')","('Reactor',)",Unlimited,,https://yugipedia.com/wiki/Summon_Reactor%E3%83%BBSK,2022-04-22 02:58:52,,"('Effect Monster',)",Old
Summon Reactor・SK,89493368,"('Ignition Effect', 'Trigger Effect')","('Reactor',)",Unlimited,,https://yugipedia.com/wiki/Summon_Reactor%E3%83%BBSK,2022-04-22 02:58:52,,"('Effect Monster',)",New
Summon Sorceress,61665245,"('Condition', 'Ignition Effect', 'Trigger Effect')",,Forbidden,,https://yugipedia.com/wiki/Summon_Sorceress,2022-04-20 15:32:27,,"('Effect Monster', 'Link Monster')",Old
Summon Sorceress,61665245,"('Condition', 'Ignition Effect', 'Trigger Effect')",,Forbidden,,https://yugipedia.com/wiki/Summon_Sorceress,2022-04-20 15:32:27,,"('Effect Monster', 'Link Monster')",New
Summoned Skull,70781052,,"('Archfiend', 'Skull Archfiend')",Unlimited,"('Alternate',)",https://yugipedia.com/wiki/Summoned_Skull,2022-10-29 13:02:22,,"('Normal Monster',)",Old
Summoned Skull,70781052,,"('Archfiend', 'Skull Archfiend')",Unlimited,"('Alternate',)",https://yugipedia.com/wiki/Summoned_Skull,2022-10-29 13:02:22,,"('Normal Monster',)",New
Summoner Monk,00423585,"('Continuous Effect', 'Ignition Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Summoner_Monk,2022-04-15 16:21:25,"('Type',)","('Effect Monster',)",Old
