Name,Password,Effect type,TCG status,OCG status,Page URL,Artwork,Modification date,Errata,Primary type,DEF,ATK,Page name,Version
Two-Man Cell Battle,25578802,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Two-Man_Cell_Battle,,2021-03-07 07:19:29,"('Any',)",,,,Two-Man Cell Battle,New
Two-Pronged Attack,83887306,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Two-Pronged_Attack,,2022-04-12 21:28:23,,,,,,Old
Two-Pronged Attack,83887306,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Two-Pronged_Attack,,2022-04-12 21:28:23,"('Any',)",,,,Two-Pronged Attack,New
Tyhone,72842870,,Unlimited,Unlimited,https://yugipedia.com/wiki/Tyhone,,2022-12-24 11:55:29,,Normal Monster,1400,1200,,Old
Tyhone,72842870,,Unlimited,Unlimited,https://yugipedia.com/wiki/Tyhone,,2022-12-24 11:55:29,"('Any',)",Normal Monster,1400,1200,Tyhone,New
Type Zero Magic Crusher,21237481,"('Quick-like Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Type_Zero_Magic_Crusher,,2021-11-07 15:58:50,,,,,,Old
Type Zero Magic Crusher,21237481,"('Quick-like Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Type_Zero_Magic_Crusher,,2021-11-07 15:58:50,"('Any',)",,,,Type Zero Magic Crusher,New
Typhoon,14883228,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Typhoon,,2021-12-14 12:24:52,,,,,,Old
Typhoon,14883228,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Typhoon,,2021-12-14 12:24:52,"('Any',)",,,,Typhoon,New
Tyr of the Nordic Champions,02333365,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Tyr_of_the_Nordic_Champions,,2022-08-13 12:11:20,,Effect Monster,2000,2000,,Old
Tyr of the Nordic Champions,02333365,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Tyr_of_the_Nordic_Champions,,2022-08-13 12:11:20,"('Any',)",Effect Monster,2000,2000,Tyr of the Nordic Champions,New
Tyranno Infinity,83235263,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Tyranno_Infinity,,2023-01-05 15:15:56,"('Name',)",Effect Monster,0,?,,Old
Tyranno Infinity,83235263,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Tyranno_Infinity,,2023-01-05 15:15:56,"('Name',)",Effect Monster,0,,Tyranno Infinity,New
Tyrant Burst Dragon,58293343,"('Continuous Effect', 'Continuous-like Effect', 'Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Tyrant_Burst_Dragon,,2021-10-10 16:18:23,,Fusion Monster,2500,2900,,Old
Tyrant Burst Dragon,58293343,"('Continuous Effect', 'Continuous-like Effect', 'Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Tyrant_Burst_Dragon,,2021-10-10 16:18:23,"('Any',)",Fusion Monster,2500,2900,Tyrant Burst Dragon,New
Tyrant Dragon,94568601,"('Condition', 'Continuous Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Tyrant_Dragon,,2022-12-06 07:28:39,,Effect Monster,2500,2900,,Old
Tyrant Dragon,94568601,"('Condition', 'Continuous Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Tyrant_Dragon,,2022-12-06 07:28:39,"('Any',)",Effect Monster,2500,2900,Tyrant Dragon,New
Tyrant Wing,57470761,"('Continuous-like Effect', 'Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Tyrant_Wing,,2020-09-11 12:17:01,,,,,,Old
Tyrant Wing,57470761,"('Continuous-like Effect', 'Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Tyrant_Wing,,2020-09-11 12:17:01,"('Any',)",,,,Tyrant Wing,New
"Tytannial, Princess of Camellias",11819616,"('Quick Effect',)",Unlimited,Unlimited,"https://yugipedia.com/wiki/Tytannial,_Princess_of_Camellias",,2023-02-09 18:28:18,,Effect Monster,2600,2800,,Old
"Tytannial, Princess of Camellias",11819616,"('Quick Effect',)",Unlimited,Unlimited,"https://yugipedia.com/wiki/Tytannial,_Princess_of_Camellias",,2023-02-09 18:28:18,"('Any',)",Effect Monster,2600,2800,"Tytannial, Princess of Camellias",New
U.A. Signing Deal,43658697,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/U.A._Signing_Deal,,2021-05-23 00:28:16,,,,,,Old
U.A. Signing Deal,43658697,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/U.A._Signing_Deal,,2021-05-23 00:28:16,"('Any',)",,,,U.A. Signing Deal,New
U.A. Stadium,19814508,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/U.A._Stadium,,2020-06-10 04:58:56,,,,,,Old
U.A. Stadium,19814508,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/U.A._Stadium,,2020-06-10 04:58:56,"('Any',)",,,,U.A. Stadium,New
UFO Turtle,60806437,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/UFO_Turtle,,2022-04-22 06:21:35,,Effect Monster,1200,1400,,Old
UFO Turtle,60806437,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/UFO_Turtle,,2022-04-22 06:21:35,"('Any',)",Effect Monster,1200,1400,UFO Turtle,New
UFOroid,07602840,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/UFOroid,,2022-10-06 17:55:07,,Effect Monster,1200,1200,,Old
UFOroid,07602840,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/UFOroid,,2022-10-06 17:55:07,"('Any',)",Effect Monster,1200,1200,UFOroid,New
UFOroid Fighter,32752319,"('Continuous Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/UFOroid_Fighter,,2022-11-08 12:24:44,,Fusion Monster,?,?,,Old
UFOroid Fighter,32752319,"('Continuous Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/UFOroid_Fighter,,2022-11-08 12:24:44,"('Name',)",Fusion Monster,,,UFOroid Fighter,New
Ultimate Ancient Gear Golem,12652643,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Ancient_Gear_Golem,,2022-03-21 14:41:51,,Fusion Monster,3400,4400,,Old
Ultimate Ancient Gear Golem,12652643,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Ancient_Gear_Golem,,2022-03-21 14:41:51,"('Type',)",Fusion Monster,3400,4400,Ultimate Ancient Gear Golem,New
Ultimate Axon Kicker,40101111,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Axon_Kicker,,2020-04-04 02:46:22,,Fusion Monster,1700,2900,,Old
Ultimate Axon Kicker,40101111,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Axon_Kicker,,2020-04-04 02:46:22,"('Any',)",Fusion Monster,1700,2900,Ultimate Axon Kicker,New
Ultimate Baseball Kid,67934141,"('Continuous Effect', 'Ignition Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Baseball_Kid,,2023-01-10 14:56:14,,Effect Monster,1000,500,,Old
Ultimate Baseball Kid,67934141,"('Continuous Effect', 'Ignition Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Baseball_Kid,,2023-01-10 14:56:14,"('Any',)",Effect Monster,1000,500,Ultimate Baseball Kid,New
Ultimate Conductor Tyranno,18940556,"('Continuous Effect', 'Quick Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Conductor_Tyranno,,2023-01-10 18:48:08,,Effect Monster,3200,3500,,Old
Ultimate Conductor Tyranno,18940556,"('Continuous Effect', 'Quick Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Conductor_Tyranno,,2023-01-10 18:48:08,"('Any',)",Effect Monster,3200,3500,Ultimate Conductor Tyranno,New
Ultimate Crystal Magic,36328300,"('Activation condition', 'Cost', 'Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Crystal_Magic,,2022-12-01 14:55:37,,,,,,Old
Ultimate Crystal Magic,36328300,"('Activation condition', 'Cost', 'Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Crystal_Magic,,2022-12-01 14:55:37,"('Any',)",,,,Ultimate Crystal Magic,New
Ultimate Dragonic Utopia Ray,75402014,"('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Dragonic_Utopia_Ray,,2022-09-17 13:11:06,,Xyz Monster,2000,2500,,Old
Ultimate Dragonic Utopia Ray,75402014,"('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Dragonic_Utopia_Ray,,2022-09-17 13:11:06,"('Any',)",Xyz Monster,2000,2500,Ultimate Dragonic Utopia Ray,New
Ultimate Insect LV1,49441499,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Insect_LV1,,2020-10-29 01:46:51,,Effect Monster,0,0,,Old
Ultimate Insect LV1,49441499,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Insect_LV1,,2020-10-29 01:46:51,"('Any',)",Effect Monster,0,0,Ultimate Insect LV1,New
Ultimate Insect LV3,34088136,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Insect_LV3,,2020-03-17 15:33:13,,Effect Monster,900,1400,,Old
Ultimate Insect LV3,34088136,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Insect_LV3,,2020-03-17 15:33:13,"('Any',)",Effect Monster,900,1400,Ultimate Insect LV3,New
Ultimate Insect LV5,34830502,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Insect_LV5,,2020-03-17 15:33:21,,Effect Monster,900,2300,,Old
Ultimate Insect LV5,34830502,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Insect_LV5,,2020-03-17 15:33:21,"('Any',)",Effect Monster,900,2300,Ultimate Insect LV5,New
Ultimate Insect LV7,19877898,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Insect_LV7,,2020-03-17 15:33:29,,Effect Monster,1200,2600,,Old
Ultimate Insect LV7,19877898,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Insect_LV7,,2020-03-17 15:33:29,"('Any',)",Effect Monster,1200,2600,Ultimate Insect LV7,New
Ultimate Obedient Fiend,32240937,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Obedient_Fiend,,2022-04-22 06:22:12,,Effect Monster,3000,3500,,Old
Ultimate Obedient Fiend,32240937,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Obedient_Fiend,,2022-04-22 06:22:12,"('Any',)",Effect Monster,3000,3500,Ultimate Obedient Fiend,New
Ultimate Providence,38891741,"('Activation condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Providence,,2022-04-20 15:45:54,,,,,,Old
Ultimate Providence,38891741,"('Activation condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Providence,,2022-04-20 15:45:54,"('Any',)",,,,Ultimate Providence,New
Ultimate Tyranno,15894048,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Tyranno,,2021-12-21 13:59:49,,Effect Monster,2200,3000,,Old
Ultimate Tyranno,15894048,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimate_Tyranno,,2021-12-21 13:59:49,"('Any',)",Effect Monster,2200,3000,Ultimate Tyranno,New
Ultimaya Tzolkin,01686814,"('Condition', 'Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimaya_Tzolkin,,2023-02-10 13:21:09,,Synchro Monster,0,0,,Old
Ultimaya Tzolkin,01686814,"('Condition', 'Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultimaya_Tzolkin,,2023-02-10 13:21:09,"('Any',)",Synchro Monster,0,0,Ultimaya Tzolkin,New
Ultra Evolution Pill,22431243,"('Cost', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultra_Evolution_Pill,,2021-03-07 07:19:45,,,,,,Old
Ultra Evolution Pill,22431243,"('Cost', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultra_Evolution_Pill,,2021-03-07 07:19:45,"('Any',)",,,,Ultra Evolution Pill,New
Ultra Polymerization,76647978,"('Condition', 'Cost', 'Effect', 'Ignition-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultra_Polymerization,,2023-02-13 00:39:21,,,,,,Old
Ultra Polymerization,76647978,"('Condition', 'Cost', 'Effect', 'Ignition-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Ultra_Polymerization,,2023-02-13 00:39:21,"('Any',)",,,,Ultra Polymerization,New
Unending Nightmare,69452756,"('Condition', 'Quick-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Unending_Nightmare,,2022-04-20 14:59:24,,,,,,Old
Unending Nightmare,69452756,"('Condition', 'Quick-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Unending_Nightmare,,2022-04-20 14:59:24,"('Any',)",,,,Unending Nightmare,New
Uni-Zombie,49959355,"('Condition', 'Ignition Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Uni-Zombie,"('Edited',)",2022-06-22 01:43:30,,Effect Monster,0,1300,,Old
Uni-Zombie,49959355,"('Condition', 'Ignition Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Uni-Zombie,"('Edited',)",2022-06-22 01:43:30,"('Any',)",Effect Monster,0,1300,Uni-Zombie,New
Union Attack,60399954,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Union_Attack,,2022-04-20 15:16:33,,,,,,Old
Union Attack,60399954,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Union_Attack,,2022-04-20 15:16:33,"('Any',)",,,,Union Attack,New
Union Hangar,66399653,"('Condition', 'Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Union_Hangar,,2021-10-01 12:07:57,,,,,,Old
Union Hangar,66399653,"('Condition', 'Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Union_Hangar,,2021-10-01 12:07:57,"('Any',)",,,,Union Hangar,New
Union Rider,11743119,"('Ignition Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Union_Rider,,2021-11-07 14:17:05,,Effect Monster,1000,1000,,Old
Union Rider,11743119,"('Ignition Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Union_Rider,,2021-11-07 14:17:05,"('Any',)",Effect Monster,1000,1000,Union Rider,New
Union Scramble,39778366,"('Condition', 'Effect', 'Quick-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Union_Scramble,"('Edited',)",2022-11-11 13:16:53,,,,,,Old
Union Scramble,39778366,"('Condition', 'Effect', 'Quick-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Union_Scramble,"('Edited',)",2022-11-11 13:16:53,"('Any',)",,,,Union Scramble,New
Unleash Your Power!,73567374,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Unleash_Your_Power!,,2023-01-10 18:55:26,,,,,,Old
Unleash Your Power!,73567374,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Unleash_Your_Power!,,2023-01-10 18:55:26,"('Any',)",,,,Unleash Your Power!,New
Unmasked Dragon,24218047,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Unmasked_Dragon,,2021-11-01 02:04:43,,Effect Monster,1100,1400,,Old
Unmasked Dragon,24218047,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Unmasked_Dragon,,2021-11-01 02:04:43,"('Any',)",Effect Monster,1100,1400,Unmasked Dragon,New
Unpossessed,25704359,"('Condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Unpossessed,,2022-01-02 04:31:49,,,,,,Old
Unpossessed,25704359,"('Condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Unpossessed,,2022-01-02 04:31:49,"('Name',)",,,,Unpossessed,New
Unshaven Angler,92084010,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Unshaven_Angler,,2022-10-06 17:20:36,,Effect Monster,1600,1500,,Old
Unshaven Angler,92084010,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Unshaven_Angler,,2022-10-06 17:20:36,"('Any',)",Effect Monster,1600,1500,Unshaven Angler,New
Unstable Evolution,62991886,"('Continuous-like Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Unstable_Evolution,,2020-03-21 13:21:44,,,,,,Old
Unstable Evolution,62991886,"('Continuous-like Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Unstable_Evolution,,2020-03-21 13:21:44,"('Any',)",,,,Unstable Evolution,New
Upstart Golden Ninja,58911105,"('Ignition Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Upstart_Golden_Ninja,,2020-03-17 19:17:24,,Effect Monster,1800,500,,Old
Upstart Golden Ninja,58911105,"('Ignition Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Upstart_Golden_Ninja,,2020-03-17 19:17:24,"('Any',)",Effect Monster,1800,500,Upstart Golden Ninja,New
Uraby,01784619,,Unlimited,Unlimited,https://yugipedia.com/wiki/Uraby,,2022-05-27 23:21:54,,Normal Monster,800,1500,,Old
Uraby,01784619,,Unlimited,Unlimited,https://yugipedia.com/wiki/Uraby,,2022-05-27 23:21:54,"('Type',)",Normal Monster,800,1500,Uraby,New
Urgent Ritual Art,38844957,"('Activation condition', 'Cost', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Urgent_Ritual_Art,,2022-07-15 18:14:20,,,,,,Old
Urgent Ritual Art,38844957,"('Activation condition', 'Cost', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Urgent_Ritual_Art,,2022-07-15 18:14:20,"('Any',)",,,,Urgent Ritual Art,New
Urgent Schedule,25274141,"('Activation condition', 'Condition', 'Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Urgent_Schedule,,2022-11-05 14:01:39,,,,,,Old
Urgent Schedule,25274141,"('Activation condition', 'Condition', 'Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Urgent_Schedule,,2023-02-18 02:34:35,,,,,Urgent Schedule,New
Urgent Tuning,94634433,"('Activation condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Urgent_Tuning,,2022-04-22 06:23:42,,,,,,Old
Urgent Tuning,94634433,"('Activation condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Urgent_Tuning,,2022-04-22 06:23:42,"('Any',)",,,,Urgent Tuning,New
"Uria, Lord of Searing Flames",06007213,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Uria,_Lord_of_Searing_Flames",,2022-09-22 23:22:33,,Effect Monster,0,0,,Old
"Uria, Lord of Searing Flames",06007213,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Uria,_Lord_of_Searing_Flames",,2022-09-22 23:22:33,"('Any',)",Effect Monster,0,0,"Uria, Lord of Searing Flames",New
Utopia Buster,30341772,"('Activation condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Utopia_Buster,,2020-03-21 13:23:23,,,,,,Old
Utopia Buster,30341772,"('Activation condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Utopia_Buster,,2020-03-21 13:23:23,"('Any',)",,,,Utopia Buster,New
Utopic Onomatopoeia,08512558,"('Condition', 'Ignition Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Utopic_Onomatopoeia,,2023-02-12 23:12:51,,Effect Monster,1500,1500,,Old
Utopic Onomatopoeia,08512558,"('Condition', 'Ignition Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Utopic_Onomatopoeia,,2023-02-19 06:02:08,,Effect Monster,1500,1500,Utopic Onomatopoeia,New
V-Tiger Jet,51638941,,Unlimited,Unlimited,https://yugipedia.com/wiki/V-Tiger_Jet,,2022-03-19 19:50:48,,Normal Monster,1800,1600,,Old
V-Tiger Jet,51638941,,Unlimited,Unlimited,https://yugipedia.com/wiki/V-Tiger_Jet,,2022-03-19 19:50:48,"('Type',)",Normal Monster,1800,1600,V-Tiger Jet,New
VWXYZ-Dragon Catapult Cannon,84243274,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/VWXYZ-Dragon_Catapult_Cannon,"('Edited',)",2023-01-05 00:23:53,,Fusion Monster,2800,3000,,Old
VWXYZ-Dragon Catapult Cannon,84243274,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/VWXYZ-Dragon_Catapult_Cannon,"('Edited',)",2023-01-05 00:23:53,"('Type',)",Fusion Monster,2800,3000,VWXYZ-Dragon Catapult Cannon,New
"Valerifawn, Mystical Beast of the Forest",24096499,"('Condition', 'Ignition Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Valerifawn,_Mystical_Beast_of_the_Forest",,2023-02-16 13:59:43,,Effect Monster,900,400,,Old
"Valerifawn, Mystical Beast of the Forest",24096499,"('Condition', 'Ignition Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Valerifawn,_Mystical_Beast_of_the_Forest",,2023-02-16 13:59:43,"('Name',)",Effect Monster,900,400,"Valerifawn, Mystical Beast of the Forest",New
"Valhalla, Hall of the Fallen",01353770,"('Condition', 'Ignition-like Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Valhalla,_Hall_of_the_Fallen",,2021-01-31 17:25:36,,,,,,Old
