Card number,Name,Rarity,Print,Modification date,Series,Version
DRL3-DE047,Berserker Soul,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE047,Berserker Soul,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE048,Relay Soul,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE048,Relay Soul,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE049,Guardian Dreadscythe,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE049,Guardian Dreadscythe,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE050,Reaper Scythe - Dreadscythe,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE050,Reaper Scythe - Dreadscythe,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE051,Soul Charge,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE051,Soul Charge,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE052,Ra's Disciple,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE052,Ra's Disciple,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE053,Mound of the Bound Creator,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE053,Mound of the Bound Creator,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE054,Wiretap,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE054,Wiretap,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE055,Timaeus the Knight of Destiny,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE055,Timaeus the Knight of Destiny,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE056,Legendary Knight Critias,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE056,Legendary Knight Critias,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE057,Doom Virus Dragon,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE057,Doom Virus Dragon,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE058,Tyrant Burst Dragon,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE058,Tyrant Burst Dragon,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE059,Mirror Force Dragon,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE059,Mirror Force Dragon,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE060,The Fang of Critias,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE060,The Fang of Critias,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE061,Tyrant Wing,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE061,Tyrant Wing,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE062,Legendary Knight Hermos,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE062,Legendary Knight Hermos,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE063,Time Magic Hammer,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE063,Time Magic Hammer,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE064,Rocket Hermos Cannon,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE064,Rocket Hermos Cannon,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE065,Goddess Bow,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE065,Goddess Bow,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE066,Red-Eyes Black Dragon Sword,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE066,Red-Eyes Black Dragon Sword,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE067,The Claw of Hermos,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE067,The Claw of Hermos,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE068,Lord of the Red,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE068,Lord of the Red,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE069,Red-Eyes Transmigration,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE069,Red-Eyes Transmigration,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE070,The Seal of Orichalcos,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE070,The Seal of Orichalcos,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE071,Snow Plow Hustle Rustle,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE071,Snow Plow Hustle Rustle,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE072,Night Express Knight,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE072,Night Express Knight,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-DE073,Special Schedule,"('Ultra Rare',)",,2020-12-27 01:47:58,,Old
DRL3-DE073,Special Schedule,"('Ultra Rare',)",,2020-12-27 01:47:58,Battles of Legend,New
DRL3-EN001,Odd-Eyes Mirage Dragon,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN001,Odd-Eyes Mirage Dragon,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN002,Performapal Uni,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN002,Performapal Uni,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN003,Performapal Corn,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN003,Performapal Corn,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN004,Raidraptor - Napalm Dragonius,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN004,Raidraptor - Napalm Dragonius,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN005,Raidraptor - Blade Burner Falcon,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN005,Raidraptor - Blade Burner Falcon,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN006,The Tripper Mercury,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN006,The Tripper Mercury,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN007,The Blazing Mars,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN007,The Blazing Mars,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN008,The Grand Jupiter,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN008,The Grand Jupiter,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN009,The Despair Uranus,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN009,The Despair Uranus,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN010,The Suppression Pluto,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN010,The Suppression Pluto,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN011,Cyber Petit Angel,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN011,Cyber Petit Angel,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN012,Cyber Angel Benten,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN012,Cyber Angel Benten,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN013,Cyber Angel Idaten,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN013,Cyber Angel Idaten,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN014,Cyber Angel Dakini,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN014,Cyber Angel Dakini,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN015,Machine Angel Ritual,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN015,Machine Angel Ritual,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN016,Ritual Sanctuary,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN016,Ritual Sanctuary,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN017,Red Nova,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN017,Red Nova,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN018,Zushin the Sleeping Giant,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN018,Zushin the Sleeping Giant,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN019,Hand-Holding Genie,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN019,Hand-Holding Genie,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN020,Scrum Force,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN020,Scrum Force,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN021,Number 100: Numeron Dragon,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN021,Number 100: Numeron Dragon,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN022,Number 24: Dragulas the Vampiric Dragon,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN022,Number 24: Dragulas the Vampiric Dragon,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN023,Number 45: Crumble Logos the Prophet of Demolition,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN023,Number 45: Crumble Logos the Prophet of Demolition,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN024,Number 51: Finisher the Strong Arm,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN024,Number 51: Finisher the Strong Arm,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN025,Number 59: Crooked Cook,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN025,Number 59: Crooked Cook,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN026,Number 78: Number Archive,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN026,Number 78: Number Archive,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN027,Number 98: Antitopian,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN027,Number 98: Antitopian,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN028,Cipher Wing,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN028,Cipher Wing,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN029,Galaxy-Eyes Cipher Dragon,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN029,Galaxy-Eyes Cipher Dragon,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN030,Galaxy Stealth Dragon,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN030,Galaxy Stealth Dragon,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN031,Flower Cardian Pine,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN031,Flower Cardian Pine,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN032,Flower Cardian Zebra Grass,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN032,Flower Cardian Zebra Grass,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN033,Flower Cardian Willow,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN033,Flower Cardian Willow,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN034,Flower Cardian Paulownia,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN034,Flower Cardian Paulownia,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN035,Flower Cardian Pine with Crane,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN035,Flower Cardian Pine with Crane,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN036,Flower Cardian Zebra Grass with Moon,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN036,Flower Cardian Zebra Grass with Moon,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN037,Flower Cardian Willow with Calligrapher,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN037,Flower Cardian Willow with Calligrapher,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN038,Flower Cardian Paulownia with Phoenix,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN038,Flower Cardian Paulownia with Phoenix,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN039,Flower Cardian Lightshower,"('Secret Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN039,Flower Cardian Lightshower,"('Secret Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN040,Flower Gathering,"('Ultra Rare',)",New,2020-12-29 00:48:43,,Old
DRL3-EN040,Flower Gathering,"('Ultra Rare',)",New,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN041,Legendary Knight Timaeus,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN041,Legendary Knight Timaeus,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN042,Kuribandit,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN042,Kuribandit,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN043,Amulet Dragon,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN043,Amulet Dragon,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN044,Dark Magician Girl the Dragon Knight,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN044,Dark Magician Girl the Dragon Knight,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN045,The Eye of Timaeus,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN045,The Eye of Timaeus,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN046,Legend of Heart,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN046,Legend of Heart,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN047,Berserker Soul,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN047,Berserker Soul,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN048,Relay Soul,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN048,Relay Soul,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN049,Guardian Dreadscythe,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN049,Guardian Dreadscythe,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN050,Reaper Scythe - Dreadscythe,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN050,Reaper Scythe - Dreadscythe,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN051,Soul Charge,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN051,Soul Charge,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN052,Ra's Disciple,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN052,Ra's Disciple,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN053,Mound of the Bound Creator,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN053,Mound of the Bound Creator,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN054,Wiretap,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN054,Wiretap,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN055,Timaeus the Knight of Destiny,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN055,Timaeus the Knight of Destiny,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN056,Legendary Knight Critias,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN056,Legendary Knight Critias,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN057,Doom Virus Dragon,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN057,Doom Virus Dragon,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN058,Tyrant Burst Dragon,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN058,Tyrant Burst Dragon,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN059,Mirror Force Dragon,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN059,Mirror Force Dragon,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN060,The Fang of Critias,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN060,The Fang of Critias,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN061,Tyrant Wing,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN061,Tyrant Wing,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN062,Legendary Knight Hermos,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN062,Legendary Knight Hermos,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN063,Time Magic Hammer,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN063,Time Magic Hammer,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN064,Rocket Hermos Cannon,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN064,Rocket Hermos Cannon,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN065,Goddess Bow,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN065,Goddess Bow,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN066,Red-Eyes Black Dragon Sword,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN066,Red-Eyes Black Dragon Sword,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN067,The Claw of Hermos,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN067,The Claw of Hermos,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN068,Lord of the Red,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN068,Lord of the Red,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN069,Red-Eyes Transmigration,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN069,Red-Eyes Transmigration,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN070,The Seal of Orichalcos,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN070,The Seal of Orichalcos,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN071,Snow Plow Hustle Rustle,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN071,Snow Plow Hustle Rustle,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN072,Night Express Knight,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN072,Night Express Knight,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-EN073,Special Schedule,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,,Old
DRL3-EN073,Special Schedule,"('Ultra Rare',)",Reprint,2020-12-29 00:48:43,Battles of Legend,New
DRL3-FR001,Odd-Eyes Mirage Dragon,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR001,Odd-Eyes Mirage Dragon,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR002,Performapal Uni,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR002,Performapal Uni,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR003,Performapal Corn,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR003,Performapal Corn,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR004,Raidraptor - Napalm Dragonius,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR004,Raidraptor - Napalm Dragonius,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR005,Raidraptor - Blade Burner Falcon,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR005,Raidraptor - Blade Burner Falcon,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR006,The Tripper Mercury,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR006,The Tripper Mercury,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR007,The Blazing Mars,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR007,The Blazing Mars,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR008,The Grand Jupiter,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR008,The Grand Jupiter,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR009,The Despair Uranus,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR009,The Despair Uranus,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR010,The Suppression Pluto,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR010,The Suppression Pluto,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR011,Cyber Petit Angel,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR011,Cyber Petit Angel,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR012,Cyber Angel Benten,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR012,Cyber Angel Benten,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR013,Cyber Angel Idaten,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR013,Cyber Angel Idaten,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR014,Cyber Angel Dakini,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR014,Cyber Angel Dakini,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR015,Machine Angel Ritual,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR015,Machine Angel Ritual,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR016,Ritual Sanctuary,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR016,Ritual Sanctuary,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR017,Red Nova,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR017,Red Nova,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR018,Zushin the Sleeping Giant,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR018,Zushin the Sleeping Giant,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR019,Hand-Holding Genie,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR019,Hand-Holding Genie,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR020,Scrum Force,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR020,Scrum Force,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR021,Number 100: Numeron Dragon,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR021,Number 100: Numeron Dragon,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR022,Number 24: Dragulas the Vampiric Dragon,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR022,Number 24: Dragulas the Vampiric Dragon,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR023,Number 45: Crumble Logos the Prophet of Demolition,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR023,Number 45: Crumble Logos the Prophet of Demolition,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR024,Number 51: Finisher the Strong Arm,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR024,Number 51: Finisher the Strong Arm,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR025,Number 59: Crooked Cook,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR025,Number 59: Crooked Cook,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR026,Number 78: Number Archive,"('Ultra Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR026,Number 78: Number Archive,"('Ultra Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
DRL3-FR027,Number 98: Antitopian,"('Secret Rare',)",,2020-12-27 01:48:08,,Old
DRL3-FR027,Number 98: Antitopian,"('Secret Rare',)",,2020-12-27 01:48:08,Battles of Legend,New
