Name,Password,Archseries,Effect type,TCG status,Page name,Page URL,Artwork,Modification date,Errata,Version
Subterror Behemoth Stalagmo,78202553,,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Subterror Behemoth Stalagmo,https://yugipedia.com/wiki/Subterror_Behemoth_Stalagmo,,2023-03-20 10:45:16,,Old
Subterror Behemoth Stalagmo,78202553,"('Subterror', 'Subterror Behemoth')","('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Subterror Behemoth Stalagmo,https://yugipedia.com/wiki/Subterror_Behemoth_Stalagmo,,2023-03-20 10:45:16,,New
Subterror Behemoth Stygokraken,65976795,,"('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Subterror Behemoth Stygokraken,https://yugipedia.com/wiki/Subterror_Behemoth_Stygokraken,,2023-03-20 10:45:32,,Old
Subterror Behemoth Stygokraken,65976795,"('Subterror', 'Subterror Behemoth')","('Condition', 'Flip effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Subterror Behemoth Stygokraken,https://yugipedia.com/wiki/Subterror_Behemoth_Stygokraken,,2023-03-20 10:45:32,,New
Subterror Behemoth Voltelluric,21607304,,"('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Subterror Behemoth Voltelluric,https://yugipedia.com/wiki/Subterror_Behemoth_Voltelluric,,2023-03-20 10:46:35,,Old
Subterror Behemoth Voltelluric,21607304,"('Subterror', 'Subterror Behemoth')","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Subterror Behemoth Voltelluric,https://yugipedia.com/wiki/Subterror_Behemoth_Voltelluric,,2023-03-20 10:46:35,,New
Subterror Fiendess,74762582,,"('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Subterror Fiendess,https://yugipedia.com/wiki/Subterror_Fiendess,,2023-03-20 10:47:08,"('Any',)",Old
Subterror Fiendess,74762582,"('Subterror',)","('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Subterror Fiendess,https://yugipedia.com/wiki/Subterror_Fiendess,,2023-03-20 10:47:08,"('Any',)",New
Subterror Final Battle,74640994,,"('Effect',)",Unlimited,Subterror Final Battle,https://yugipedia.com/wiki/Subterror_Final_Battle,,2023-03-20 10:47:26,"('Any',)",Old
Subterror Final Battle,74640994,"('Subterror',)","('Effect',)",Unlimited,Subterror Final Battle,https://yugipedia.com/wiki/Subterror_Final_Battle,,2023-03-20 10:47:26,"('Any',)",New
Subterror Nemesis Archer,39581190,,"('Condition', 'Trigger Effect')",Unlimited,Subterror Nemesis Archer,https://yugipedia.com/wiki/Subterror_Nemesis_Archer,,2023-03-20 10:48:01,"('Any',)",Old
Subterror Nemesis Archer,39581190,"('Subterror',)","('Condition', 'Trigger Effect')",Unlimited,Subterror Nemesis Archer,https://yugipedia.com/wiki/Subterror_Nemesis_Archer,,2023-03-20 10:48:01,"('Any',)",New
Subterror Nemesis Defender,68823957,,"('Continuous Effect', 'Quick Effect')",Unlimited,Subterror Nemesis Defender,https://yugipedia.com/wiki/Subterror_Nemesis_Defender,,2023-03-20 10:48:15,,Old
Subterror Nemesis Defender,68823957,"('Subterror',)","('Continuous Effect', 'Quick Effect')",Unlimited,Subterror Nemesis Defender,https://yugipedia.com/wiki/Subterror_Nemesis_Defender,,2023-03-20 10:48:15,,New
Subterror Succession,73575650,,"('Condition', 'Effect')",Unlimited,Subterror Succession,https://yugipedia.com/wiki/Subterror_Succession,,2023-03-20 10:48:54,"('Any',)",Old
Subterror Succession,73575650,"('Subterror',)","('Condition', 'Effect')",Unlimited,Subterror Succession,https://yugipedia.com/wiki/Subterror_Succession,,2023-03-20 10:48:54,"('Any',)",New
Sunavalon Dryades,39880350,,"('Continuous Effect', 'Trigger Effect')",Unlimited,Sunavalon Dryades,https://yugipedia.com/wiki/Sunavalon_Dryades,,2023-03-20 10:58:39,,Old
Sunavalon Dryades,39880350,"('Sunavalon',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Sunavalon Dryades,https://yugipedia.com/wiki/Sunavalon_Dryades,,2023-03-20 10:58:39,,New
Sunavalon Dryas,93896655,,"('Continuous Effect', 'Trigger Effect')",Unlimited,Sunavalon Dryas,https://yugipedia.com/wiki/Sunavalon_Dryas,,2023-03-16 15:08:56,,Old
Sunavalon Dryas,93896655,"('Sunavalon',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Sunavalon Dryas,https://yugipedia.com/wiki/Sunavalon_Dryas,,2023-03-16 15:08:56,,New
Sunseed Genius Loci,27520594,,,Unlimited,Sunseed Genius Loci,https://yugipedia.com/wiki/Sunseed_Genius_Loci,,2023-03-20 11:00:18,,Old
Sunseed Genius Loci,27520594,"('Sunseed',)",,Unlimited,Sunseed Genius Loci,https://yugipedia.com/wiki/Sunseed_Genius_Loci,,2023-03-20 11:00:18,,New
Sunvine Cross Breed,70473293,,"('Condition', 'Ignition-like Effect')",Unlimited,Sunvine Cross Breed,https://yugipedia.com/wiki/Sunvine_Cross_Breed,,2023-03-20 11:01:00,,Old
Sunvine Cross Breed,70473293,"('Sunvine',)","('Condition', 'Ignition-like Effect')",Unlimited,Sunvine Cross Breed,https://yugipedia.com/wiki/Sunvine_Cross_Breed,,2023-03-20 11:01:00,,New
Sunvine Gardna,28168762,,"('Trigger Effect',)",Unlimited,Sunvine Gardna,https://yugipedia.com/wiki/Sunvine_Gardna,,2023-03-20 11:01:13,,Old
Sunvine Gardna,28168762,"('Sunvine',)","('Trigger Effect',)",Unlimited,Sunvine Gardna,https://yugipedia.com/wiki/Sunvine_Gardna,,2023-03-20 11:01:13,,New
Sunvine Shrine,27946124,,"('Activation condition', 'Continuous-like Effect', 'Ignition-like Effect', 'Trigger Effect')",Unlimited,Sunvine Shrine,https://yugipedia.com/wiki/Sunvine_Shrine,,2023-03-20 11:01:52,,Old
Sunvine Shrine,27946124,"('Sunvine',)","('Activation condition', 'Continuous-like Effect', 'Ignition-like Effect', 'Trigger Effect')",Unlimited,Sunvine Shrine,https://yugipedia.com/wiki/Sunvine_Shrine,,2023-03-20 11:01:52,,New
Sunvine Thrasher,91557476,,"('Trigger Effect',)",Unlimited,Sunvine Thrasher,https://yugipedia.com/wiki/Sunvine_Thrasher,,2023-03-20 11:02:24,,Old
Sunvine Thrasher,91557476,"('Sunvine',)","('Trigger Effect',)",Unlimited,Sunvine Thrasher,https://yugipedia.com/wiki/Sunvine_Thrasher,,2023-03-20 11:02:24,,New
Supay,78552773,,"('Trigger Effect',)",Unlimited,Supay,https://yugipedia.com/wiki/Supay,,2023-03-20 11:02:42,"('Type',)",Old
Supay,78552773,"('Inca',)","('Trigger Effect',)",Unlimited,Supay,https://yugipedia.com/wiki/Supay,,2023-03-20 11:02:42,"('Type',)",New
Super Anti-Kaiju War Machine Mecha-Dogoran,84769941,,"('Continuous Effect', 'Ignition Effect', 'Summoning condition', 'Unclassified effect')",Unlimited,Super Anti-Kaiju War Machine Mecha-Dogoran,https://yugipedia.com/wiki/Super_Anti-Kaiju_War_Machine_Mecha-Dogoran,,2023-03-20 11:03:35,"('Any',)",Old
Super Anti-Kaiju War Machine Mecha-Dogoran,84769941,"('Kaiju',)","('Continuous Effect', 'Ignition Effect', 'Summoning condition', 'Unclassified effect')",Unlimited,Super Anti-Kaiju War Machine Mecha-Dogoran,https://yugipedia.com/wiki/Super_Anti-Kaiju_War_Machine_Mecha-Dogoran,,2023-03-20 11:03:35,"('Any',)",New
Super Anti-Kaiju War Machine Mecha-Thunder-King,29913783,,"('Condition', 'Continuous Effect', 'Quick Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Super Anti-Kaiju War Machine Mecha-Thunder-King,https://yugipedia.com/wiki/Super_Anti-Kaiju_War_Machine_Mecha-Thunder-King,,2023-03-20 11:03:51,,Old
Super Anti-Kaiju War Machine Mecha-Thunder-King,29913783,"('Kaiju',)","('Condition', 'Continuous Effect', 'Quick Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Super Anti-Kaiju War Machine Mecha-Thunder-King,https://yugipedia.com/wiki/Super_Anti-Kaiju_War_Machine_Mecha-Thunder-King,,2023-03-20 11:03:51,,New
Super Defense Robot Elephan,45496268,,"('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Super Defense Robot Elephan,https://yugipedia.com/wiki/Super_Defense_Robot_Elephan,,2023-03-20 11:05:37,"('Any',)",Old
Super Defense Robot Elephan,45496268,"('Super Defense Robot',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Super Defense Robot Elephan,https://yugipedia.com/wiki/Super_Defense_Robot_Elephan,,2023-03-20 11:05:37,"('Any',)",New
Super Defense Robot Lio,08091563,,"('Trigger Effect',)",Unlimited,Super Defense Robot Lio,https://yugipedia.com/wiki/Super_Defense_Robot_Lio,,2023-03-20 11:05:52,,Old
Super Defense Robot Lio,08091563,"('Super Defense Robot',)","('Trigger Effect',)",Unlimited,Super Defense Robot Lio,https://yugipedia.com/wiki/Super_Defense_Robot_Lio,,2023-03-20 11:05:52,,New
Super Quantal Alphan Spike,72332074,,"('Activation condition', 'Effect', 'Ignition-like Effect')",Unlimited,Super Quantal Alphan Spike,https://yugipedia.com/wiki/Super_Quantal_Alphan_Spike,,2023-03-20 11:09:24,,Old
Super Quantal Alphan Spike,72332074,"('Super Quant',)","('Activation condition', 'Effect', 'Ignition-like Effect')",Unlimited,Super Quantal Alphan Spike,https://yugipedia.com/wiki/Super_Quantal_Alphan_Spike,,2023-03-20 11:09:24,,New
Super Quantal Mech Beast Grampulse,85252081,,"('Condition', 'Continuous Effect', 'Ignition Effect')",Unlimited,Super Quantal Mech Beast Grampulse,https://yugipedia.com/wiki/Super_Quantal_Mech_Beast_Grampulse,,2023-03-20 11:10:23,,Old
Super Quantal Mech Beast Grampulse,85252081,"('Super Quant', 'Super Quantal Mech Beast')","('Condition', 'Continuous Effect', 'Ignition Effect')",Unlimited,Super Quantal Mech Beast Grampulse,https://yugipedia.com/wiki/Super_Quantal_Mech_Beast_Grampulse,,2023-03-20 11:10:23,,New
Super Quantal Mech King Great Magnus,84025439,,"('Condition', 'Continuous Effect', 'Quick Effect', 'Trigger Effect')",Unlimited,Super Quantal Mech King Great Magnus,https://yugipedia.com/wiki/Super_Quantal_Mech_King_Great_Magnus,,2023-03-20 11:11:08,"('Any',)",Old
Super Quantal Mech King Great Magnus,84025439,"('Super Quant',)","('Condition', 'Continuous Effect', 'Quick Effect', 'Trigger Effect')",Unlimited,Super Quantal Mech King Great Magnus,https://yugipedia.com/wiki/Super_Quantal_Mech_King_Great_Magnus,,2023-03-20 11:11:08,"('Any',)",New
Super Quantal Mech Ship Magnacarrier,10424147,,"('Ignition-like Effect',)",Unlimited,Super Quantal Mech Ship Magnacarrier,https://yugipedia.com/wiki/Super_Quantal_Mech_Ship_Magnacarrier,,2023-03-20 11:11:20,"('Any',)",Old
Super Quantal Mech Ship Magnacarrier,10424147,"('Super Quant',)","('Ignition-like Effect',)",Unlimited,Super Quantal Mech Ship Magnacarrier,https://yugipedia.com/wiki/Super_Quantal_Mech_Ship_Magnacarrier,,2023-03-20 11:11:20,"('Any',)",New
Super Quantal Mech Sword - Magnaslayer,47819246,,"('Continuous-like Effect', 'Effect', 'Quick-like Effect')",Unlimited,Super Quantal Mech Sword - Magnaslayer,https://yugipedia.com/wiki/Super_Quantal_Mech_Sword_-_Magnaslayer,,2019-12-05 19:56:45,,Old
Super Quantal Mech Sword - Magnaslayer,47819246,"('Super Quant',)","('Continuous-like Effect', 'Effect', 'Quick-like Effect')",Unlimited,Super Quantal Mech Sword - Magnaslayer,https://yugipedia.com/wiki/Super_Quantal_Mech_Sword_-_Magnaslayer,,2019-12-05 19:56:45,,New
Super Quantal Union - Magnaformation,01825445,,"('Condition', 'Continuous-like Effect', 'Quick-like Effect')",Unlimited,Super Quantal Union - Magnaformation,https://yugipedia.com/wiki/Super_Quantal_Union_-_Magnaformation,,2023-03-20 11:11:34,,Old
Super Quantal Union - Magnaformation,01825445,"('Super Quant',)","('Condition', 'Continuous-like Effect', 'Quick-like Effect')",Unlimited,Super Quantal Union - Magnaformation,https://yugipedia.com/wiki/Super_Quantal_Union_-_Magnaformation,,2023-03-20 11:11:34,,New
Super Quantum Blue Layer,12369277,,"('Condition', 'Trigger Effect')",Unlimited,Super Quantum Blue Layer,https://yugipedia.com/wiki/Super_Quantum_Blue_Layer,,2023-03-20 11:11:59,,Old
Super Quantum Blue Layer,12369277,"('Super Quant', 'Super Quantum')","('Condition', 'Trigger Effect')",Unlimited,Super Quantum Blue Layer,https://yugipedia.com/wiki/Super_Quantum_Blue_Layer,,2023-03-20 11:11:59,,New
Super Quantum Red Layer,59975920,,"('Condition', 'Trigger Effect', 'Unclassified effect')",Unlimited,Super Quantum Red Layer,https://yugipedia.com/wiki/Super_Quantum_Red_Layer,,2023-03-20 11:12:29,"('Any',)",Old
Super Quantum Red Layer,59975920,"('Super Quant', 'Super Quantum')","('Condition', 'Trigger Effect', 'Unclassified effect')",Unlimited,Super Quantum Red Layer,https://yugipedia.com/wiki/Super_Quantum_Red_Layer,,2023-03-20 11:12:29,"('Any',)",New
Super Quantum White Layer,73422829,,"('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Super Quantum White Layer,https://yugipedia.com/wiki/Super_Quantum_White_Layer,,2023-03-20 11:12:44,,Old
Super Quantum White Layer,73422829,"('Super Quant', 'Super Quantum')","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Super Quantum White Layer,https://yugipedia.com/wiki/Super_Quantum_White_Layer,,2023-03-20 11:12:44,,New
Super Roboyarou,01412158,,"('Condition', 'Continuous Effect', 'Ignition Effect')",Unlimited,Super Roboyarou,https://yugipedia.com/wiki/Super_Roboyarou,,2023-03-20 11:13:49,"('Any',)",Old
Super Roboyarou,01412158,"('Robo',)","('Condition', 'Continuous Effect', 'Ignition Effect')",Unlimited,Super Roboyarou,https://yugipedia.com/wiki/Super_Roboyarou,,2023-03-20 11:13:49,"('Any',)",New
Super Vehicroid - Mobile Base,17745969,,"('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Super Vehicroid - Mobile Base,https://yugipedia.com/wiki/Super_Vehicroid_-_Mobile_Base,,2023-03-20 11:16:31,,Old
Super Vehicroid - Mobile Base,17745969,"('Roid', 'Vehicroid')","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Super Vehicroid - Mobile Base,https://yugipedia.com/wiki/Super_Vehicroid_-_Mobile_Base,,2023-03-20 11:16:31,,New
Super Vehicroid - Stealth Union,03897065,,"('Continuous Effect', 'Ignition Effect')",Unlimited,Super Vehicroid - Stealth Union,https://yugipedia.com/wiki/Super_Vehicroid_-_Stealth_Union,,2023-03-20 11:16:50,"('Any',)",Old
Super Vehicroid - Stealth Union,03897065,"('Roid', 'Vehicroid')","('Continuous Effect', 'Ignition Effect')",Unlimited,Super Vehicroid - Stealth Union,https://yugipedia.com/wiki/Super_Vehicroid_-_Stealth_Union,,2023-03-20 11:16:50,"('Any',)",New
Super Vehicroid Jumbo Drill,36256625,,"('Continuous Effect', 'Summoning condition')",Unlimited,Super Vehicroid Jumbo Drill,https://yugipedia.com/wiki/Super_Vehicroid_Jumbo_Drill,,2023-06-04 18:07:16,"('Any',)",Old
Super Vehicroid Jumbo Drill,36256625,"('Roid', 'Vehicroid')","('Continuous Effect', 'Summoning condition')",Unlimited,Super Vehicroid Jumbo Drill,https://yugipedia.com/wiki/Super_Vehicroid_Jumbo_Drill,,2023-06-04 18:07:16,"('Any',)",New
Superdimensional Robot Galaxy Destroyer,66523544,,"('Condition', 'Ignition Effect')",Unlimited,Superdimensional Robot Galaxy Destroyer,https://yugipedia.com/wiki/Superdimensional_Robot_Galaxy_Destroyer,,2023-03-20 11:20:24,"('Any',)",Old
Superdimensional Robot Galaxy Destroyer,66523544,"('Galaxy', 'Sparrow Family')","('Condition', 'Ignition Effect')",Unlimited,Superdimensional Robot Galaxy Destroyer,https://yugipedia.com/wiki/Superdimensional_Robot_Galaxy_Destroyer,,2023-03-20 11:20:24,"('Any',)",New
Superheavy Samurai Big Benkei,03117804,,"('Continuous Effect', 'Trigger Effect')",Unlimited,Superheavy Samurai Big Benkei,https://yugipedia.com/wiki/Superheavy_Samurai_Big_Benkei,,2023-03-20 11:22:35,,Old
Superheavy Samurai Big Benkei,03117804,"('Superheavy Samurai',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Superheavy Samurai Big Benkei,https://yugipedia.com/wiki/Superheavy_Samurai_Big_Benkei,,2023-03-20 11:22:35,,New
Superheavy Samurai Blue Brawler,41628550,,"('Continuous Effect', 'Trigger Effect')",Unlimited,Superheavy Samurai Blue Brawler,https://yugipedia.com/wiki/Superheavy_Samurai_Blue_Brawler,,2023-03-20 11:23:47,,Old
Superheavy Samurai Blue Brawler,41628550,"('Superheavy Samurai',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Superheavy Samurai Blue Brawler,https://yugipedia.com/wiki/Superheavy_Samurai_Blue_Brawler,,2023-03-20 11:23:47,,New
Superheavy Samurai Drum,87535691,,"('Condition', 'Trigger Effect')",Unlimited,Superheavy Samurai Drum,https://yugipedia.com/wiki/Superheavy_Samurai_Drum,,2023-03-20 11:24:20,,Old
Superheavy Samurai Drum,87535691,"('Superheavy Samurai',)","('Condition', 'Trigger Effect')",Unlimited,Superheavy Samurai Drum,https://yugipedia.com/wiki/Superheavy_Samurai_Drum,,2023-03-20 11:24:20,,New
Superheavy Samurai Flutist,27978707,,"('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Superheavy Samurai Flutist,https://yugipedia.com/wiki/Superheavy_Samurai_Flutist,,2023-03-20 11:24:37,,Old
Superheavy Samurai Flutist,27978707,"('Superheavy Samurai',)","('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Superheavy Samurai Flutist,https://yugipedia.com/wiki/Superheavy_Samurai_Flutist,,2023-03-20 11:24:37,,New
Superheavy Samurai General Jade,42880485,,"('Condition', 'Continuous Effect', 'Continuous-like Effect', 'Ignition-like Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Superheavy Samurai General Jade,https://yugipedia.com/wiki/Superheavy_Samurai_General_Jade,,2023-03-20 11:25:16,,Old
Superheavy Samurai General Jade,42880485,"('Superheavy Samurai',)","('Condition', 'Continuous Effect', 'Continuous-like Effect', 'Ignition-like Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Superheavy Samurai General Jade,https://yugipedia.com/wiki/Superheavy_Samurai_General_Jade,,2023-03-20 11:25:16,,New
Superheavy Samurai Helper,44891812,,"('Quick Effect', 'Trigger Effect')",Unlimited,Superheavy Samurai Helper,https://yugipedia.com/wiki/Superheavy_Samurai_Helper,,2023-03-20 11:26:08,,Old
Superheavy Samurai Helper,44891812,"('Superheavy Samurai',)","('Quick Effect', 'Trigger Effect')",Unlimited,Superheavy Samurai Helper,https://yugipedia.com/wiki/Superheavy_Samurai_Helper,,2023-03-20 11:26:08,,New
Superheavy Samurai Kabuto,41307269,,"('Trigger Effect',)",Unlimited,Superheavy Samurai Kabuto,https://yugipedia.com/wiki/Superheavy_Samurai_Kabuto,,2023-03-20 11:26:32,,Old
Superheavy Samurai Kabuto,41307269,"('Superheavy Samurai',)","('Trigger Effect',)",Unlimited,Superheavy Samurai Kabuto,https://yugipedia.com/wiki/Superheavy_Samurai_Kabuto,,2023-03-20 11:26:32,,New
Superheavy Samurai Magnet,89091772,,"('Continuous Effect', 'Trigger Effect')",Unlimited,Superheavy Samurai Magnet,https://yugipedia.com/wiki/Superheavy_Samurai_Magnet,,2023-03-20 11:26:45,,Old
Superheavy Samurai Magnet,89091772,"('Superheavy Samurai',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Superheavy Samurai Magnet,https://yugipedia.com/wiki/Superheavy_Samurai_Magnet,,2023-03-20 11:26:45,,New
Superheavy Samurai Soulbang Cannon,03064425,,"('Continuous-like Effect', 'Ignition Effect', 'Quick Effect')",Unlimited,Superheavy Samurai Soulbang Cannon,https://yugipedia.com/wiki/Superheavy_Samurai_Soulbang_Cannon,,2023-03-20 11:30:02,,Old
Superheavy Samurai Soulbang Cannon,03064425,"('Superheavy Samurai', 'Superheavy Samurai Soul')","('Continuous-like Effect', 'Ignition Effect', 'Quick Effect')",Unlimited,Superheavy Samurai Soulbang Cannon,https://yugipedia.com/wiki/Superheavy_Samurai_Soulbang_Cannon,,2023-03-20 11:30:02,,New
Superheavy Samurai Soulbeads,27756115,,"('Continuous-like Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Superheavy Samurai Soulbeads,https://yugipedia.com/wiki/Superheavy_Samurai_Soulbeads,,2023-03-20 11:30:23,,Old
Superheavy Samurai Soulbeads,27756115,"('Superheavy Samurai', 'Superheavy Samurai Soul')","('Continuous-like Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Superheavy Samurai Soulbeads,https://yugipedia.com/wiki/Superheavy_Samurai_Soulbeads,,2023-03-20 11:30:23,,New
Superheavy Samurai Soulbuster Gauntlet,35800511,,"('Continuous-like Effect', 'Ignition Effect', 'Quick Effect')",Unlimited,Superheavy Samurai Soulbuster Gauntlet,https://yugipedia.com/wiki/Superheavy_Samurai_Soulbuster_Gauntlet,,2023-03-20 11:31:05,"('Any',)",Old
Superheavy Samurai Soulbuster Gauntlet,35800511,"('Superheavy Samurai', 'Superheavy Samurai Soul')","('Continuous-like Effect', 'Ignition Effect', 'Quick Effect')",Unlimited,Superheavy Samurai Soulbuster Gauntlet,https://yugipedia.com/wiki/Superheavy_Samurai_Soulbuster_Gauntlet,,2023-03-20 11:31:05,"('Any',)",New
Superheavy Samurai Soulfire Suit,04786063,,"('Continuous-like Effect', 'Ignition Effect', 'Quick Effect')",Unlimited,Superheavy Samurai Soulfire Suit,https://yugipedia.com/wiki/Superheavy_Samurai_Soulfire_Suit,,2023-03-20 11:31:42,"('Any',)",Old
Superheavy Samurai Soulfire Suit,04786063,"('Superheavy Samurai', 'Superheavy Samurai Soul')","('Continuous-like Effect', 'Ignition Effect', 'Quick Effect')",Unlimited,Superheavy Samurai Soulfire Suit,https://yugipedia.com/wiki/Superheavy_Samurai_Soulfire_Suit,,2023-03-20 11:31:42,"('Any',)",New
