Name,Password,Card type,Property,Archseries,Attribute,Primary type,Secondary type,Monster type,Effect type,DEF,ATK,Level/Rank,TCG status,OCG status,TCG Speed Duel status,Page name,Page URL,Artwork,Modification date,Character
UFOroid,07602840,Monster Card,,"('Roid',)",LIGHT,Effect Monster,,Machine,"('Trigger Effect',)",1200,1200,6,Unlimited,Unlimited,Unlimited,UFOroid,https://yugipedia.com/wiki/UFOroid,,2023-05-12 23:13:30,
UFOroid Fighter,32752319,Monster Card,,"('Roid',)",LIGHT,Fusion Monster,,Machine,"('Continuous Effect', 'Summoning condition')",?,?,10,Unlimited,Unlimited,Unlimited,UFOroid Fighter,https://yugipedia.com/wiki/UFOroid_Fighter,,2023-06-22 01:47:13,
Ultimate Ancient Gear Golem,12652643,Monster Card,,"('Ancient Gear', 'Ancient Gear Golem (archetype)')",EARTH,Fusion Monster,,Machine,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",3400,4400,10,Unlimited,Unlimited,Unlimited,Ultimate Ancient Gear Golem,https://yugipedia.com/wiki/Ultimate_Ancient_Gear_Golem,,2023-06-17 18:08:01,
Ultra Evolution Pill,22431243,Spell Card,Normal Spell Card,"('Evolution Pill',)",,,,,"('Cost', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Ultra Evolution Pill,https://yugipedia.com/wiki/Ultra_Evolution_Pill,,2023-05-18 19:53:06,
Umi,22702055,Spell Card,Field Spell Card,"('Umi (series)',)",,,,,"('Continuous-like Effect',)",,,,Unlimited,Unlimited,Unlimited,Umi,https://yugipedia.com/wiki/Umi,,2023-05-14 13:25:47,
Unbreakable Spirit,88494120,Trap Card,Normal Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Unbreakable Spirit,https://yugipedia.com/wiki/Unbreakable_Spirit,,2023-03-20 17:36:52,
Under Pressure,,Skill Card,,,,,,,,,,,Illegal,,Legal,Under Pressure,https://yugipedia.com/wiki/Under_Pressure,,2023-06-19 15:52:50,Bastion Misawa
Unending Nightmare,69452756,Trap Card,Continuous Trap Card,,,,,,"('Condition', 'Quick-like Effect')",,,,Unlimited,Unlimited,Unlimited,Unending Nightmare,https://yugipedia.com/wiki/Unending_Nightmare,,2023-04-07 20:07:10,
Union Combination,,Skill Card,,,,,,,,,,,Illegal,,Legal,Union Combination,https://yugipedia.com/wiki/Union_Combination,,2023-03-20 17:47:14,Seto Kaiba
Union Hangar,66399653,Spell Card,Field Spell Card,,,,,,"('Condition', 'Effect', 'Trigger Effect')",,,,Unlimited,Unlimited,Limited 2,Union Hangar,https://yugipedia.com/wiki/Union_Hangar,,2023-05-10 10:33:41,
Union Scramble,39778366,Trap Card,Normal Trap Card,,,,,,"('Condition', 'Effect', 'Quick-like Effect')",,,,Unlimited,Unlimited,Unlimited,Union Scramble,https://yugipedia.com/wiki/Union_Scramble,"('Edited',)",2023-03-20 17:48:25,
United We Stand,56747793,Spell Card,Equip Spell Card,,,,,,"('Continuous-like Effect',)",,,,Unlimited,Unlimited,Unlimited,United We Stand,https://yugipedia.com/wiki/United_We_Stand,,2023-03-20 17:49:34,
Unlocking the Power,,Skill Card,,,,,,,,,,,Illegal,,Legal,Unlocking the Power,https://yugipedia.com/wiki/Unlocking_the_Power,,2023-06-17 18:58:12,Kagemaru
Unshaven Angler,92084010,Monster Card,,,WATER,Effect Monster,,Fish,"('Unclassified effect',)",1600,1500,4,Unlimited,Unlimited,Unlimited,Unshaven Angler,https://yugipedia.com/wiki/Unshaven_Angler,,2023-03-20 17:52:20,
Uraby,01784619,Monster Card,,,EARTH,Normal Monster,,Dinosaur,,800,1500,4,Unlimited,Unlimited,Unlimited,Uraby,https://yugipedia.com/wiki/Uraby,,2023-05-14 13:21:49,
"Uria, Lord of Searing Flames",06007213,Monster Card,,"('Sacred Beast',)",FIRE,Effect Monster,,Pyro,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Summoning condition')",0,0,10,Unlimited,Unlimited,Unlimited,"Uria, Lord of Searing Flames","https://yugipedia.com/wiki/Uria,_Lord_of_Searing_Flames",,2023-04-07 20:11:12,
V-Tiger Jet,51638941,Monster Card,,"('A-to-Z',)",LIGHT,Normal Monster,,Machine,,1800,1600,4,Unlimited,Unlimited,Unlimited,V-Tiger Jet,https://yugipedia.com/wiki/V-Tiger_Jet,,2023-03-20 18:06:25,
VW-Tiger Catapult,58859575,Monster Card,,"('A-to-Z',)",LIGHT,Fusion Monster,,Machine,"('Ignition Effect', 'Summoning condition')",2100,2000,6,Unlimited,Unlimited,Unlimited,VW-Tiger Catapult,https://yugipedia.com/wiki/VW-Tiger_Catapult,,2023-06-22 02:18:38,
VWXYZ-Dragon Catapult Cannon,84243274,Monster Card,,"('A-to-Z',)",LIGHT,Fusion Monster,,Machine,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')",2800,3000,8,Unlimited,Unlimited,Unlimited,VWXYZ-Dragon Catapult Cannon,https://yugipedia.com/wiki/VWXYZ-Dragon_Catapult_Cannon,"('Edited',)",2023-06-22 02:16:48,
"Valhalla, Hall of the Fallen",01353770,Spell Card,Continuous Spell Card,,,,,,"('Condition', 'Ignition-like Effect')",,,,Unlimited,Unlimited,Unlimited,"Valhalla, Hall of the Fallen","https://yugipedia.com/wiki/Valhalla,_Hall_of_the_Fallen",,2023-03-20 18:08:47,
Valkyrion the Magna Warrior,75347539,Monster Card,,"('Magna Warrior',)",EARTH,Effect Monster,,Rock,"('Ignition Effect', 'Summoning condition')",3850,3500,8,Unlimited,Unlimited,Unlimited,Valkyrion the Magna Warrior,https://yugipedia.com/wiki/Valkyrion_the_Magna_Warrior,,2023-06-28 14:46:04,
Vampire Awakening,31189536,Trap Card,Normal Trap Card,"('Vampire',)",,,,,"('Condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Vampire Awakening,https://yugipedia.com/wiki/Vampire_Awakening,,2023-03-31 18:58:50,
Vampire Baby,56387350,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Zombie,"('Trigger Effect',)",1000,700,3,Unlimited,Unlimited,Unlimited,Vampire Baby,https://yugipedia.com/wiki/Vampire_Baby,,2023-05-15 18:45:42,
Vampire Familiar,34250214,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Zombie,"('Condition', 'Ignition Effect', 'Trigger Effect')",0,500,1,Unlimited,Unlimited,Unlimited,Vampire Familiar,https://yugipedia.com/wiki/Vampire_Familiar,,2023-06-24 02:25:45,
Vampire Genesis,22056710,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Zombie,"('Ignition Effect', 'Summoning condition')",2100,3000,8,Unlimited,Unlimited,Unlimited,Vampire Genesis,https://yugipedia.com/wiki/Vampire_Genesis,,2023-06-24 02:24:39,
Vampire Hunter,80485722,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Warrior,"('Trigger Effect',)",1600,1600,4,Unlimited,Unlimited,Unlimited,Vampire Hunter,https://yugipedia.com/wiki/Vampire_Hunter,,2023-04-06 19:41:34,
Vampire Lady,26495087,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Zombie,"('Trigger Effect',)",1550,1550,4,Unlimited,Unlimited,Unlimited,Vampire Lady,https://yugipedia.com/wiki/Vampire_Lady,,2023-04-10 17:19:28,
Vampire Lord,53839837,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Zombie,"('Trigger Effect',)",1500,2000,5,Unlimited,Unlimited,Unlimited,Vampire Lord,https://yugipedia.com/wiki/Vampire_Lord,,2023-05-19 21:12:53,
Vampire Retainer,70645913,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Zombie,"('Condition', 'Ignition Effect', 'Trigger Effect')",0,1200,2,Unlimited,Unlimited,Unlimited,Vampire Retainer,https://yugipedia.com/wiki/Vampire_Retainer,,2023-03-31 19:02:36,
Vampire Sorcerer,88728507,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Zombie,"('Ignition Effect', 'Trigger Effect')",1500,1500,4,Unlimited,Unlimited,Unlimited,Vampire Sorcerer,https://yugipedia.com/wiki/Vampire_Sorcerer,,2023-04-10 17:19:24,
Vampire's Curse,34294855,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Zombie,"('Trigger Effect',)",800,2000,6,Unlimited,Unlimited,Unlimited,Vampire's Curse,https://yugipedia.com/wiki/Vampire%27s_Curse,,2023-03-31 19:02:19,
Vampire's Desire,69700783,Spell Card,Normal Spell Card,"('Vampire',)",,,,,"('Condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Vampire's Desire,https://yugipedia.com/wiki/Vampire%27s_Desire,,2023-04-10 17:19:21,
Vampiric Aristocracy,,Skill Card,,,,,,,,,,,Illegal,,Legal,Vampiric Aristocracy,https://yugipedia.com/wiki/Vampiric_Aristocracy,,2023-06-24 02:25:07,Camula
Vampiric Koala,01371589,Monster Card,,"('Koala',)",EARTH,Effect Monster,,Beast,"('Trigger Effect',)",1500,1800,4,Unlimited,Unlimited,Unlimited,Vampiric Koala,https://yugipedia.com/wiki/Vampiric_Koala,,2023-04-06 19:41:30,
Vanguard of the Dragon,77135531,Monster Card,,,EARTH,Effect Monster,,Dragon,"('Ignition Effect', 'Trigger Effect')",1300,1700,4,Unlimited,Unlimited,Unlimited,Vanguard of the Dragon,https://yugipedia.com/wiki/Vanguard_of_the_Dragon,,2023-04-10 17:45:15,
Vehicroid Connection Zone,23299957,Spell Card,Normal Spell Card,"('Roid', 'Vehicroid')",,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Vehicroid Connection Zone,https://yugipedia.com/wiki/Vehicroid_Connection_Zone,,2023-03-20 18:28:22,
Veil of Darkness,90434926,Spell Card,Continuous Spell Card,,,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Veil of Darkness,https://yugipedia.com/wiki/Veil_of_Darkness,,2023-04-07 20:07:12,
Verdant Sanctuary,80402389,Spell Card,Continuous Spell Card,,,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Verdant Sanctuary,https://yugipedia.com/wiki/Verdant_Sanctuary,,2023-03-20 18:34:52,
Versago the Destroyer,50259460,Monster Card,,,DARK,Effect Monster,,Fiend,"('Unclassified effect',)",900,1100,3,Unlimited,Unlimited,Unlimited,Versago the Destroyer,https://yugipedia.com/wiki/Versago_the_Destroyer,,2023-04-10 17:45:23,
Victory Viper XX03,93130021,Monster Card,,"('Konami Arcade Games',)",LIGHT,Effect Monster,,Machine,"('Trigger Effect',)",1000,1200,4,Unlimited,Unlimited,Unlimited,Victory Viper XX03,https://yugipedia.com/wiki/Victory_Viper_XX03,,2023-06-29 14:00:15,
Victory of the Shadow Riders,,Skill Card,Continuous Spell Card,,,,,,,,,,Illegal,,Legal,Victory of the Shadow Riders,https://yugipedia.com/wiki/Victory_of_the_Shadow_Riders,,2023-06-17 18:58:23,Kagemaru
Vilepawn Archfiend,73219648,Monster Card,,"('Archfiend',)",EARTH,Effect Monster,,Fiend,"('Continuous Effect', 'Maintenance cost')",200,1200,2,Unlimited,Unlimited,Unlimited,Vilepawn Archfiend,https://yugipedia.com/wiki/Vilepawn_Archfiend,,2023-05-19 20:56:38,
Violet Crystal,15052462,Spell Card,Equip Spell Card,,,,,,"('Condition', 'Continuous-like Effect')",,,,Unlimited,Unlimited,Unlimited,Violet Crystal,https://yugipedia.com/wiki/Violet_Crystal,,2023-05-14 13:27:20,
Viral Infection,,Skill Card,,,,,,,,,,,Illegal,,Legal,Viral Infection,https://yugipedia.com/wiki/Viral_Infection,,2023-03-20 18:42:52,Seto Kaiba
Viser Des,56043446,Monster Card,,,DARK,Effect Monster,,Fiend,"('Continuous Effect', 'Trigger Effect')",1200,500,4,Unlimited,Unlimited,Unlimited,Viser Des,https://yugipedia.com/wiki/Viser_Des,"('Alternate',)",2023-03-20 18:47:40,
Volcanic Blaster,81020140,Monster Card,,"('Volcanic',)",FIRE,Effect Monster,,Pyro,"('Trigger Effect',)",600,1200,3,Unlimited,Unlimited,Unlimited,Volcanic Blaster,https://yugipedia.com/wiki/Volcanic_Blaster,,2023-03-20 18:55:58,
Volcanic Cannon,,Skill Card,,"('Volcanic',)",,,,,,,,,Illegal,,Legal,Volcanic Cannon,https://yugipedia.com/wiki/Volcanic_Cannon,,2023-06-19 20:42:06,Axel Brodie
Volcanic Doomfire,32543380,Monster Card,,"('Volcanic',)",FIRE,Effect Monster,,Pyro,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",1800,3000,8,Unlimited,Unlimited,Unlimited,Volcanic Doomfire,https://yugipedia.com/wiki/Volcanic_Doomfire,,2023-06-19 20:42:15,
Volcanic Hammerer,54514594,Monster Card,,"('Volcanic',)",FIRE,Effect Monster,,Pyro,"('Condition', 'Ignition Effect')",1500,2400,5,Unlimited,Unlimited,Unlimited,Volcanic Hammerer,https://yugipedia.com/wiki/Volcanic_Hammerer,,2023-03-20 18:56:46,
Volcanic Rocket,76459806,Monster Card,,"('Volcanic',)",FIRE,Effect Monster,,Pyro,"('Trigger Effect',)",1400,1900,4,Unlimited,Unlimited,Unlimited,Volcanic Rocket,https://yugipedia.com/wiki/Volcanic_Rocket,,2023-05-27 11:00:48,
Volcanic Shell,33365932,Monster Card,,"('Volcanic',)",FIRE,Effect Monster,,Pyro,"('Condition', 'Ignition Effect')",0,100,1,Unlimited,Unlimited,Limited 2,Volcanic Shell,https://yugipedia.com/wiki/Volcanic_Shell,,2023-06-21 21:57:03,
Vorse Raider,14898066,Monster Card,,,DARK,Normal Monster,,Beast-Warrior,,1200,1900,4,Unlimited,Unlimited,Unlimited,Vorse Raider,https://yugipedia.com/wiki/Vorse_Raider,"('Alternate',)",2023-05-14 22:11:58,
Vortex Trooper,07736719,Monster Card,,,WIND,Effect Monster,,Aqua,"('Trigger Effect',)",600,0,3,Unlimited,Unlimited,Unlimited,Vortex Trooper,https://yugipedia.com/wiki/Vortex_Trooper,,2023-03-31 17:41:49,
W-Wing Catapult,96300057,Monster Card,,"('A-to-Z',)",LIGHT,Effect Monster,"('Union monster',)",Machine,"('Continuous-like Effect', 'Ignition Effect', 'Ignition-like Effect')",1500,1300,4,Unlimited,Unlimited,Unlimited,W-Wing Catapult,https://yugipedia.com/wiki/W-Wing_Catapult,,2023-06-22 02:19:02,
Waboku,12607053,Trap Card,Normal Trap Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Waboku,https://yugipedia.com/wiki/Waboku,,2023-03-20 19:06:51,
Waking the Dragon,10813327,Trap Card,Normal Trap Card,,,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Waking the Dragon,https://yugipedia.com/wiki/Waking_the_Dragon,,2023-03-20 19:07:39,
Wall of Disruption,58169731,Trap Card,Normal Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Limited 3,Wall of Disruption,https://yugipedia.com/wiki/Wall_of_Disruption,,2023-05-10 10:37:34,
Wall of Illusion,13945283,Monster Card,,,DARK,Effect Monster,,Fiend,"('Trigger Effect',)",1850,1000,4,Unlimited,Unlimited,Unlimited,Wall of Illusion,https://yugipedia.com/wiki/Wall_of_Illusion,,2023-03-16 12:09:17,
War-Lion Ritual,54539105,Spell Card,Ritual Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,War-Lion Ritual,https://yugipedia.com/wiki/War-Lion_Ritual,,2023-06-16 20:14:39,
Warrior Dai Grepher,75953262,Monster Card,,"('Grepher',)",EARTH,Normal Monster,,Warrior,,1600,1700,4,Unlimited,Unlimited,Unlimited,Warrior Dai Grepher,https://yugipedia.com/wiki/Warrior_Dai_Grepher,,2023-03-20 19:13:36,
Warrior Elimination,90873992,Spell Card,Normal Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Warrior Elimination,https://yugipedia.com/wiki/Warrior_Elimination,,2023-03-20 19:13:54,
Warrior Lady of the Wasteland,05438492,Monster Card,,"('Warrior Lady',)",EARTH,Effect Monster,,Warrior,"('Trigger Effect',)",1200,1100,4,Unlimited,Unlimited,Unlimited,Warrior Lady of the Wasteland,https://yugipedia.com/wiki/Warrior_Lady_of_the_Wasteland,,2023-03-20 19:14:10,
Wasteland,23424603,Spell Card,Field Spell Card,,,,,,"('Continuous-like Effect',)",,,,Unlimited,Unlimited,Unlimited,Wasteland,https://yugipedia.com/wiki/Wasteland,,2023-05-14 13:26:29,
Water Dragon,85066822,Monster Card,,,WATER,Effect Monster,,Sea Serpent,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",2600,2800,8,Unlimited,Unlimited,Unlimited,Water Dragon,https://yugipedia.com/wiki/Water_Dragon,,2023-06-19 15:51:48,
Water Dragon Cluster,06022371,Monster Card,,,WATER,Effect Monster,,Sea Serpent,"('Quick Effect', 'Summoning condition', 'Trigger Effect')",2600,2800,10,Unlimited,Unlimited,Unlimited,Water Dragon Cluster,https://yugipedia.com/wiki/Water_Dragon_Cluster,,2023-06-19 15:52:03,
Water Hazard,49669730,Spell Card,Continuous Spell Card,,,,,,"('Ignition-like Effect',)",,,,Unlimited,Unlimited,Unlimited,Water Hazard,https://yugipedia.com/wiki/Water_Hazard,,2023-03-20 19:17:42,
Weapon Change,10035717,Spell Card,Continuous Spell Card,"('Change',)",,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Weapon Change,https://yugipedia.com/wiki/Weapon_Change,,2023-03-20 19:26:16,
Welcome to the Jungle,,Skill Card,,,,,,,,,,,Illegal,,Legal,Welcome to the Jungle,https://yugipedia.com/wiki/Welcome_to_the_Jungle,,2023-04-06 18:50:39,Tania
Wetha,96643568,Monster Card,,,WATER,Normal Monster,,Aqua,,900,1000,3,Unlimited,Unlimited,Unlimited,Wetha,https://yugipedia.com/wiki/Wetha,,2023-03-20 19:28:34,
Whiptail Crow,91996584,Monster Card,,,DARK,Normal Monster,,Fiend,,1600,1650,4,Unlimited,Unlimited,Unlimited,Whiptail Crow,https://yugipedia.com/wiki/Whiptail_Crow,,2023-05-17 12:10:48,
Whirlwind Prodigy,15090429,Monster Card,,,WIND,Effect Monster,,Fairy,"('Unclassified effect',)",1600,1500,4,Unlimited,Unlimited,Unlimited,Whirlwind Prodigy,https://yugipedia.com/wiki/Whirlwind_Prodigy,,2023-03-20 19:30:21,
White Dragon Ritual,09786492,Spell Card,Ritual Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,White Dragon Ritual,https://yugipedia.com/wiki/White_Dragon_Ritual,,2023-06-16 20:06:00,
White Elephant's Gift,18756904,Spell Card,Normal Spell Card,,,,,,"('Cost', 'Effect')",,,,Unlimited,Unlimited,Unlimited,White Elephant's Gift,https://yugipedia.com/wiki/White_Elephant%27s_Gift,,2023-03-20 19:33:11,
White Magician Pikeru,81383947,Monster Card,,"('Prophecy',)",LIGHT,Effect Monster,,Spellcaster,"('Trigger Effect',)",0,1200,2,Unlimited,Unlimited,Unlimited,White Magician Pikeru,https://yugipedia.com/wiki/White_Magician_Pikeru,,2023-03-20 19:34:16,
Wicked-Breaking Flamberge - Baou,68427465,Spell Card,Equip Spell Card,,,,,,"('Continuous-like Effect', 'Cost')",,,,Unlimited,Unlimited,Unlimited,Wicked-Breaking Flamberge - Baou,https://yugipedia.com/wiki/Wicked-Breaking_Flamberge_-_Baou,,2023-05-19 21:03:42,
Widespread Ruin,77754944,Trap Card,Normal Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Widespread Ruin,https://yugipedia.com/wiki/Widespread_Ruin,"('Alternate',)",2023-03-20 19:39:41,
Wild Fire,68815401,Spell Card,Quick-Play Spell Card,,,,,,"('Condition', 'Cost', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Wild Fire,https://yugipedia.com/wiki/Wild_Fire,,2023-03-20 19:41:00,
Wild Nature's Release,61166988,Spell Card,Normal Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Wild Nature's Release,https://yugipedia.com/wiki/Wild_Nature%27s_Release,,2023-06-16 10:23:30,
Wild Tornado,47766694,Trap Card,Normal Trap Card,,,,,,"('Effect', 'Trigger Effect')",,,,Unlimited,Unlimited,Unlimited,Wild Tornado,https://yugipedia.com/wiki/Wild_Tornado,,2023-05-07 19:34:34,
Windstorm of Etaqua,59744639,Trap Card,Normal Trap Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Windstorm of Etaqua,https://yugipedia.com/wiki/Windstorm_of_Etaqua,,2023-06-22 08:23:08,
Winged Cleaver,39175982,Monster Card,,,EARTH,Normal Monster,,Insect,,700,700,2,Unlimited,Unlimited,Unlimited,Winged Cleaver,https://yugipedia.com/wiki/Winged_Cleaver,,2023-03-20 19:51:47,
"Winged Dragon, Guardian of the Fortress #1",87796900,Monster Card,,,WIND,Normal Monster,,Dragon,,1200,1400,4,Unlimited,Unlimited,Unlimited,"Winged Dragon, Guardian of the Fortress 1","https://yugipedia.com/wiki/Winged_Dragon,_Guardian_of_the_Fortress_1",,2023-06-12 11:03:29,
Winged Kuriboh,57116033,Monster Card,,"('Kuriboh (archetype)', 'Winged Kuriboh (archetype)')",LIGHT,Effect Monster,,Fairy,"('Trigger Effect',)",200,300,1,Unlimited,Unlimited,Unlimited,Winged Kuriboh,https://yugipedia.com/wiki/Winged_Kuriboh,"('Alternate',)",2023-03-20 19:53:08,
Wonder Garage,50684552,Trap Card,Normal Trap Card,,,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Wonder Garage,https://yugipedia.com/wiki/Wonder_Garage,,2023-06-07 19:11:07,
Wonder Wand,67775894,Spell Card,Equip Spell Card,,,,,,"('Condition', 'Continuous-like Effect', 'Ignition-like Effect')",,,,Unlimited,Unlimited,Unlimited,Wonder Wand,https://yugipedia.com/wiki/Wonder_Wand,,2023-03-20 20:06:05,
Worm Bait,43140791,Spell Card,Normal Spell Card,"('Worm',)",,,,,"('Activation condition', 'Condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Worm Bait,https://yugipedia.com/wiki/Worm_Bait,,2023-03-20 20:20:44,
Wroughtweiler,06480253,Monster Card,,,EARTH,Effect Monster,,Machine,"('Trigger Effect',)",1200,800,3,Unlimited,Unlimited,Unlimited,Wroughtweiler,https://yugipedia.com/wiki/Wroughtweiler,,2023-06-28 14:48:27,
X-Head Cannon,62651957,Monster Card,,"('A-to-Z',)",LIGHT,Normal Monster,,Machine,,1500,1800,4,Unlimited,Unlimited,Unlimited,X-Head Cannon,https://yugipedia.com/wiki/X-Head_Cannon,"('Edited',)",2023-05-14 22:12:25,
XY-Dragon Cannon,02111707,Monster Card,,"('A-to-Z',)",LIGHT,Fusion Monster,,Machine,"('Ignition Effect', 'Summoning condition')",1900,2200,6,Unlimited,Unlimited,Unlimited,XY-Dragon Cannon,https://yugipedia.com/wiki/XY-Dragon_Cannon,"('Edited',)",2023-06-22 02:21:45,
XYZ-Dragon Cannon,91998119,Monster Card,,"('A-to-Z',)",LIGHT,Fusion Monster,,Machine,"('Ignition Effect', 'Summoning condition')",2600,2800,8,Unlimited,Unlimited,Unlimited,XYZ-Dragon Cannon,https://yugipedia.com/wiki/XYZ-Dragon_Cannon,"('Alternate', 'Edited')",2023-06-22 02:20:20,
XZ-Tank Cannon,99724761,Monster Card,,"('A-to-Z',)",LIGHT,Fusion Monster,,Machine,"('Ignition Effect', 'Summoning condition')",2100,2400,6,Unlimited,Unlimited,Unlimited,XZ-Tank Cannon,https://yugipedia.com/wiki/XZ-Tank_Cannon,"('Edited',)",2023-06-22 02:21:22,
Y-Dragon Head,65622692,Monster Card,,"('A-to-Z',)",LIGHT,Effect Monster,"('Union monster',)",Machine,"('Continuous-like Effect', 'Ignition Effect', 'Ignition-like Effect')",1600,1500,4,Unlimited,Unlimited,Unlimited,Y-Dragon Head,https://yugipedia.com/wiki/Y-Dragon_Head,,2023-06-20 01:23:24,
YZ-Tank Dragon,25119460,Monster Card,,"('A-to-Z',)",LIGHT,Fusion Monster,,Machine,"('Ignition Effect', 'Summoning condition')",2200,2100,6,Unlimited,Unlimited,Unlimited,YZ-Tank Dragon,https://yugipedia.com/wiki/YZ-Tank_Dragon,"('Edited',)",2023-06-22 02:21:06,
Yaiba Robo,10315429,Monster Card,,,DARK,Normal Monster,,Machine,,1300,1000,4,Unlimited,Unlimited,Unlimited,Yaiba Robo,https://yugipedia.com/wiki/Yaiba_Robo,"('Edited',)",2023-03-20 20:46:25,
