Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
SDJ-G034,Remove Trap,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G035,Monster Reborn,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G035,Monster Reborn,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G036,Polymerization,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G036,Polymerization,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G037,Mountain,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G037,Mountain,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G038,Dragon Treasure,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G038,Dragon Treasure,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G039,Eternal Rest,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G039,Eternal Rest,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G040,Shield & Sword,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G040,Shield & Sword,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G041,Scapegoat,"('Super Rare',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G041,Scapegoat,"('Super Rare',)",,2023-04-23 19:58:29,,,,,New
SDJ-G042,Just Desserts,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G042,Just Desserts,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G043,Trap Hole,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G043,Trap Hole,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G044,Reinforcements,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G044,Reinforcements,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G045,Castle Walls,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G045,Castle Walls,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G046,Waboku,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G046,Waboku,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G047,Ultimate Offering,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G047,Ultimate Offering,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G048,Seven Tools of the Bandit,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G048,Seven Tools of the Bandit,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G049,Fake Trap,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G049,Fake Trap,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-G050,Reverse Trap,"('Common',)",,2023-04-23 19:58:29,2004-05-01,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-G050,Reverse Trap,"('Common',)",,2023-04-23 19:58:29,,,,,New
SDJ-KR001,Red-Eyes Black Dragon,"('Ultra Rare',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR001,Red-Eyes Black Dragon,"('Ultra Rare',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR002,Swordsman of Landstar,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR002,Swordsman of Landstar,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR003,Baby Dragon,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR003,Baby Dragon,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR004,Spirit of the Harp,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR004,Spirit of the Harp,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR005,Island Turtle,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR005,Island Turtle,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR006,Flame Manipulator,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR006,Flame Manipulator,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR007,Masaki the Legendary Swordsman,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR007,Masaki the Legendary Swordsman,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR008,7 Colored Fish,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR008,7 Colored Fish,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR009,Armored Lizard,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR009,Armored Lizard,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR010,Darkfire Soldier #1,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR010,Darkfire Soldier #1,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR011,Sky Scout,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR011,Sky Scout,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR012,Gearfried the Iron Knight,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR012,Gearfried the Iron Knight,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR013,Karate Man,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR013,Karate Man,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR014,Milus Radiant,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR014,Milus Radiant,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR015,Time Wizard,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR015,Time Wizard,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR016,Maha Vailo,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR016,Maha Vailo,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR017,Magician of Faith,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR017,Magician of Faith,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR018,Big Eye,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR018,Big Eye,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR019,Sangan,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR019,Sangan,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR020,Princess of Tsurugi,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR020,Princess of Tsurugi,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR021,White Magical Hat,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR021,White Magical Hat,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR022,Penguin Soldier,"('Super Rare',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR022,Penguin Soldier,"('Super Rare',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR023,Thousand Dragon,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR023,Thousand Dragon,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR024,Flame Swordsman,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR024,Flame Swordsman,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR025,Malevolent Nuzzler,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR025,Malevolent Nuzzler,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR026,Dark Hole,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR026,Dark Hole,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR027,Dian Keto the Cure Master,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR027,Dian Keto the Cure Master,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR028,Fissure,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR028,Fissure,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR029,De-Spell,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR029,De-Spell,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR030,Change of Heart,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR030,Change of Heart,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR031,Block Attack,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR031,Block Attack,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR032,Giant Trunade,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR032,Giant Trunade,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR033,The Reliable Guardian,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR033,The Reliable Guardian,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR034,Remove Trap,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR034,Remove Trap,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR035,Monster Reborn,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR035,Monster Reborn,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR036,Polymerization,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR036,Polymerization,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR037,Mountain,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR037,Mountain,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR038,Dragon Treasure,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR038,Dragon Treasure,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR039,Eternal Rest,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR039,Eternal Rest,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR040,Shield & Sword,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR040,Shield & Sword,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR041,Scapegoat,"('Super Rare',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR041,Scapegoat,"('Super Rare',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR042,Just Desserts,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR042,Just Desserts,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR043,Trap Hole,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR043,Trap Hole,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR044,Reinforcements,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR044,Reinforcements,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR045,Castle Walls,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR045,Castle Walls,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR046,Waboku,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR046,Waboku,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR047,Ultimate Offering,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR047,Ultimate Offering,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR048,Seven Tools of the Bandit,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR048,Seven Tools of the Bandit,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR049,Fake Trap,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR049,Fake Trap,"('Common',)",,2023-03-15 01:26:43,,,,,New
SDJ-KR050,Reverse Trap,"('Common',)",,2023-03-15 01:26:43,2004-08-16,,Starter Deck,"('Red-Eyes Black Dragon',)",Old
SDJ-KR050,Reverse Trap,"('Common',)",,2023-03-15 01:26:43,,,,,New
SM-45,Marie the Fallen One,"('Rare',)",New,2023-07-03 13:08:53,2001-04-19,Core Booster,Booster pack,"('Mask of Brutality', 'Mask of Dispel', 'Mask of Restrict', 'Mask of the Accursed', 'The Masked Beast')",Old
SM-45,Darklord Marie,"('Rare',)",New,2023-08-27 05:54:13,2001-04-19,Core Booster,Booster pack,"('Mask of Brutality', 'Mask of Dispel', 'Mask of Restrict', 'Mask of the Accursed', 'The Masked Beast')",New
TK05-JP001,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP002,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP003,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP004,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP005,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP006,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP007,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP008,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP009,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP010,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP011,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP012,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP013,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP014,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP015,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP016,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP017,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP018,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP019,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP020,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP021,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP022,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP023,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP024,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP025,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP026,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP027,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP028,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP029,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP030,Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP031,Kuriboh Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP032,Sheep Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP033,Sheep Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP034,Sheep Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP035,Sheep Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP036,Photon Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP037,Hippo Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP038,Emissary of Darkness Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP039,Mecha Phantom Beast Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP040,Mecha Phantom Beast Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP041,Doppel Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP042,Primal Being Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP043,Generaider Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP044,Torment Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP045,World Legacy Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP046,Trickstar Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP047,Duel Dragon Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP048,Ogdoadic Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP049,Crystal Beast Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
TK05-JP050,Prank-Kids Token,"('Rare', 'Ultra Rare')",,2023-08-26 22:31:44,2023-07-22,,Booster pack,,New
YSD-EN001,Gazelle the King of Mythical Beasts,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN001,Gazelle the King of Mythical Beasts,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN002,Warrior Dai Grepher,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN002,Warrior Dai Grepher,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN003,Luster Dragon #2,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN003,Luster Dragon #2,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN004,Dark Blade,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN004,Dark Blade,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN005,Luster Dragon,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN005,Luster Dragon,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN006,Warrior of Zera,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN006,Warrior of Zera,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN007,Elemental HERO Avian,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN007,Elemental HERO Avian,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN008,Elemental HERO Burstinatrix,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN008,Elemental HERO Burstinatrix,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN009,Elemental HERO Clayman,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN009,Elemental HERO Clayman,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN010,Elemental HERO Sparkman,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN010,Elemental HERO Sparkman,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN011,Skelengel,"('Common',)",New,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
YSD-EN011,Skelengel,"('Common',)",,2023-08-25 19:21:50,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",New
YSD-EN012,Magician of Faith,"('Common',)",Reprint,2023-07-03 10:05:33,2006-03-23,,Starter Deck,"('Elemental HERO Avian', 'Elemental HERO Bladedge', 'Elemental HERO Burstinatrix', 'Elemental HERO Sparkman')",Old
