Name,Password,Card type,Property,Archseries,Effect type,TCG status,OCG status,Page name,Page URL,Artwork,Modification date,Errata,Attribute,Primary type,Secondary type,Monster type,DEF,Pendulum Scale,Link,Link Arrows,ATK,Level/Rank
"Simorgh, Bird of Divinity",14989021,Monster Card,,"('Simorgh',)","('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,"Simorgh, Bird of Divinity","https://yugipedia.com/wiki/Simorgh,_Bird_of_Divinity",,2023-03-20 08:24:42,"('Any',)",WIND,Effect Monster,,Winged Beast,1000,,,,2700,7
"Simorgh, Bird of Perfection",52843699,Monster Card,,"('Simorgh',)","('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,"Simorgh, Bird of Perfection","https://yugipedia.com/wiki/Simorgh,_Bird_of_Perfection",,2023-03-20 08:24:56,,DARK,Effect Monster,,Winged Beast,500,,,,1800,4
"Simorgh, Bird of Protection",59707204,Monster Card,,"('Simorgh',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"Simorgh, Bird of Protection","https://yugipedia.com/wiki/Simorgh,_Bird_of_Protection",,2023-03-20 08:25:11,,WIND,Effect Monster,,Winged Beast,1000,,,,1400,4
"Simorgh, Bird of Sovereignty",72330894,Monster Card,,"('Simorgh',)","('Condition', 'Continuous Effect', 'Trigger Effect')",Forbidden,Unlimited,"Simorgh, Bird of Sovereignty","https://yugipedia.com/wiki/Simorgh,_Bird_of_Sovereignty",,2023-03-20 08:25:24,,WIND,Link Monster,,Winged Beast,,,3,"('↓', '↙', '↘')",2400,
"Simorgh, Lord of the Storm",95192919,Monster Card,,"('Simorgh',)","('Condition', 'Continuous Effect', 'Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,"Simorgh, Lord of the Storm","https://yugipedia.com/wiki/Simorgh,_Lord_of_the_Storm",,2023-03-20 08:25:38,,WIND,Effect Monster,,Winged Beast,2000,,,,2900,8
Simul Archfiends,94423983,Trap Card,Normal Trap Card,"('Archfiend',)","('Condition', 'Effect')",Unlimited,Unlimited,Simul Archfiends,https://yugipedia.com/wiki/Simul_Archfiends,,2023-03-20 08:25:51,,,,,,,,,,,
Simultaneous Loss,92219931,Trap Card,Normal Trap Card,,"('Effect',)",Unlimited,Unlimited,Simultaneous Loss,https://yugipedia.com/wiki/Simultaneous_Loss,,2023-03-20 08:26:02,"('Any',)",,,,,,,,,,
Singing Cuckoo,48386462,Monster Card,,,"('Condition', 'Ignition Effect')",,Unlimited,Singing Cuckoo,https://yugipedia.com/wiki/Singing_Cuckoo,,2023-04-27 02:48:35,,FIRE,Effect Monster,,Winged Beast,1000,,,,800,3
Single Purchase,68661341,Spell Card,Normal Spell Card,,"('Activation condition', 'Condition', 'Effect')",Unlimited,Unlimited,Single Purchase,https://yugipedia.com/wiki/Single_Purchase,,2023-03-20 08:26:15,,,,,,,,,,,
Sinister Seeds,60406591,Trap Card,Normal Trap Card,,"('Activation condition', 'Effect')",Unlimited,Unlimited,Sinister Seeds,https://yugipedia.com/wiki/Sinister_Seeds,,2023-03-20 08:26:43,"('Name',)",,,,,,,,,,
Sinister Serpent,08131171,Monster Card,,,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,Sinister Serpent,https://yugipedia.com/wiki/Sinister_Serpent,,2023-03-20 08:27:01,"('Type',)",WATER,Effect Monster,,Reptile,250,,,,300,1
Sinister Shadow Games,77505534,Trap Card,Normal Trap Card,,"('Effect',)",Unlimited,Unlimited,Sinister Shadow Games,https://yugipedia.com/wiki/Sinister_Shadow_Games,,2023-03-20 08:27:15,"('Any',)",,,,,,,,,,
Sinister Sprocket,61632317,Monster Card,,,"('Trigger Effect',)",Unlimited,Unlimited,Sinister Sprocket,https://yugipedia.com/wiki/Sinister_Sprocket,,2023-03-20 08:27:25,,DARK,Effect Monster,"('Tuner monster',)",Fiend,0,,,,400,1
Sinister Yorishiro,72497366,Trap Card,Continuous Trap Card,,"('Continuous-like Effect',)",Unlimited,Unlimited,Sinister Yorishiro,https://yugipedia.com/wiki/Sinister_Yorishiro,"('Edited',)",2023-03-20 08:27:38,"('Any',)",,,,,,,,,,
Sirenorca,50074392,Monster Card,,,"('Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Sirenorca,https://yugipedia.com/wiki/Sirenorca,,2023-03-20 08:27:47,,WATER,Effect Monster,,Winged Beast,1000,,,,2200,5
Sishunder,57019473,Monster Card,,,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,Sishunder,https://yugipedia.com/wiki/Sishunder,,2023-03-20 08:27:59,,LIGHT,Effect Monster,,Thunder,400,,,,900,4
Six Samurai United,72345736,Spell Card,Continuous Spell Card,"('Six Samurai',)","('Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Unlimited,Six Samurai United,https://yugipedia.com/wiki/Six_Samurai_United,,2023-03-20 08:28:36,"('Any',)",,,,,,,,,,
Six Scrolls of the Samurai,54913680,Spell Card,Quick-Play Spell Card,,"('Cost', 'Effect')",Unlimited,Unlimited,Six Scrolls of the Samurai,https://yugipedia.com/wiki/Six_Scrolls_of_the_Samurai,,2023-03-20 08:28:47,"('Name',)",,,,,,,,,,
Six Strike - Thunder Blast,23212990,Trap Card,Normal Trap Card,,"('Cost', 'Effect')",Unlimited,Unlimited,Six Strike - Thunder Blast,https://yugipedia.com/wiki/Six_Strike_-_Thunder_Blast,,2019-12-05 16:59:49,"('Any',)",,,,,,,,,,
Six Strike - Triple Impact,81426505,Spell Card,Normal Spell Card,,"('Activation condition', 'Effect')",Unlimited,Unlimited,Six Strike - Triple Impact,https://yugipedia.com/wiki/Six_Strike_-_Triple_Impact,,2023-03-20 08:28:58,,,,,,,,,,,
Six Style - Dual Wield,75525309,Trap Card,Normal Trap Card,,"('Activation condition', 'Effect')",Unlimited,Unlimited,Six Style - Dual Wield,https://yugipedia.com/wiki/Six_Style_-_Dual_Wield,,2023-03-20 08:29:09,"('Any',)",,,,,,,,,,
Sixth Sense,03280747,Trap Card,Normal Trap Card,,"('Effect',)",Forbidden,Forbidden,Sixth Sense,https://yugipedia.com/wiki/Sixth_Sense,,2023-03-20 08:29:17,,,,,,,,,,,
Skelengel,60694662,Monster Card,,,"('Flip effect',)",Unlimited,Unlimited,Skelengel,https://yugipedia.com/wiki/Skelengel,"('Edited',)",2023-03-20 08:29:29,"('Type',)",LIGHT,Effect Monster,"('Flip monster',)",Fairy,400,,,,900,2
Skelesaurus,89362180,Monster Card,,"('Zombie counterpart',)","('Condition', 'Continuous Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Skelesaurus,https://yugipedia.com/wiki/Skelesaurus,,2023-03-20 08:29:42,"('Type',)",DARK,Effect Monster,"('Gemini monster',)",Zombie,1400,,,,1700,4
Skeletal Dragon Felgrand,65187687,Monster Card,,"('Felgrand', 'Zombie counterpart')","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Skeletal Dragon Felgrand,https://yugipedia.com/wiki/Skeletal_Dragon_Felgrand,,2023-03-20 08:29:55,,LIGHT,Synchro Monster,,Zombie,2800,,,,2800,8
Skelgon,32355828,Monster Card,,,,Unlimited,Unlimited,Skelgon,https://yugipedia.com/wiki/Skelgon,,2023-03-20 08:30:06,,DARK,Fusion Monster,,Zombie,1900,,,,1700,6
Skill Drain,82732705,Trap Card,Continuous Trap Card,"('Drain',)","('Continuous-like Effect', 'Cost')",Unlimited,Limited,Skill Drain,https://yugipedia.com/wiki/Skill_Drain,"('Edited',)",2023-04-15 16:01:28,"('Any',)",,,,,,,,,,
Skill Prisoner,63227401,Trap Card,Normal Trap Card,,"('Effect', 'Quick-like Effect')",Unlimited,Unlimited,Skill Prisoner,https://yugipedia.com/wiki/Skill_Prisoner,,2023-03-20 08:30:45,,,,,,,,,,,
Skill Successor,73729209,Trap Card,Normal Trap Card,,"('Effect', 'Quick-like Effect')",Unlimited,Unlimited,Skill Successor,https://yugipedia.com/wiki/Skill_Successor,,2023-03-20 08:31:00,"('Any',)",,,,,,,,,,
Skilled Blue Magician,88901771,Monster Card,,"('Skilled Magician',)","('Continuous Effect', 'Ignition Effect')",Unlimited,Unlimited,Skilled Blue Magician,https://yugipedia.com/wiki/Skilled_Blue_Magician,,2023-03-20 08:31:13,,LIGHT,Effect Monster,,Spellcaster,1800,,,,1800,4
Skilled Brown Magician,88232397,Monster Card,,"('Skilled Magician',)","('Condition', 'Continuous Effect', 'Ignition Effect')",Unlimited,Unlimited,Skilled Brown Magician,https://yugipedia.com/wiki/Skilled_Brown_Magician,,2023-03-20 08:31:24,,DARK,Effect Monster,,Spellcaster,200,,,,300,4
Skilled Dark Magician,73752131,Monster Card,,"('Magician', 'Skilled Magician')","('Continuous Effect', 'Ignition Effect')",Unlimited,Unlimited,Skilled Dark Magician,https://yugipedia.com/wiki/Skilled_Dark_Magician,,2023-03-20 08:31:44,"('Any',)",DARK,Effect Monster,,Spellcaster,1700,,,,1900,4
Skilled Red Magician,65338781,Monster Card,,"('Skilled Magician',)","('Continuous Effect', 'Ignition Effect')",Unlimited,Unlimited,Skilled Red Magician,https://yugipedia.com/wiki/Skilled_Red_Magician,,2023-03-20 08:31:56,,DARK,Effect Monster,,Spellcaster,1600,,,,1600,4
Skilled White Magician,46363422,Monster Card,,"('Prophecy', 'Skilled Magician')","('Continuous Effect', 'Ignition Effect')",Unlimited,Unlimited,Skilled White Magician,https://yugipedia.com/wiki/Skilled_White_Magician,,2023-03-20 08:32:14,"('Any',)",LIGHT,Effect Monster,,Spellcaster,1900,,,,1700,4
Skreech,27655513,Monster Card,,"('Fan-Made Cards',)","('Trigger Effect',)",Unlimited,Unlimited,Skreech,https://yugipedia.com/wiki/Skreech,,2023-03-20 08:32:26,"('Any',)",WATER,Effect Monster,,Reptile,400,,,,1500,4
Skull Archfiend of Lightning,61370518,Monster Card,,"('Archfiend',)","('Continuous Effect', 'Maintenance cost')",Unlimited,Unlimited,Skull Archfiend of Lightning,https://yugipedia.com/wiki/Skull_Archfiend_of_Lightning,,2023-04-08 22:42:21,"('Any',)",DARK,Effect Monster,,Fiend,1200,,,,2500,6
Skull Conductor,62782218,Monster Card,,,"('Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Skull Conductor,https://yugipedia.com/wiki/Skull_Conductor,,2023-03-20 08:32:50,"('Any',)",DARK,Effect Monster,,Zombie,0,,,,2000,4
Skull Dice,00126218,Trap Card,Normal Trap Card,,"('Effect',)",Unlimited,Unlimited,Skull Dice,https://yugipedia.com/wiki/Skull_Dice,,2023-03-15 05:40:42,"('Name',)",,,,,,,,,,
Skull Dog Marron,86652646,Monster Card,,"('Dog Marron',)",,Unlimited,Unlimited,Skull Dog Marron,https://yugipedia.com/wiki/Skull_Dog_Marron,,2023-03-20 08:33:01,,EARTH,Normal Monster,,Beast,2000,,,,1350,4
Skull Flame,99899504,Monster Card,,"('Burning Skull',)","('Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Skull Flame,https://yugipedia.com/wiki/Skull_Flame,,2023-03-20 08:33:12,,FIRE,Effect Monster,,Zombie,2000,,,,2600,8
Skull Guardian,03627449,Monster Card,,"('Guardian',)",,Unlimited,Unlimited,Skull Guardian,https://yugipedia.com/wiki/Skull_Guardian,,2023-03-20 08:33:23,,LIGHT,Ritual Monster,,Warrior,2500,,,,2050,7
Skull Invitation,98139712,Trap Card,Continuous Trap Card,,"('Continuous-like Effect',)",Unlimited,Unlimited,Skull Invitation,https://yugipedia.com/wiki/Skull_Invitation,,2023-03-15 06:17:17,"('Any',)",,,,,,,,,,
Skull Knight,02504891,Monster Card,,,,Unlimited,Unlimited,Skull Knight,https://yugipedia.com/wiki/Skull_Knight,,2023-03-20 08:33:35,"('Any',)",DARK,Fusion Monster,,Spellcaster,2250,,,,2650,7
Skull Knight #2,15653824,Monster Card,,,"('Trigger Effect',)",Unlimited,Unlimited,Skull Knight 2,https://yugipedia.com/wiki/Skull_Knight_2,,2023-03-20 08:33:44,,DARK,Effect Monster,,Fiend,1200,,,,1000,3
Skull Kraken,98649372,Monster Card,,,"('Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Skull Kraken,https://yugipedia.com/wiki/Skull_Kraken,,2023-03-20 08:33:55,"('Any',)",DARK,Effect Monster,,Aqua,1600,,,,600,3
Skull Lair,06733059,Trap Card,Continuous Trap Card,,"('Quick-like Effect',)",Unlimited,Unlimited,Skull Lair,https://yugipedia.com/wiki/Skull_Lair,,2023-03-20 08:34:07,"('Any',)",,,,,,,,,,
Skull Mariner,05265750,Monster Card,,,,Unlimited,Unlimited,Skull Mariner,https://yugipedia.com/wiki/Skull_Mariner,,2023-03-20 08:34:20,,WATER,Normal Monster,,Warrior,900,,,,1600,4
Skull Meister,67750322,Monster Card,,,"('Quick Effect',)",Unlimited,Unlimited,Skull Meister,https://yugipedia.com/wiki/Skull_Meister,,2023-03-16 12:23:59,"('Any',)",DARK,Effect Monster,,Fiend,400,,,,1700,4
Skull Red Bird,10202894,Monster Card,,,,Unlimited,Unlimited,Skull Red Bird,https://yugipedia.com/wiki/Skull_Red_Bird,,2023-03-20 08:34:35,,WIND,Normal Monster,,Winged Beast,1200,,,,1550,4
Skull Servant,32274490,Monster Card,,"('Wight',)",,Unlimited,Unlimited,Skull Servant,https://yugipedia.com/wiki/Skull_Servant,,2023-03-20 08:34:54,"('Type',)",DARK,Normal Monster,,Zombie,200,,,,300,1
Skull Stalker,54844990,Monster Card,,,,Unlimited,Unlimited,Skull Stalker,https://yugipedia.com/wiki/Skull_Stalker,,2023-03-20 08:35:17,,DARK,Normal Monster,,Warrior,800,,,,900,3
Skull-Mark Ladybug,64306248,Monster Card,,,"('Trigger Effect',)",Unlimited,Unlimited,Skull-Mark Ladybug,https://yugipedia.com/wiki/Skull-Mark_Ladybug,,2023-03-20 08:35:30,,EARTH,Effect Monster,,Insect,1500,,,,500,4
Skullbird,08327462,Monster Card,,,,Unlimited,Unlimited,Skullbird,https://yugipedia.com/wiki/Skullbird,,2023-03-20 08:35:41,,WIND,Fusion Monster,,Winged Beast,1700,,,,1900,6
"Skuna, the Leonine Rakan",,Monster Card,,"('Match winner',)","('Condition', 'Summoning condition')",Illegal,,"Skuna, the Leonine Rakan","https://yugipedia.com/wiki/Skuna,_the_Leonine_Rakan",,2023-03-20 08:35:51,,DARK,Effect Monster,,Beast-Warrior,2000,,,,2600,8
Sky Cavalry Centaurea,36776089,Monster Card,,,"('Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Sky Cavalry Centaurea,https://yugipedia.com/wiki/Sky_Cavalry_Centaurea,,2023-04-15 16:10:52,"('Any',)",LIGHT,Xyz Monster,,Beast-Warrior,0,,,,2000,2
Sky Dragon,95288024,Monster Card,,,,Unlimited,Unlimited,Sky Dragon,https://yugipedia.com/wiki/Sky_Dragon,,2023-03-20 08:36:13,,WIND,Normal Monster,,Dragon,1800,,,,1900,6
Sky Dragoons of Draconia,68182934,Monster Card,,"('Draconia',)","('Trigger Effect',)",Unlimited,Unlimited,Sky Dragoons of Draconia,https://yugipedia.com/wiki/Sky_Dragoons_of_Draconia,,2023-03-20 08:36:37,,WIND,Normal Monster,,Winged Beast,200,7,,,2200,5
Sky Galloping Gaia the Dragon Champion,02519690,Monster Card,,"('Gaia Knight', 'Gaia the Dragon Champion (archetype)')","('Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Sky Galloping Gaia the Dragon Champion,https://yugipedia.com/wiki/Sky_Galloping_Gaia_the_Dragon_Champion,,2023-03-20 08:36:52,,WIND,Fusion Monster,,Dragon,2100,,,,2600,7
Sky Iris,27813661,Spell Card,Field Spell Card,,"('Condition', 'Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Unlimited,Sky Iris,https://yugipedia.com/wiki/Sky_Iris,,2023-03-20 08:37:14,"('Any',)",,,,,,,,,,
Sky Scourge Cidhels,15792576,Monster Card,,"('Sky Scourge',)","('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Sky Scourge Cidhels,https://yugipedia.com/wiki/Sky_Scourge_Cidhels,,2023-03-20 08:37:28,,EARTH,Effect Monster,,Fiend,1600,,,,2200,6
Sky Scourge Enrise,11458071,Monster Card,,"('Sky Scourge',)","('Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,Sky Scourge Enrise,https://yugipedia.com/wiki/Sky_Scourge_Enrise,,2023-03-20 08:37:42,,LIGHT,Effect Monster,,Fairy,1500,,,,2400,8
Sky Scourge Invicil,74841885,Monster Card,,"('Sky Scourge',)","('Continuous Effect', 'Summoning condition')",Unlimited,Unlimited,Sky Scourge Invicil,https://yugipedia.com/wiki/Sky_Scourge_Invicil,,2023-03-20 08:37:57,,EARTH,Effect Monster,,Fairy,1600,,,,2200,6
Sky Scourge Norleras,48453776,Monster Card,,"('Sky Scourge',)","('Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,Sky Scourge Norleras,https://yugipedia.com/wiki/Sky_Scourge_Norleras,,2023-03-20 08:38:12,,DARK,Effect Monster,,Fiend,1500,,,,2400,8
Sky Scout,30532390,Monster Card,,,,Unlimited,Unlimited,Sky Scout,https://yugipedia.com/wiki/Sky_Scout,,2023-03-16 06:55:09,"('Name',)",WIND,Normal Monster,,Winged Beast,600,,,,1800,4
Sky Striker Ace - Azalea,98462037,Monster Card,,"('Sky Striker', 'Sky Striker Ace')","('Condition', 'Summoning condition', 'Trigger Effect')",,Unlimited,Sky Striker Ace - Azalea,https://yugipedia.com/wiki/Sky_Striker_Ace_-_Azalea,,2023-03-20 08:38:52,,DARK,Link Monster,,Machine,,,2,"('↘', '↖')",1500,
Sky Striker Ace - Hayate,08491308,Monster Card,,"('Sky Striker', 'Sky Striker Ace')","('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Sky Striker Ace - Hayate,https://yugipedia.com/wiki/Sky_Striker_Ace_-_Hayate,,2023-04-15 16:18:21,,WIND,Link Monster,,Machine,,,1,"('↙',)",1500,
Sky Striker Ace - Kagari,63288573,Monster Card,,"('Sky Striker', 'Sky Striker Ace')","('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Sky Striker Ace - Kagari,https://yugipedia.com/wiki/Sky_Striker_Ace_-_Kagari,"('Alternate',)",2023-04-15 16:18:49,"('Any',)",FIRE,Link Monster,,Machine,,,1,"('↖',)",1500,
Sky Striker Ace - Kaina,12421694,Monster Card,,"('Sky Striker', 'Sky Striker Ace')","('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Sky Striker Ace - Kaina,https://yugipedia.com/wiki/Sky_Striker_Ace_-_Kaina,,2023-04-15 16:18:16,,EARTH,Link Monster,,Machine,,,1,"('↘',)",1500,
Sky Striker Ace - Raye,26077387,Monster Card,,"('Sky Striker', 'Sky Striker Ace')","('Condition', 'Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,Sky Striker Ace - Raye,https://yugipedia.com/wiki/Sky_Striker_Ace_-_Raye,"('Alternate',)",2023-04-15 16:19:36,"('Any',)",DARK,Effect Monster,,Warrior,1500,,,,1500,4
Sky Striker Ace - Roze,37351133,Monster Card,,"('Sky Striker', 'Sky Striker Ace')","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Sky Striker Ace - Roze,https://yugipedia.com/wiki/Sky_Striker_Ace_-_Roze,,2023-04-15 16:18:59,,LIGHT,Effect Monster,,Warrior,1500,,,,1500,4
Sky Striker Ace - Shizuku,90673288,Monster Card,,"('Sky Striker', 'Sky Striker Ace')","('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Sky Striker Ace - Shizuku,https://yugipedia.com/wiki/Sky_Striker_Ace_-_Shizuku,"('Alternate',)",2023-04-15 16:18:43,,WATER,Link Monster,,Machine,,,1,"('↗',)",1500,
Sky Striker Ace - Zeke,75147529,Monster Card,,"('Sky Striker', 'Sky Striker Ace')","('Condition', 'Ignition Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Sky Striker Ace - Zeke,https://yugipedia.com/wiki/Sky_Striker_Ace_-_Zeke,,2023-04-15 16:18:11,,DARK,Link Monster,,Machine,,,2,"('↓', '↑')",1500,
Sky Striker Ace Token,,Monster Card,,"('Sky Striker', 'Sky Striker Ace')",,Legal,Legal,Sky Striker Ace Token,https://yugipedia.com/wiki/Sky_Striker_Ace_Token,,2023-03-16 01:51:14,,DARK,Monster Token,,Warrior,0,,,,0,1
Sky Striker Airspace - Area Zero,50005218,Spell Card,Field Spell Card,"('Sky Striker',)","('Condition', 'Ignition-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Sky Striker Airspace - Area Zero,https://yugipedia.com/wiki/Sky_Striker_Airspace_-_Area_Zero,,2023-04-15 16:16:55,,,,,,,,,,,
Sky Striker Maneuver - Afterburners!,99550630,Spell Card,Normal Spell Card,"('Sky Striker',)","('Activation condition', 'Effect')",Unlimited,Unlimited,Sky Striker Maneuver - Afterburners!,https://yugipedia.com/wiki/Sky_Striker_Maneuver_-_Afterburners!,,2023-04-15 16:17:47,"('Any',)",,,,,,,,,,
Sky Striker Maneuver - Jamming Waves!,25955749,Spell Card,Normal Spell Card,"('Sky Striker',)","('Activation condition', 'Effect')",Unlimited,Unlimited,Sky Striker Maneuver - Jamming Waves!,https://yugipedia.com/wiki/Sky_Striker_Maneuver_-_Jamming_Waves!,,2023-04-15 16:17:40,"('Any',)",,,,,,,,,,
Sky Striker Maneuver - Scissors Cross,46271408,Spell Card,Normal Spell Card,"('Sky Striker',)","('Activation condition', 'Effect')",Unlimited,Unlimited,Sky Striker Maneuver - Scissors Cross,https://yugipedia.com/wiki/Sky_Striker_Maneuver_-_Scissors_Cross,,2023-04-15 16:16:46,,,,,,,,,,,
Sky Striker Maneuver - Vector Blast,21623008,Spell Card,Normal Spell Card,"('Sky Striker',)","('Activation condition', 'Effect')",Unlimited,Unlimited,Sky Striker Maneuver - Vector Blast,https://yugipedia.com/wiki/Sky_Striker_Maneuver_-_Vector_Blast,,2023-04-15 16:16:51,,,,,,,,,,,
Sky Striker Mecha - Eagle Booster,25733157,Spell Card,Quick-Play Spell Card,"('Sky Striker',)","('Activation condition', 'Effect')",Unlimited,Unlimited,Sky Striker Mecha - Eagle Booster,https://yugipedia.com/wiki/Sky_Striker_Mecha_-_Eagle_Booster,,2023-04-15 16:17:17,"('Any',)",,,,,,,,,,
Sky Striker Mecha - Hornet Drones,52340444,Spell Card,Quick-Play Spell Card,"('Sky Striker',)","('Activation condition', 'Effect')",Limited,Limited,Sky Striker Mecha - Hornet Drones,https://yugipedia.com/wiki/Sky_Striker_Mecha_-_Hornet_Drones,,2023-04-15 16:17:42,"('Any',)",,,,,,,,,,
Sky Striker Mecha - Shark Cannon,51227866,Spell Card,Quick-Play Spell Card,"('Sky Striker',)","('Activation condition', 'Effect')",Unlimited,Unlimited,Sky Striker Mecha - Shark Cannon,https://yugipedia.com/wiki/Sky_Striker_Mecha_-_Shark_Cannon,,2023-04-15 16:17:11,"('Any',)",,,,,,,,,,
Sky Striker Mecha - Widow Anchor,98338152,Spell Card,Quick-Play Spell Card,"('Sky Striker',)","('Activation condition', 'Effect')",Unlimited,Unlimited,Sky Striker Mecha - Widow Anchor,https://yugipedia.com/wiki/Sky_Striker_Mecha_-_Widow_Anchor,,2023-04-15 16:17:30,"('Any',)",,,,,,,,,,
Sky Striker Mecha Modules - Multirole,24010609,Spell Card,Continuous Spell Card,"('Sky Striker',)","('Ignition-like Effect', 'Trigger Effect')",Limited,Unlimited,Sky Striker Mecha Modules - Multirole,https://yugipedia.com/wiki/Sky_Striker_Mecha_Modules_-_Multirole,,2023-04-15 16:17:01,,,,,,,,,,,
Sky Striker Mecharmory - Hercules Base,97616504,Spell Card,Equip Spell Card,"('Sky Striker',)","('Activation condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Sky Striker Mecharmory - Hercules Base,https://yugipedia.com/wiki/Sky_Striker_Mecharmory_-_Hercules_Base,,2023-04-15 16:17:06,"('Any',)",,,,,,,,,,
