Card number,Set,Name,Rarity,Print,Page URL,Modification date,Series,Set type,Cover card,Version
WISU-EN047,Wild Survivors,"True King Lithosagym, the Disaster","('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN048,Wild Survivors,Impcantation Penciplume,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN048,Wild Survivors,Impcantation Penciplume,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN049,Wild Survivors,Impcantation Bookstone,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN049,Wild Survivors,Impcantation Bookstone,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN050,Wild Survivors,Animadorned Archosaur,"('Rare', ""Collector's Rare"")",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN050,Wild Survivors,Animadorned Archosaur,"('Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN051,Wild Survivors,Impcantation Chalislime,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN051,Wild Survivors,Impcantation Chalislime,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN052,Wild Survivors,Enemy Controller,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN052,Wild Survivors,Enemy Controller,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN053,Wild Survivors,Double Evolution Pill,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN053,Wild Survivors,Double Evolution Pill,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN054,Wild Survivors,Allure of Darkness,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN054,Wild Survivors,Allure of Darkness,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN055,Wild Survivors,Fossil Dig,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN055,Wild Survivors,Fossil Dig,"('Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN056,Wild Survivors,Pre-Preparation of Rites,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN056,Wild Survivors,Pre-Preparation of Rites,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN057,Wild Survivors,Lost World,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN057,Wild Survivors,Lost World,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN058,Wild Survivors,Deck Devastation Virus,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN058,Wild Survivors,Deck Devastation Virus,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN059,Wild Survivors,Eradicator Epidemic Virus,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN059,Wild Survivors,Eradicator Epidemic Virus,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN060,Wild Survivors,There Can Be Only One,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN060,Wild Survivors,There Can Be Only One,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR001,Wild Survivors,Xeno Meteorus,"('Super Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR002,Wild Survivors,Transcendosaurus Meteorus,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR003,Wild Survivors,Transcendosaurus Gigantozowler,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR004,Wild Survivors,Transcendosaurus Glaciasaurus,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR005,Wild Survivors,Transcendosaurus Drillygnathus,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR006,Wild Survivors,Ground Xeno,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR007,Wild Survivors,Supersoaring,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR008,Wild Survivors,Frostosaurus,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR009,Wild Survivors,Ultimate Conductor Tyranno,"('Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR010,Wild Survivors,Giant Rex,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR011,Wild Survivors,Miscellaneousaurus,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR012,Wild Survivors,Souleating Oviraptor,"('Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR013,Wild Survivors,Babycerasaurus,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR014,Wild Survivors,Petiteranodon,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR015,Wild Survivors,Evolzar Solda,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR016,Wild Survivors,Vanquish Soul Razen,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR017,Wild Survivors,Vanquish Soul Pantera,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR018,Wild Survivors,Vanquish Soul Heavy Borger,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR019,Wild Survivors,Vanquish Soul Dr. Mad Love,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR020,Wild Survivors,Vanquish Soul Pluton HG,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR021,Wild Survivors,Vanquish Soul Caesar Valius,"('Ultra Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR022,Wild Survivors,Rock of the Vanquisher,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR023,Wild Survivors,Stake your Soul!,"('Ultra Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR024,Wild Survivors,Vanquish Soul Dust Devil,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR025,Wild Survivors,Vanquish Soul - Continue?,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR026,Wild Survivors,Vanquish Soul Trinity Burst,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR027,Wild Survivors,Vanquish Soul Calamity Caesar,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR028,Wild Survivors,Fire Formation - Tenki,"('Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR029,Wild Survivors,Buerillabaisse de Nouvelles,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR030,Wild Survivors,Confiras de Nouvelles,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR031,Wild Survivors,Poeltis de Nouvelles,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR032,Wild Survivors,Foie Glasya de Nouvelles,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR033,Wild Survivors,Balameuniere de Nouvelles,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR034,Wild Survivors,Baelgrill de Nouvelles,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR035,Wild Survivors,"Nouvelles Restaurant ""At Table""","('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR036,Wild Survivors,Voici la Carte,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR037,Wild Survivors,Recette de Poisson,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR038,Wild Survivors,Recette de Viande,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR039,Wild Survivors,Recette de Personnel,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR040,Wild Survivors,Chef's Special Recipe,"('Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR041,Wild Survivors,Hungry Burger,"('Super Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR042,Wild Survivors,Hamburger Recipe,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR043,Wild Survivors,Impcantation Candoll,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR044,Wild Survivors,Impcantation Talismandra,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR045,Wild Survivors,Preparation of Rites,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR046,Wild Survivors,Manju of the Ten Thousand Hands,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR047,Wild Survivors,"True King Lithosagym, the Disaster","('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR048,Wild Survivors,Impcantation Penciplume,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR049,Wild Survivors,Impcantation Bookstone,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR050,Wild Survivors,Animadorned Archosaur,"('Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR051,Wild Survivors,Impcantation Chalislime,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR052,Wild Survivors,Enemy Controller,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR053,Wild Survivors,Double Evolution Pill,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR054,Wild Survivors,Allure of Darkness,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR055,Wild Survivors,Fossil Dig,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR056,Wild Survivors,Pre-Preparation of Rites,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR057,Wild Survivors,Lost World,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR058,Wild Survivors,Deck Devastation Virus,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR059,Wild Survivors,Eradicator Epidemic Virus,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-FR060,Wild Survivors,There Can Be Only One,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-FR),2023-05-26 04:07:28,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
