Name,Card type,Property,Effect type,Legend,Maximum mode,Page name,Page URL,Modification date,Version
Sevens Road Boost,Spell Card,Normal Spell Card,,True,True,Sevens Road Boost,https://yugipedia.com/wiki/Sevens_Road_Boost,2022-02-06 23:21:18,Old
Sevens Road Boost,Spell Card,Normal Spell Card,,False,False,Sevens Road Boost,https://yugipedia.com/wiki/Sevens_Road_Boost,2022-02-06 23:21:18,New
Sevens Road Enchanter,Monster Card,,"('Effect',)",True,True,Sevens Road Enchanter,https://yugipedia.com/wiki/Sevens_Road_Enchanter,2022-08-17 09:41:03,Old
Sevens Road Enchanter,Monster Card,,"('Effect',)",False,False,Sevens Road Enchanter,https://yugipedia.com/wiki/Sevens_Road_Enchanter,2022-08-17 09:41:03,New
Sevens Road Force,Trap Card,Normal Trap Card,,True,True,Sevens Road Force,https://yugipedia.com/wiki/Sevens_Road_Force,2023-01-24 19:24:45,Old
Sevens Road Force,Trap Card,Normal Trap Card,,False,False,Sevens Road Force,https://yugipedia.com/wiki/Sevens_Road_Force,2023-01-24 19:24:45,New
Sevens Road Mage,Monster Card,,"('Effect',)",True,True,Sevens Road Mage,https://yugipedia.com/wiki/Sevens_Road_Mage,2022-11-03 14:25:20,Old
Sevens Road Mage,Monster Card,,"('Effect',)",False,False,Sevens Road Mage,https://yugipedia.com/wiki/Sevens_Road_Mage,2022-11-03 14:25:20,New
Sevens Road Magician,Monster Card,,"('Effect',)",True,True,Sevens Road Magician,https://yugipedia.com/wiki/Sevens_Road_Magician,2023-01-31 16:18:08,Old
Sevens Road Magician,Monster Card,,"('Effect',)",False,False,Sevens Road Magician,https://yugipedia.com/wiki/Sevens_Road_Magician,2023-01-31 16:18:08,New
Sevens Road Presence,Spell Card,Normal Spell Card,,True,True,Sevens Road Presence,https://yugipedia.com/wiki/Sevens_Road_Presence,2022-08-18 17:16:28,Old
Sevens Road Presence,Spell Card,Normal Spell Card,,False,False,Sevens Road Presence,https://yugipedia.com/wiki/Sevens_Road_Presence,2022-08-18 17:16:28,New
Sevens Road Protection,Trap Card,Normal Trap Card,"('Effect',)",True,True,Sevens Road Protection,https://yugipedia.com/wiki/Sevens_Road_Protection,2022-10-20 07:08:10,Old
Sevens Road Protection,Trap Card,Normal Trap Card,"('Effect',)",False,False,Sevens Road Protection,https://yugipedia.com/wiki/Sevens_Road_Protection,2022-10-20 07:08:10,New
Sevens Road Sorcerer,Monster Card,,"('Effect',)",True,True,Sevens Road Sorcerer,https://yugipedia.com/wiki/Sevens_Road_Sorcerer,2022-09-21 06:19:45,Old
Sevens Road Sorcerer,Monster Card,,"('Effect',)",False,False,Sevens Road Sorcerer,https://yugipedia.com/wiki/Sevens_Road_Sorcerer,2022-09-21 06:19:45,New
Sevens Road Warlock,Monster Card,,"('Effect',)",True,True,Sevens Road Warlock,https://yugipedia.com/wiki/Sevens_Road_Warlock,2022-11-03 14:26:05,Old
Sevens Road Warlock,Monster Card,,"('Effect',)",False,False,Sevens Road Warlock,https://yugipedia.com/wiki/Sevens_Road_Warlock,2022-11-03 14:26:05,New
Sevens Road Witch,Monster Card,,"('Effect',)",True,True,Sevens Road Witch,https://yugipedia.com/wiki/Sevens_Road_Witch,2023-01-31 16:59:02,Old
Sevens Road Witch,Monster Card,,"('Effect',)",False,False,Sevens Road Witch,https://yugipedia.com/wiki/Sevens_Road_Witch,2023-01-31 16:59:02,New
Sevens Road Wiz,Monster Card,,"('Effect',)",True,True,Sevens Road Wiz,https://yugipedia.com/wiki/Sevens_Road_Wiz,2022-12-10 20:40:24,Old
Sevens Road Wiz,Monster Card,,"('Effect',)",False,False,Sevens Road Wiz,https://yugipedia.com/wiki/Sevens_Road_Wiz,2022-12-10 20:40:24,New
Sevens Twin Burst,Spell Card,Normal Spell Card,,True,True,Sevens Twin Burst,https://yugipedia.com/wiki/Sevens_Twin_Burst,2022-11-02 10:38:48,Old
Sevens Twin Burst,Spell Card,Normal Spell Card,,False,False,Sevens Twin Burst,https://yugipedia.com/wiki/Sevens_Twin_Burst,2022-11-02 10:38:48,New
Sevensgias the Magical Dragon Knight,Monster Card,,"('Multi-Choice Effect',)",True,True,Sevensgias the Magical Dragon Knight,https://yugipedia.com/wiki/Sevensgias_the_Magical_Dragon_Knight,2022-10-30 06:59:10,Old
Sevensgias the Magical Dragon Knight,Monster Card,,"('Multi-Choice Effect',)",False,False,Sevensgias the Magical Dragon Knight,https://yugipedia.com/wiki/Sevensgias_the_Magical_Dragon_Knight,2022-10-30 06:59:10,New
Severing Psychic Wall,Trap Card,Normal Trap Card,"('Effect',)",True,True,Severing Psychic Wall,https://yugipedia.com/wiki/Severing_Psychic_Wall,2022-04-20 15:40:00,Old
Severing Psychic Wall,Trap Card,Normal Trap Card,"('Effect',)",False,False,Severing Psychic Wall,https://yugipedia.com/wiki/Severing_Psychic_Wall,2022-04-20 15:40:00,New
Shadow Buyer,Monster Card,,"('Effect',)",True,True,Shadow Buyer,https://yugipedia.com/wiki/Shadow_Buyer,2023-02-04 14:23:00,Old
Shadow Buyer,Monster Card,,"('Effect',)",False,False,Shadow Buyer,https://yugipedia.com/wiki/Shadow_Buyer,2023-02-04 14:23:00,New
Shadow Flower Arms - Lance of Lance,Spell Card,Normal Spell Card,,True,True,Shadow Flower Arms - Lance of Lance,https://yugipedia.com/wiki/Shadow_Flower_Arms_-_Lance_of_Lance,2023-02-01 17:16:51,Old
Shadow Flower Arms - Lance of Lance,Spell Card,Normal Spell Card,,False,False,Shadow Flower Arms - Lance of Lance,https://yugipedia.com/wiki/Shadow_Flower_Arms_-_Lance_of_Lance,2023-02-01 17:16:51,New
Shadow Flower Blizzard,Trap Card,Normal Trap Card,,True,True,Shadow Flower Blizzard,https://yugipedia.com/wiki/Shadow_Flower_Blizzard,2023-02-16 09:49:01,Old
Shadow Flower Blizzard,Trap Card,Normal Trap Card,,False,False,Shadow Flower Blizzard,https://yugipedia.com/wiki/Shadow_Flower_Blizzard,2023-02-16 09:49:01,New
Shadow Flower Dance,Spell Card,Normal Spell Card,,True,True,Shadow Flower Dance,https://yugipedia.com/wiki/Shadow_Flower_Dance,2023-01-29 00:08:53,Old
Shadow Flower Dance,Spell Card,Normal Spell Card,,False,False,Shadow Flower Dance,https://yugipedia.com/wiki/Shadow_Flower_Dance,2023-01-29 00:08:53,New
Shadow Flower Duplication,Spell Card,Normal Spell Card,"('Effect',)",True,True,Shadow Flower Duplication,https://yugipedia.com/wiki/Shadow_Flower_Duplication,2023-02-04 14:19:38,Old
Shadow Flower Duplication,Spell Card,Normal Spell Card,"('Effect',)",False,False,Shadow Flower Duplication,https://yugipedia.com/wiki/Shadow_Flower_Duplication,2023-02-04 14:19:38,New
Shadow Flower Mawashi,Spell Card,Normal Spell Card,,True,True,Shadow Flower Mawashi,https://yugipedia.com/wiki/Shadow_Flower_Mawashi,2023-02-01 17:42:17,Old
Shadow Flower Mawashi,Spell Card,Normal Spell Card,,False,False,Shadow Flower Mawashi,https://yugipedia.com/wiki/Shadow_Flower_Mawashi,2023-02-01 17:42:17,New
Shadow Flower Ninjitsu Art of Sleeping Sickle,Trap Card,Normal Trap Card,,True,True,Shadow Flower Ninjitsu Art of Sleeping Sickle,https://yugipedia.com/wiki/Shadow_Flower_Ninjitsu_Art_of_Sleeping_Sickle,2022-11-02 10:17:57,Old
Shadow Flower Ninjitsu Art of Sleeping Sickle,Trap Card,Normal Trap Card,,False,False,Shadow Flower Ninjitsu Art of Sleeping Sickle,https://yugipedia.com/wiki/Shadow_Flower_Ninjitsu_Art_of_Sleeping_Sickle,2022-11-02 10:17:57,New
Shadow Flower Purple Smoke Spray,Spell Card,Normal Spell Card,"('Effect',)",True,True,Shadow Flower Purple Smoke Spray,https://yugipedia.com/wiki/Shadow_Flower_Purple_Smoke_Spray,2022-09-21 06:00:37,Old
Shadow Flower Purple Smoke Spray,Spell Card,Normal Spell Card,"('Effect',)",False,False,Shadow Flower Purple Smoke Spray,https://yugipedia.com/wiki/Shadow_Flower_Purple_Smoke_Spray,2022-09-21 06:00:37,New
Shadow Flower Return,Trap Card,Normal Trap Card,"('Effect',)",True,True,Shadow Flower Return,https://yugipedia.com/wiki/Shadow_Flower_Return,2022-09-21 05:58:31,Old
Shadow Flower Return,Trap Card,Normal Trap Card,"('Effect',)",False,False,Shadow Flower Return,https://yugipedia.com/wiki/Shadow_Flower_Return,2022-09-21 05:58:31,New
Shadow Flower Sewing,Spell Card,Normal Spell Card,"('Effect',)",True,True,Shadow Flower Sewing,https://yugipedia.com/wiki/Shadow_Flower_Sewing,2023-02-04 14:19:45,Old
Shadow Flower Sewing,Spell Card,Normal Spell Card,"('Effect',)",False,False,Shadow Flower Sewing,https://yugipedia.com/wiki/Shadow_Flower_Sewing,2023-02-04 14:19:45,New
Shadow Flower Spore,Spell Card,Normal Spell Card,"('Effect',)",True,True,Shadow Flower Spore,https://yugipedia.com/wiki/Shadow_Flower_Spore,2023-01-30 17:28:11,Old
Shadow Flower Spore,Spell Card,Normal Spell Card,"('Effect',)",False,False,Shadow Flower Spore,https://yugipedia.com/wiki/Shadow_Flower_Spore,2023-01-30 17:28:11,New
Shadow Flower Stance,Trap Card,Normal Trap Card,"('Effect',)",True,True,Shadow Flower Stance,https://yugipedia.com/wiki/Shadow_Flower_Stance,2022-09-21 06:17:51,Old
Shadow Flower Stance,Trap Card,Normal Trap Card,"('Effect',)",False,False,Shadow Flower Stance,https://yugipedia.com/wiki/Shadow_Flower_Stance,2022-09-21 06:17:51,New
Shadow Flower Wish,Spell Card,Normal Spell Card,"('Effect',)",True,True,Shadow Flower Wish,https://yugipedia.com/wiki/Shadow_Flower_Wish,2022-11-16 04:07:48,Old
Shadow Flower Wish,Spell Card,Normal Spell Card,"('Effect',)",False,False,Shadow Flower Wish,https://yugipedia.com/wiki/Shadow_Flower_Wish,2022-11-16 04:07:48,New
Shadow Ghoul,Monster Card,,"('Continuous Effect',)",True,True,Shadow Ghoul (Rush Duel),https://yugipedia.com/wiki/Shadow_Ghoul_(Rush_Duel),2022-10-30 06:16:04,Old
Shadow Ghoul,Monster Card,,"('Continuous Effect',)",False,False,Shadow Ghoul (Rush Duel),https://yugipedia.com/wiki/Shadow_Ghoul_(Rush_Duel),2022-10-30 06:16:04,New
Shadow Sentinel,Monster Card,,,True,True,Shadow Sentinel,https://yugipedia.com/wiki/Shadow_Sentinel,2022-12-21 09:15:46,Old
Shadow Sentinel,Monster Card,,,False,False,Shadow Sentinel,https://yugipedia.com/wiki/Shadow_Sentinel,2022-12-21 09:15:46,New
Shaman Octopus,Monster Card,,"('Effect',)",True,True,Shaman Octopus,https://yugipedia.com/wiki/Shaman_Octopus,2022-09-21 04:01:20,Old
Shaman Octopus,Monster Card,,"('Effect',)",False,False,Shaman Octopus,https://yugipedia.com/wiki/Shaman_Octopus,2022-09-21 04:01:20,New
Shape of Aqua,Spell Card,Normal Spell Card,"('Effect',)",True,True,Shape of Aqua,https://yugipedia.com/wiki/Shape_of_Aqua,2022-12-10 20:58:13,Old
Shape of Aqua,Spell Card,Normal Spell Card,"('Effect',)",False,False,Shape of Aqua,https://yugipedia.com/wiki/Shape_of_Aqua,2022-12-10 20:58:13,New
"Shariel, the Novice Sushi Fairy",Monster Card,,"('Effect',)",True,True,"Shariel, the Novice Sushi Fairy","https://yugipedia.com/wiki/Shariel,_the_Novice_Sushi_Fairy",2023-02-04 14:23:24,Old
"Shariel, the Novice Sushi Fairy",Monster Card,,"('Effect',)",False,False,"Shariel, the Novice Sushi Fairy","https://yugipedia.com/wiki/Shariel,_the_Novice_Sushi_Fairy",2023-02-04 14:23:24,New
Shichirin Samurai - Kushiro the Skewer Master,Monster Card,,"('Effect',)",True,True,Shichirin Samurai - Kushiro the Skewer Master,https://yugipedia.com/wiki/Shichirin_Samurai_-_Kushiro_the_Skewer_Master,2022-12-25 17:41:20,Old
Shichirin Samurai - Kushiro the Skewer Master,Monster Card,,"('Effect',)",False,False,Shichirin Samurai - Kushiro the Skewer Master,https://yugipedia.com/wiki/Shichirin_Samurai_-_Kushiro_the_Skewer_Master,2022-12-25 17:41:20,New
Shield & Sword,Spell Card,Normal Spell Card,"('Effect',)",True,True,Shield & Sword (Rush Duel),https://yugipedia.com/wiki/Shield_%26_Sword_(Rush_Duel),2021-12-11 20:01:01,Old
Shield & Sword,Spell Card,Normal Spell Card,"('Effect',)",True,False,Shield & Sword (Rush Duel),https://yugipedia.com/wiki/Shield_%26_Sword_(Rush_Duel),2021-12-11 20:01:01,New
Shield Boring Kong,Monster Card,,"('Effect',)",True,True,Shield Boring Kong,https://yugipedia.com/wiki/Shield_Boring_Kong,2022-12-21 09:21:41,Old
Shield Boring Kong,Monster Card,,"('Effect',)",False,False,Shield Boring Kong,https://yugipedia.com/wiki/Shield_Boring_Kong,2022-12-21 09:21:41,New
Shining City Nights,Spell Card,Field Spell Card,"('Effect',)",True,True,Shining City Nights,https://yugipedia.com/wiki/Shining_City_Nights,2022-12-21 09:17:26,Old
Shining City Nights,Spell Card,Field Spell Card,"('Effect',)",False,False,Shining City Nights,https://yugipedia.com/wiki/Shining_City_Nights,2022-12-21 09:17:26,New
Shining Guard,Trap Card,Normal Trap Card,,True,True,Shining Guard,https://yugipedia.com/wiki/Shining_Guard,2023-02-06 01:41:41,Old
Shining Guard,Trap Card,Normal Trap Card,,False,False,Shining Guard,https://yugipedia.com/wiki/Shining_Guard,2023-02-06 01:41:41,New
Shining Shaman,Monster Card,,"('Effect',)",True,True,Shining Shaman,https://yugipedia.com/wiki/Shining_Shaman,2021-12-03 04:08:05,Old
Shining Shaman,Monster Card,,"('Effect',)",False,False,Shining Shaman,https://yugipedia.com/wiki/Shining_Shaman,2021-12-03 04:08:05,New
Ship of Seven Treasures,Spell Card,Normal Spell Card,"('Effect',)",True,True,Ship of Seven Treasures,https://yugipedia.com/wiki/Ship_of_Seven_Treasures,2022-09-21 05:57:28,Old
Ship of Seven Treasures,Spell Card,Normal Spell Card,"('Effect',)",False,False,Ship of Seven Treasures,https://yugipedia.com/wiki/Ship_of_Seven_Treasures,2022-09-21 05:57:28,New
Shirumaro the Noodle Noble,Monster Card,,,True,True,Shirumaro the Noodle Noble,https://yugipedia.com/wiki/Shirumaro_the_Noodle_Noble,2022-09-06 08:12:16,Old
Shirumaro the Noodle Noble,Monster Card,,,False,False,Shirumaro the Noodle Noble,https://yugipedia.com/wiki/Shirumaro_the_Noodle_Noble,2022-09-06 08:12:16,New
Shitotsu the Talismanic Warrior,Monster Card,,"('Effect',)",True,True,Shitotsu the Talismanic Warrior,https://yugipedia.com/wiki/Shitotsu_the_Talismanic_Warrior,2022-10-03 13:36:17,Old
Shitotsu the Talismanic Warrior,Monster Card,,"('Effect',)",False,False,Shitotsu the Talismanic Warrior,https://yugipedia.com/wiki/Shitotsu_the_Talismanic_Warrior,2022-10-03 13:36:17,New
Shock Dragon,Monster Card,,"('Effect',)",True,True,Shock Dragon,https://yugipedia.com/wiki/Shock_Dragon,2022-09-21 03:35:00,Old
Shock Dragon,Monster Card,,"('Effect',)",False,False,Shock Dragon,https://yugipedia.com/wiki/Shock_Dragon,2022-09-21 03:35:00,New
Shocking Comeback!!,Trap Card,Normal Trap Card,"('Effect',)",True,True,Shocking Comeback!!,https://yugipedia.com/wiki/Shocking_Comeback!!,2023-01-30 10:06:23,Old
Shocking Comeback!!,Trap Card,Normal Trap Card,"('Effect',)",False,False,Shocking Comeback!!,https://yugipedia.com/wiki/Shocking_Comeback!!,2023-01-30 10:06:23,New
Shoulder Phone Nyan Nyan,Monster Card,,"('Effect',)",True,True,Shoulder Phone Nyan Nyan,https://yugipedia.com/wiki/Shoulder_Phone_Nyan_Nyan,2022-10-20 07:02:06,Old
Shoulder Phone Nyan Nyan,Monster Card,,"('Effect',)",False,False,Shoulder Phone Nyan Nyan,https://yugipedia.com/wiki/Shoulder_Phone_Nyan_Nyan,2022-10-20 07:02:06,New
Shovel Crusher,Monster Card,,,True,True,Shovel Crusher (Rush Duel),https://yugipedia.com/wiki/Shovel_Crusher_(Rush_Duel),2022-04-23 23:53:50,Old
Shovel Crusher,Monster Card,,,False,False,Shovel Crusher (Rush Duel),https://yugipedia.com/wiki/Shovel_Crusher_(Rush_Duel),2022-04-23 23:53:50,New
Showering Seaferno,Monster Card,,"('Effect',)",True,True,Showering Seaferno,https://yugipedia.com/wiki/Showering_Seaferno,2023-01-12 19:30:31,Old
Showering Seaferno,Monster Card,,"('Effect',)",False,False,Showering Seaferno,https://yugipedia.com/wiki/Showering_Seaferno,2023-01-12 19:30:31,New
Shrinker Shrimp,Monster Card,,"('Effect',)",True,True,Shrinker Shrimp,https://yugipedia.com/wiki/Shrinker_Shrimp,2023-01-30 11:37:55,Old
Shrinker Shrimp,Monster Card,,"('Effect',)",False,False,Shrinker Shrimp,https://yugipedia.com/wiki/Shrinker_Shrimp,2023-01-30 11:37:55,New
Sickleon,Monster Card,,"('Effect',)",True,True,Sickleon,https://yugipedia.com/wiki/Sickleon,2022-09-21 06:22:21,Old
Sickleon,Monster Card,,"('Effect',)",False,False,Sickleon,https://yugipedia.com/wiki/Sickleon,2022-09-21 06:22:21,New
Siesta Hold,Trap Card,Normal Trap Card,"('Effect',)",True,True,Siesta Hold,https://yugipedia.com/wiki/Siesta_Hold,2023-01-10 18:59:10,Old
Siesta Hold,Trap Card,Normal Trap Card,"('Effect',)",False,False,Siesta Hold,https://yugipedia.com/wiki/Siesta_Hold,2023-01-10 18:59:10,New
Siesta Torero,Monster Card,,"('Effect',)",True,True,Siesta Torero,https://yugipedia.com/wiki/Siesta_Torero,2023-01-10 18:57:18,Old
Siesta Torero,Monster Card,,"('Effect',)",False,False,Siesta Torero,https://yugipedia.com/wiki/Siesta_Torero,2023-01-10 18:57:18,New
"Sieth, the Scabbard of Noble Arms",Monster Card,,"('Effect',)",True,True,"Sieth, the Scabbard of Noble Arms","https://yugipedia.com/wiki/Sieth,_the_Scabbard_of_Noble_Arms",2022-10-20 07:38:16,Old
"Sieth, the Scabbard of Noble Arms",Monster Card,,"('Effect',)",False,False,"Sieth, the Scabbard of Noble Arms","https://yugipedia.com/wiki/Sieth,_the_Scabbard_of_Noble_Arms",2022-10-20 07:38:16,New
Sigilstate Sol,Monster Card,,"('Effect',)",True,True,Sigilstate Sol,https://yugipedia.com/wiki/Sigilstate_Sol,2021-12-17 12:20:39,Old
Sigilstate Sol,Monster Card,,"('Effect',)",False,False,Sigilstate Sol,https://yugipedia.com/wiki/Sigilstate_Sol,2021-12-17 12:20:39,New
Silent Assailant,Monster Card,,,True,True,Silent Assailant,https://yugipedia.com/wiki/Silent_Assailant,2022-10-20 07:04:17,Old
Silent Assailant,Monster Card,,,False,False,Silent Assailant,https://yugipedia.com/wiki/Silent_Assailant,2022-10-20 07:04:17,New
Silent Doom,Spell Card,Normal Spell Card,"('Effect',)",True,True,Silent Doom (Rush Duel),https://yugipedia.com/wiki/Silent_Doom_(Rush_Duel),2022-12-19 12:39:02,Old
Silent Doom,Spell Card,Normal Spell Card,"('Effect',)",False,False,Silent Doom (Rush Duel),https://yugipedia.com/wiki/Silent_Doom_(Rush_Duel),2022-12-19 12:39:02,New
Silent Learning,Spell Card,Normal Spell Card,"('Effect',)",True,True,Silent Learning,https://yugipedia.com/wiki/Silent_Learning,2022-08-25 01:02:32,Old
Silent Learning,Spell Card,Normal Spell Card,"('Effect',)",False,False,Silent Learning,https://yugipedia.com/wiki/Silent_Learning,2022-08-25 01:02:32,New
Silver Fang,Monster Card,,,True,True,Silver Fang (Rush Duel),https://yugipedia.com/wiki/Silver_Fang_(Rush_Duel),2022-09-21 03:03:29,Old
Silver Fang,Monster Card,,,False,False,Silver Fang (Rush Duel),https://yugipedia.com/wiki/Silver_Fang_(Rush_Duel),2022-09-21 03:03:29,New
Silver Rail Necrodrake,Spell Card,Normal Spell Card,,True,True,Silver Rail Necrodrake,https://yugipedia.com/wiki/Silver_Rail_Necrodrake,2023-02-06 02:32:44,Old
Silver Rail Necrodrake,Spell Card,Normal Spell Card,,False,False,Silver Rail Necrodrake,https://yugipedia.com/wiki/Silver_Rail_Necrodrake,2023-02-06 02:32:44,New
Silver Seyfert,Monster Card,,,True,True,Silver Seyfert,https://yugipedia.com/wiki/Silver_Seyfert,2022-12-21 09:14:22,Old
Silver Seyfert,Monster Card,,,False,False,Silver Seyfert,https://yugipedia.com/wiki/Silver_Seyfert,2022-12-21 09:14:22,New
Silver Wolf,Monster Card,,"('Effect',)",True,True,Silver Wolf,https://yugipedia.com/wiki/Silver_Wolf,2022-09-21 04:39:39,Old
Silver Wolf,Monster Card,,"('Effect',)",False,False,Silver Wolf,https://yugipedia.com/wiki/Silver_Wolf,2022-09-21 04:39:39,New
Silver-Eyes Star Cat,Monster Card,,,True,True,Silver-Eyes Star Cat,https://yugipedia.com/wiki/Silver-Eyes_Star_Cat,2023-01-21 13:54:08,Old
Silver-Eyes Star Cat,Monster Card,,,False,False,Silver-Eyes Star Cat,https://yugipedia.com/wiki/Silver-Eyes_Star_Cat,2023-01-21 13:54:08,New
Silvermountain of Blisstopia,Spell Card,Field Spell Card,"('Effect',)",True,True,Silvermountain of Blisstopia,https://yugipedia.com/wiki/Silvermountain_of_Blisstopia,2022-12-13 15:35:00,Old
Silvermountain of Blisstopia,Spell Card,Field Spell Card,"('Effect',)",False,False,Silvermountain of Blisstopia,https://yugipedia.com/wiki/Silvermountain_of_Blisstopia,2022-12-13 15:35:00,New
Site Preview,Trap Card,Normal Trap Card,"('Effect',)",True,True,Site Preview,https://yugipedia.com/wiki/Site_Preview,2023-02-04 14:18:03,Old
Site Preview,Trap Card,Normal Trap Card,"('Effect',)",False,False,Site Preview,https://yugipedia.com/wiki/Site_Preview,2023-02-04 14:18:03,New
Skull Servant,Monster Card,,,True,True,Skull Servant (Rush Duel),https://yugipedia.com/wiki/Skull_Servant_(Rush_Duel),2022-09-21 03:21:22,Old
Skull Servant,Monster Card,,,False,False,Skull Servant (Rush Duel),https://yugipedia.com/wiki/Skull_Servant_(Rush_Duel),2022-09-21 03:21:22,New
Sky Dragon,Monster Card,,,True,True,Sky Dragon (Rush Duel),https://yugipedia.com/wiki/Sky_Dragon_(Rush_Duel),2022-02-09 02:41:56,Old
Sky Dragon,Monster Card,,,False,False,Sky Dragon (Rush Duel),https://yugipedia.com/wiki/Sky_Dragon_(Rush_Duel),2022-02-09 02:41:56,New
Sky Fossil Anomalocaris,Monster Card,,,True,True,Sky Fossil Anomalocaris,https://yugipedia.com/wiki/Sky_Fossil_Anomalocaris,2023-01-31 17:15:23,Old
