Name,Password,Card type,Property,Archseries,Attribute,Primary type,Secondary type,Monster type,Effect type,DEF,ATK,Level/Rank,TCG status,OCG status,TCG Speed Duel status,Page name,Page URL,Artwork,Modification date,Character
Toon Dark Magician,21296502,Monster Card,,"('Dark Magician (archetype)', 'Toon')",DARK,Effect Monster,"('Toon monster',)",Spellcaster,"('Continuous Effect', 'Ignition Effect')",2100,2500,7,Unlimited,Unlimited,Unlimited,Toon Dark Magician,https://yugipedia.com/wiki/Toon_Dark_Magician,,2022-05-24 15:55:50,
Toon Defense,43509019,Trap Card,Continuous Trap Card,"('Toon',)",,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Toon Defense,https://yugipedia.com/wiki/Toon_Defense,,2022-08-13 13:53:09,
Toon Gemini Elf,42386471,Monster Card,,"('Toon',)",EARTH,Effect Monster,"('Toon monster',)",Spellcaster,"('Continuous Effect', 'Trigger Effect')",900,1900,4,Unlimited,Unlimited,Unlimited,Toon Gemini Elf,https://yugipedia.com/wiki/Toon_Gemini_Elf,"('Edited',)",2022-04-20 15:04:26,
Toon Mask,79447365,Trap Card,Normal Trap Card,"('Toon',)",,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Toon Mask,https://yugipedia.com/wiki/Toon_Mask,,2020-09-11 12:42:53,
Toon Masked Sorcerer,16392422,Monster Card,,"('Toon',)",DARK,Effect Monster,"('Toon monster',)",Spellcaster,"('Continuous Effect', 'Trigger Effect')",1400,900,4,Unlimited,Unlimited,Unlimited,Toon Masked Sorcerer,https://yugipedia.com/wiki/Toon_Masked_Sorcerer,,2021-11-07 16:07:38,
Toon Mayhem!,,Skill Card,,"('Toon',)",,,,,,,,,Illegal,,Legal,Toon Mayhem!,https://yugipedia.com/wiki/Toon_Mayhem!,,2022-12-27 15:52:30,Maximillion Pegasus
Toon Mermaid,65458948,Monster Card,,"('Toon',)",WATER,Effect Monster,"('Toon monster',)",Aqua,"('Continuous Effect', 'Summoning condition')",1500,1400,4,Unlimited,Unlimited,Unlimited,Toon Mermaid,https://yugipedia.com/wiki/Toon_Mermaid,,2022-08-13 13:04:24,
Toon Rollback,70560957,Spell Card,Normal Spell Card,"('Toon',)",,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Toon Rollback,https://yugipedia.com/wiki/Toon_Rollback,,2020-09-11 12:19:31,
Toon Summoned Skull,91842653,Monster Card,,"('Archfiend', 'Toon')",DARK,Effect Monster,"('Toon monster',)",Fiend,"('Condition', 'Continuous Effect', 'Summoning condition')",1200,2500,6,Unlimited,Unlimited,Unlimited,Toon Summoned Skull,https://yugipedia.com/wiki/Toon_Summoned_Skull,,2022-08-13 13:04:32,
Toon Table of Contents,89997728,Spell Card,Normal Spell Card,"('Toon',)",,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Toon Table of Contents,https://yugipedia.com/wiki/Toon_Table_of_Contents,"('Edited',)",2021-11-07 16:08:45,
Toon World,15259703,Spell Card,Continuous Spell Card,"('Toon',)",,,,,"('Cost',)",,,,Unlimited,Unlimited,Unlimited,Toon World,https://yugipedia.com/wiki/Toon_World,"('Alternate',)",2022-10-29 14:53:07,
Trap Jammer,19252988,Trap Card,Counter Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Trap Jammer,https://yugipedia.com/wiki/Trap_Jammer,,2022-03-21 19:08:39,
Tri-Blaze Accelerator,21420702,Spell Card,Continuous Spell Card,"('Blaze Accelerator (archetype)',)",,,,,"('Condition', 'Cost', 'Ignition-like Effect')",,,,Unlimited,Unlimited,Unlimited,Tri-Blaze Accelerator,https://yugipedia.com/wiki/Tri-Blaze_Accelerator,,2022-04-22 06:18:21,
Tri-Wight,96383838,Spell Card,Normal Spell Card,"('Wight',)",,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Tri-Wight,https://yugipedia.com/wiki/Tri-Wight,,2022-03-19 19:55:11,
Triangle Ecstasy Spark,12181376,Spell Card,Normal Spell Card,"('Signature move',)",,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Triangle Ecstasy Spark,https://yugipedia.com/wiki/Triangle_Ecstasy_Spark,"('Edited',)",2022-09-19 19:36:58,
Tribal Synergy,,Skill Card,,,,,,,,,,,Illegal,,Legal,Tribal Synergy,https://yugipedia.com/wiki/Tribal_Synergy,,2020-05-29 08:21:57,Mai Valentine
Tribute Doll,02903036,Spell Card,Normal Spell Card,,,,,,"('Cost', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Tribute Doll,https://yugipedia.com/wiki/Tribute_Doll,,2022-10-06 17:18:23,
Tribute to The Doomed,79759861,Spell Card,Normal Spell Card,,,,,,"('Cost', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Tribute to The Doomed,https://yugipedia.com/wiki/Tribute_to_The_Doomed,,2022-04-12 17:13:38,
Troop Dragon,55013285,Monster Card,,,WIND,Effect Monster,,Dragon,"('Trigger Effect',)",800,700,2,Unlimited,Unlimited,Unlimited,Troop Dragon,https://yugipedia.com/wiki/Troop_Dragon,,2021-11-07 15:52:55,
Truckroid,61538782,Monster Card,,"('roid',)",EARTH,Effect Monster,,Machine,"('Continuous Effect', 'Trigger Effect')",2000,1000,4,Unlimited,Unlimited,Unlimited,Truckroid,https://yugipedia.com/wiki/Truckroid,,2022-10-06 17:50:14,
Tutan Mask,03149764,Trap Card,Counter Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Tutan Mask,https://yugipedia.com/wiki/Tutan_Mask,,2021-11-07 15:54:20,
Twin-Barrel Dragon,70050374,Monster Card,,"('Gun Dragon',)",DARK,Effect Monster,,Machine,"('Trigger Effect',)",200,1700,4,Unlimited,Unlimited,Unlimited,Twin-Barrel Dragon,https://yugipedia.com/wiki/Twin-Barrel_Dragon,"('Edited',)",2021-01-31 17:23:36,
Twin-Headed Behemoth,43586926,Monster Card,,,WIND,Effect Monster,,Dragon,"('Condition', 'Trigger Effect')",1200,1500,3,Unlimited,Unlimited,Unlimited,Twin-Headed Behemoth,https://yugipedia.com/wiki/Twin-Headed_Behemoth,,2022-04-14 18:49:01,
Twin-Headed Wolf,88132637,Monster Card,,,DARK,Effect Monster,,Fiend,"('Continuous Effect',)",1000,1500,4,Unlimited,Unlimited,Unlimited,Twin-Headed Wolf,https://yugipedia.com/wiki/Twin-Headed_Wolf,,2022-05-14 06:22:30,
Twisted Personality,,Skill Card,,,,,,,,,,,Illegal,,Legal,Twisted Personality,https://yugipedia.com/wiki/Twisted_Personality,,2022-04-14 19:14:35,Yami Marik
Twister,45939841,Spell Card,Quick-Play Spell Card,,,,,,"('Cost', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Twister,https://yugipedia.com/wiki/Twister,,2022-10-06 17:45:43,
Two-Headed King Rex,94119974,Monster Card,,,EARTH,Normal Monster,,Dinosaur,,1200,1600,4,Unlimited,Unlimited,Unlimited,Two-Headed King Rex,https://yugipedia.com/wiki/Two-Headed_King_Rex,,2022-04-12 17:14:07,
Tyrant Dragon,94568601,Monster Card,,,FIRE,Effect Monster,,Dragon,"('Condition', 'Continuous Effect')",2500,2900,8,Unlimited,Unlimited,Unlimited,Tyrant Dragon,https://yugipedia.com/wiki/Tyrant_Dragon,,2022-12-06 07:28:39,
UFO Turtle,60806437,Monster Card,,"('Attribute Summoner',)",FIRE,Effect Monster,,Machine,"('Trigger Effect',)",1200,1400,4,Unlimited,Unlimited,Unlimited,UFO Turtle,https://yugipedia.com/wiki/UFO_Turtle,,2022-04-22 06:21:35,
UFOroid,07602840,Monster Card,,"('roid',)",LIGHT,Effect Monster,,Machine,"('Trigger Effect',)",1200,1200,6,Unlimited,Unlimited,Unlimited,UFOroid,https://yugipedia.com/wiki/UFOroid,,2022-10-06 17:55:07,
UFOroid Fighter,32752319,Monster Card,,"('roid',)",LIGHT,Fusion Monster,,Machine,"('Continuous Effect', 'Summoning condition')",?,?,10,Unlimited,Unlimited,Unlimited,UFOroid Fighter,https://yugipedia.com/wiki/UFOroid_Fighter,,2022-11-08 12:24:44,
Ultimate Ancient Gear Golem,12652643,Monster Card,,"('Ancient Gear', 'Ancient Gear Golem (archetype)')",EARTH,Fusion Monster,,Machine,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",3400,4400,10,Unlimited,Unlimited,Unlimited,Ultimate Ancient Gear Golem,https://yugipedia.com/wiki/Ultimate_Ancient_Gear_Golem,,2022-03-21 14:41:51,
Ultra Evolution Pill,22431243,Spell Card,Normal Spell Card,"('Evolution Pill',)",,,,,"('Cost', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Ultra Evolution Pill,https://yugipedia.com/wiki/Ultra_Evolution_Pill,,2021-03-07 07:19:45,
Umi,22702055,Spell Card,Field Spell Card,"('Umi (series)',)",,,,,"('Continuous-like Effect',)",,,,Unlimited,Unlimited,Unlimited,Umi,https://yugipedia.com/wiki/Umi,,2022-04-25 02:55:59,
Unbreakable Spirit,88494120,Trap Card,Normal Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Unbreakable Spirit,https://yugipedia.com/wiki/Unbreakable_Spirit,,2021-01-31 17:37:20,
Under Pressure,,Skill Card,,,,,,,,,,,Illegal,,Legal,Under Pressure,https://yugipedia.com/wiki/Under_Pressure,,2022-10-08 06:51:28,Bastion Misawa
Union Combination,,Skill Card,,,,,,,,,,,Illegal,,Legal,Union Combination,https://yugipedia.com/wiki/Union_Combination,,2023-02-09 12:07:11,Seto Kaiba
Union Hangar,66399653,Spell Card,Field Spell Card,,,,,,"('Condition', 'Effect', 'Trigger Effect')",,,,Unlimited,Unlimited,Unlimited,Union Hangar,https://yugipedia.com/wiki/Union_Hangar,,2021-10-01 12:07:57,
Union Scramble,39778366,Trap Card,Normal Trap Card,,,,,,"('Condition', 'Effect', 'Quick-like Effect')",,,,Unlimited,Unlimited,Unlimited,Union Scramble,https://yugipedia.com/wiki/Union_Scramble,"('Edited',)",2022-11-11 13:16:53,
United We Stand,56747793,Spell Card,Equip Spell Card,,,,,,"('Continuous-like Effect',)",,,,Unlimited,Unlimited,Unlimited,United We Stand,https://yugipedia.com/wiki/United_We_Stand,,2023-01-03 19:08:13,
Unshaven Angler,92084010,Monster Card,,,WATER,Effect Monster,,Fish,"('Unclassified effect',)",1600,1500,4,Unlimited,Unlimited,Unlimited,Unshaven Angler,https://yugipedia.com/wiki/Unshaven_Angler,,2022-10-06 17:20:36,
Uraby,01784619,Monster Card,,,EARTH,Normal Monster,,Dinosaur,,800,1500,4,Unlimited,Unlimited,Unlimited,Uraby,https://yugipedia.com/wiki/Uraby,,2022-05-27 23:21:54,
"Uria, Lord of Searing Flames",06007213,Monster Card,,"('Sacred Beast',)",FIRE,Effect Monster,,Pyro,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Summoning condition')",0,0,10,Unlimited,Unlimited,Not yet released,"Uria, Lord of Searing Flames","https://yugipedia.com/wiki/Uria,_Lord_of_Searing_Flames",,2022-09-22 23:22:33,
V-Tiger Jet,51638941,Monster Card,,"('A-to-Z',)",LIGHT,Normal Monster,,Machine,,1800,1600,4,Unlimited,Unlimited,Unlimited,V-Tiger Jet,https://yugipedia.com/wiki/V-Tiger_Jet,,2022-03-19 19:50:48,
VW-Tiger Catapult,58859575,Monster Card,,"('A-to-Z',)",LIGHT,Fusion Monster,,Machine,"('Ignition Effect', 'Summoning condition')",2100,2000,6,Unlimited,Unlimited,Unlimited,VW-Tiger Catapult,https://yugipedia.com/wiki/VW-Tiger_Catapult,,2022-06-15 07:34:26,
VWXYZ-Dragon Catapult Cannon,84243274,Monster Card,,"('A-to-Z',)",LIGHT,Fusion Monster,,Machine,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')",2800,3000,8,Unlimited,Unlimited,Unlimited,VWXYZ-Dragon Catapult Cannon,https://yugipedia.com/wiki/VWXYZ-Dragon_Catapult_Cannon,"('Edited',)",2023-01-05 00:23:53,
"Valhalla, Hall of the Fallen",01353770,Spell Card,Continuous Spell Card,,,,,,"('Condition', 'Ignition-like Effect')",,,,Unlimited,Unlimited,Unlimited,"Valhalla, Hall of the Fallen","https://yugipedia.com/wiki/Valhalla,_Hall_of_the_Fallen",,2021-01-31 17:25:36,
Valkyrion the Magna Warrior,75347539,Monster Card,,"('Magna Warrior',)",EARTH,Effect Monster,,Rock,"('Ignition Effect', 'Summoning condition')",3850,3500,8,Unlimited,Unlimited,Unlimited,Valkyrion the Magna Warrior,https://yugipedia.com/wiki/Valkyrion_the_Magna_Warrior,,2022-04-18 12:31:53,
Vampire Genesis,22056710,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Zombie,"('Ignition Effect', 'Summoning condition')",2100,3000,8,Unlimited,Unlimited,Not yet released,Vampire Genesis,https://yugipedia.com/wiki/Vampire_Genesis,,2023-02-20 22:01:54,
Vampire Hunter,80485722,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Warrior,"('Trigger Effect',)",1600,1600,4,Unlimited,Unlimited,Not yet released,Vampire Hunter,https://yugipedia.com/wiki/Vampire_Hunter,,2023-02-20 22:28:10,
Vampire Lord,53839837,Monster Card,,"('Vampire',)",DARK,Effect Monster,,Zombie,"('Trigger Effect',)",1500,2000,5,Unlimited,Unlimited,Unlimited,Vampire Lord,https://yugipedia.com/wiki/Vampire_Lord,,2022-07-28 01:12:23,
Vehicroid Connection Zone,23299957,Spell Card,Normal Spell Card,"('Vehicroid', 'roid')",,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Vehicroid Connection Zone,https://yugipedia.com/wiki/Vehicroid_Connection_Zone,,2023-01-03 20:39:58,
Veil of Darkness,90434926,Spell Card,Continuous Spell Card,,,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Veil of Darkness,https://yugipedia.com/wiki/Veil_of_Darkness,,2021-11-07 14:32:18,
Verdant Sanctuary,80402389,Spell Card,Continuous Spell Card,,,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Verdant Sanctuary,https://yugipedia.com/wiki/Verdant_Sanctuary,,2022-04-18 02:50:09,
Victory Viper XX03,93130021,Monster Card,,"('Konami Arcade Games',)",LIGHT,Effect Monster,,Machine,"('Trigger Effect',)",1000,1200,4,Unlimited,Unlimited,Unlimited,Victory Viper XX03,https://yugipedia.com/wiki/Victory_Viper_XX03,,2021-01-31 17:14:02,
Violet Crystal,15052462,Spell Card,Equip Spell Card,,,,,,"('Condition', 'Continuous-like Effect')",,,,Unlimited,Unlimited,Unlimited,Violet Crystal,https://yugipedia.com/wiki/Violet_Crystal,,2022-03-06 05:09:50,
Viral Infection,,Skill Card,,,,,,,,,,,Illegal,,Legal,Viral Infection,https://yugipedia.com/wiki/Viral_Infection,,2020-05-29 17:27:57,Seto Kaiba
Viser Des,56043446,Monster Card,,,DARK,Effect Monster,,Fiend,"('Continuous Effect', 'Trigger Effect')",1200,500,4,Unlimited,Unlimited,Unlimited,Viser Des,https://yugipedia.com/wiki/Viser_Des,"('Alternate',)",2022-10-29 14:19:31,
Volcanic Blaster,81020140,Monster Card,,"('Volcanic',)",FIRE,Effect Monster,,Pyro,"('Trigger Effect',)",600,1200,3,Unlimited,Unlimited,Unlimited,Volcanic Blaster,https://yugipedia.com/wiki/Volcanic_Blaster,,2022-04-22 06:24:20,
Volcanic Cannon,,Skill Card,,"('Volcanic',)",,,,,,,,,Illegal,,Legal,Volcanic Cannon,https://yugipedia.com/wiki/Volcanic_Cannon,,2022-09-01 17:16:50,Axel Brodie
Volcanic Doomfire,32543380,Monster Card,,"('Volcanic',)",FIRE,Effect Monster,,Pyro,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",1800,3000,8,Unlimited,Unlimited,Unlimited,Volcanic Doomfire,https://yugipedia.com/wiki/Volcanic_Doomfire,,2022-08-13 13:11:58,
Volcanic Hammerer,54514594,Monster Card,,"('Volcanic',)",FIRE,Effect Monster,,Pyro,"('Condition', 'Ignition Effect')",1500,2400,5,Unlimited,Unlimited,Unlimited,Volcanic Hammerer,https://yugipedia.com/wiki/Volcanic_Hammerer,,2022-04-22 06:25:23,
Volcanic Rocket,76459806,Monster Card,,"('Volcanic',)",FIRE,Effect Monster,,Pyro,"('Trigger Effect',)",1400,1900,4,Unlimited,Unlimited,Unlimited,Volcanic Rocket,https://yugipedia.com/wiki/Volcanic_Rocket,,2022-04-22 06:26:42,
Volcanic Shell,33365932,Monster Card,,"('Volcanic',)",FIRE,Effect Monster,,Pyro,"('Condition', 'Ignition Effect')",0,100,1,Unlimited,Unlimited,Unlimited,Volcanic Shell,https://yugipedia.com/wiki/Volcanic_Shell,,2023-02-06 18:19:40,
Vorse Raider,14898066,Monster Card,,,DARK,Normal Monster,,Beast-Warrior,,1200,1900,4,Unlimited,Unlimited,Unlimited,Vorse Raider,https://yugipedia.com/wiki/Vorse_Raider,"('Alternate',)",2022-10-29 14:00:42,
W-Wing Catapult,96300057,Monster Card,,"('A-to-Z',)",LIGHT,Effect Monster,"('Union monster',)",Machine,"('Continuous-like Effect', 'Ignition Effect', 'Ignition-like Effect')",1500,1300,4,Unlimited,Unlimited,Unlimited,W-Wing Catapult,https://yugipedia.com/wiki/W-Wing_Catapult,,2022-07-24 09:36:32,
Waboku,12607053,Trap Card,Normal Trap Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Waboku,https://yugipedia.com/wiki/Waboku,,2023-02-14 18:02:25,
Waking the Dragon,10813327,Trap Card,Normal Trap Card,,,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Waking the Dragon,https://yugipedia.com/wiki/Waking_the_Dragon,,2022-06-05 11:04:20,
Wall of Disruption,58169731,Trap Card,Normal Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Wall of Disruption,https://yugipedia.com/wiki/Wall_of_Disruption,,2022-03-21 19:55:38,
Wall of Illusion,13945283,Monster Card,,,DARK,Effect Monster,,Fiend,"('Trigger Effect',)",1850,1000,4,Unlimited,Unlimited,Unlimited,Wall of Illusion,https://yugipedia.com/wiki/Wall_of_Illusion,,2022-04-19 23:10:13,
War-Lion Ritual,54539105,Spell Card,Ritual Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,War-Lion Ritual,https://yugipedia.com/wiki/War-Lion_Ritual,,2020-08-22 15:34:41,
Warrior Dai Grepher,75953262,Monster Card,,"('Grepher',)",EARTH,Normal Monster,,Warrior,,1600,1700,4,Unlimited,Unlimited,Unlimited,Warrior Dai Grepher,https://yugipedia.com/wiki/Warrior_Dai_Grepher,,2022-04-09 17:05:50,
Warrior Elimination,90873992,Spell Card,Normal Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Warrior Elimination,https://yugipedia.com/wiki/Warrior_Elimination,,2021-11-07 14:22:06,
Warrior Lady of the Wasteland,05438492,Monster Card,,"('Warrior Lady',)",EARTH,Effect Monster,,Warrior,"('Trigger Effect',)",1200,1100,4,Unlimited,Unlimited,Unlimited,Warrior Lady of the Wasteland,https://yugipedia.com/wiki/Warrior_Lady_of_the_Wasteland,,2022-07-30 23:55:25,
Wasteland,23424603,Spell Card,Field Spell Card,,,,,,"('Continuous-like Effect',)",,,,Unlimited,Unlimited,Unlimited,Wasteland,https://yugipedia.com/wiki/Wasteland,,2022-07-13 02:17:58,
Water Dragon,85066822,Monster Card,,,WATER,Effect Monster,,Sea Serpent,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",2600,2800,8,Unlimited,Unlimited,Unlimited,Water Dragon,https://yugipedia.com/wiki/Water_Dragon,,2022-10-06 17:38:31,
Water Dragon Cluster,06022371,Monster Card,,,WATER,Effect Monster,,Sea Serpent,"('Quick Effect', 'Summoning condition', 'Trigger Effect')",2600,2800,10,Unlimited,Unlimited,Unlimited,Water Dragon Cluster,https://yugipedia.com/wiki/Water_Dragon_Cluster,,2022-10-06 17:34:43,
Water Hazard,49669730,Spell Card,Continuous Spell Card,,,,,,"('Ignition-like Effect',)",,,,Unlimited,Unlimited,Unlimited,Water Hazard,https://yugipedia.com/wiki/Water_Hazard,,2021-02-03 18:41:07,
Weapon Change,10035717,Spell Card,Continuous Spell Card,"('Change',)",,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Weapon Change,https://yugipedia.com/wiki/Weapon_Change,,2022-10-06 17:47:24,
Wetha,96643568,Monster Card,,,WATER,Normal Monster,,Aqua,,900,1000,3,Unlimited,Unlimited,Unlimited,Wetha,https://yugipedia.com/wiki/Wetha,,2021-11-07 14:02:18,
Whiptail Crow,91996584,Monster Card,,,DARK,Normal Monster,,Fiend,,1600,1650,4,Unlimited,Unlimited,Unlimited,Whiptail Crow,https://yugipedia.com/wiki/Whiptail_Crow,,2022-09-02 12:14:46,
Whirlwind Prodigy,15090429,Monster Card,,,WIND,Effect Monster,,Fairy,"('Unclassified effect',)",1600,1500,4,Unlimited,Unlimited,Unlimited,Whirlwind Prodigy,https://yugipedia.com/wiki/Whirlwind_Prodigy,,2022-10-06 17:19:57,
White Dragon Ritual,09786492,Spell Card,Ritual Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,White Dragon Ritual,https://yugipedia.com/wiki/White_Dragon_Ritual,,2021-11-07 14:03:46,
White Elephant's Gift,18756904,Spell Card,Normal Spell Card,,,,,,"('Cost', 'Effect')",,,,Unlimited,Unlimited,Unlimited,White Elephant's Gift,https://yugipedia.com/wiki/White_Elephant%27s_Gift,,2023-01-03 01:02:34,
White Magician Pikeru,81383947,Monster Card,,"('Prophecy',)",LIGHT,Effect Monster,,Spellcaster,"('Trigger Effect',)",0,1200,2,Unlimited,Unlimited,Unlimited,White Magician Pikeru,https://yugipedia.com/wiki/White_Magician_Pikeru,,2022-10-06 17:12:23,
Wicked-Breaking Flamberge - Baou,68427465,Spell Card,Equip Spell Card,,,,,,"('Continuous-like Effect', 'Cost')",,,,Unlimited,Unlimited,Unlimited,Wicked-Breaking Flamberge - Baou,https://yugipedia.com/wiki/Wicked-Breaking_Flamberge_-_Baou,,2021-03-07 07:35:12,
Widespread Ruin,77754944,Trap Card,Normal Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Widespread Ruin,https://yugipedia.com/wiki/Widespread_Ruin,"('Alternate',)",2022-12-17 12:46:29,
Wild Fire,68815401,Spell Card,Quick-Play Spell Card,,,,,,"('Condition', 'Cost', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Wild Fire,https://yugipedia.com/wiki/Wild_Fire,,2022-04-22 06:30:00,
Wild Nature's Release,61166988,Spell Card,Normal Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Wild Nature's Release,https://yugipedia.com/wiki/Wild_Nature%27s_Release,,2022-04-25 02:58:21,
Wild Tornado,47766694,Trap Card,Normal Trap Card,,,,,,"('Effect', 'Trigger Effect')",,,,Unlimited,Unlimited,Unlimited,Wild Tornado,https://yugipedia.com/wiki/Wild_Tornado,,2022-06-26 12:50:07,
Windstorm of Etaqua,59744639,Trap Card,Normal Trap Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Windstorm of Etaqua,https://yugipedia.com/wiki/Windstorm_of_Etaqua,,2022-05-24 15:57:48,
Winged Cleaver,39175982,Monster Card,,,EARTH,Normal Monster,,Insect,,700,700,2,Unlimited,Unlimited,Unlimited,Winged Cleaver,https://yugipedia.com/wiki/Winged_Cleaver,,2022-03-05 07:17:24,
"Winged Dragon, Guardian of the Fortress #1",87796900,Monster Card,,,WIND,Normal Monster,,Dragon,,1200,1400,4,Unlimited,Unlimited,Unlimited,"Winged Dragon, Guardian of the Fortress 1","https://yugipedia.com/wiki/Winged_Dragon,_Guardian_of_the_Fortress_1",,2022-04-12 21:41:43,
Winged Kuriboh,57116033,Monster Card,,"('Kuriboh (archetype)', 'Winged Kuriboh (archetype)')",LIGHT,Effect Monster,,Fairy,"('Trigger Effect',)",200,300,1,Unlimited,Unlimited,Unlimited,Winged Kuriboh,https://yugipedia.com/wiki/Winged_Kuriboh,"('Alternate',)",2022-10-29 14:19:55,
Wonder Garage,50684552,Trap Card,Normal Trap Card,,,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Wonder Garage,https://yugipedia.com/wiki/Wonder_Garage,,2022-11-08 12:11:23,
