Set,Name,Rarity,Print,Region,Release,Set type,Cover card,Modification date,Version
Starter Deck: Yugi Evolution,The Reliable Guardian,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Axe of Despair,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Axe of Despair,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Malevolent Nuzzler,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Malevolent Nuzzler,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Mystical Space Typhoon,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Mystical Space Typhoon,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Mystic Plasma Zone,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Mystic Plasma Zone,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Swords of Revealing Light,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Swords of Revealing Light,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Pot of Greed,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Pot of Greed,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Trap Hole,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Trap Hole,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Waboku,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Waboku,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Magic Jammer,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Magic Jammer,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Seven Tools of the Bandit,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Seven Tools of the Bandit,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Spellbinding Circle,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Spellbinding Circle,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,The Eye of Truth,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,The Eye of Truth,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Backup Soldier,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Backup Soldier,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Shift,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Shift,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Disappear,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Disappear,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Raigeki Break,"('Common',)",,DE,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Raigeki Break,"('Common',)",,DE,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Dark Magician,"('Super Rare',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Dark Magician,"('Super Rare',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Mystical Elf,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Mystical Elf,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Feral Imp,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Feral Imp,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,"Winged Dragon, Guardian of the Fortress #1","('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,"Winged Dragon, Guardian of the Fortress #1","('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Summoned Skull,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Summoned Skull,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Beaver Warrior,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Beaver Warrior,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Gaia The Fierce Knight,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Gaia The Fierce Knight,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Celtic Guardian,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Celtic Guardian,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Great White,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Great White,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Giant Soldier of Stone,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Giant Soldier of Stone,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Mystic Clown,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Mystic Clown,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Neo the Magic Swordsman,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Neo the Magic Swordsman,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Gazelle the King of Mythical Beasts,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Gazelle the King of Mythical Beasts,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Warrior Dai Grepher,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Warrior Dai Grepher,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Dark Blade,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Dark Blade,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Wall of Illusion,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Wall of Illusion,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Man-Eater Bug,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Man-Eater Bug,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Sangan,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Sangan,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Kuriboh,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Kuriboh,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Giant Rat,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Giant Rat,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Sonic Bird,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Sonic Bird,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Zombyra the Dark,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Zombyra the Dark,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Royal Magical Library,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Royal Magical Library,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Black Luster Soldier,"('Ultra Rare',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Black Luster Soldier,"('Ultra Rare',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Black Luster Ritual,"('Super Rare',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Black Luster Ritual,"('Super Rare',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Dark Hole,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Dark Hole,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Dian Keto the Cure Master,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Dian Keto the Cure Master,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Fissure,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Fissure,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Monster Reborn,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Monster Reborn,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Change of Heart,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Change of Heart,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Last Will,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Last Will,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Card Destruction,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Card Destruction,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Remove Trap,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Remove Trap,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,The Reliable Guardian,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,The Reliable Guardian,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Axe of Despair,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Axe of Despair,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Malevolent Nuzzler,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Malevolent Nuzzler,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Mystical Space Typhoon,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Mystical Space Typhoon,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Mystic Plasma Zone,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Mystic Plasma Zone,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Swords of Revealing Light,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Swords of Revealing Light,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Pot of Greed,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Pot of Greed,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Trap Hole,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Trap Hole,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Waboku,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Waboku,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Magic Jammer,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Magic Jammer,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Seven Tools of the Bandit,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Seven Tools of the Bandit,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Spellbinding Circle,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Spellbinding Circle,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,The Eye of Truth,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,The Eye of Truth,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Backup Soldier,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Backup Soldier,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Shift,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Shift,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Disappear,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Disappear,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Raigeki Break,"('Common',)",,FR,2004-09-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Raigeki Break,"('Common',)",,FR,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Dark Magician,"('Super Rare',)",,IT,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Dark Magician,"('Super Rare',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Mystical Elf,"('Common',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Mystical Elf,"('Common',)",,IT,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Feral Imp,"('Common',)",,IT,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Feral Imp,"('Common',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,"Winged Dragon, Guardian of the Fortress #1","('Common',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,"Winged Dragon, Guardian of the Fortress #1","('Common',)",,IT,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Summoned Skull,"('Common',)",,IT,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Summoned Skull,"('Common',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Beaver Warrior,"('Common',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Beaver Warrior,"('Common',)",,IT,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Gaia The Fierce Knight,"('Common',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Gaia The Fierce Knight,"('Common',)",,IT,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Celtic Guardian,"('Common',)",,IT,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Celtic Guardian,"('Common',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Great White,"('Common',)",,IT,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Great White,"('Common',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Giant Soldier of Stone,"('Common',)",,IT,2004-03-01,Starter Deck,"('Black Luster Soldier',)",2020-12-02 02:21:53,Old
Starter Deck: Yugi Evolution,Giant Soldier of Stone,"('Common',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
Starter Deck: Yugi Evolution,Mystic Clown,"('Common',)",,IT,2004-10-01,Starter Deck,"('Black Luster Soldier',)",2023-01-14 16:07:41,New
