Set,Name,Rarity,Print,Cover card,Modification date,Version
2022 Tin of the Pharaoh's Gods,Lavalval Exlord,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Star Mine,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ultimate Dragonic Utopia Ray,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,ZW - Dragonic Halberd,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Rilliona, the Wondrous Magistus Witch Wardrobe","('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Drytron Mu Beta Fafnir,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Tri-Brigade Bearbrumm the Rampant Rampager,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Dark Infant @Ignister,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Traptrix Cularia,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Paleozoic Cambroraster,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Lyna the Light Charmer, Lustrous","('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Rank-Up-Magic Zexal Force,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Zexal Construction,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Zexal Entrust,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Branded in White,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Basal Rose Shoot,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,A.I. Meet You,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,You and A.I.,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Bujincandescence,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Birth of the Prominence Flame,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Book of Lunar Eclipse,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,One-Kuri-Way,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Hidden Springs of the Far East,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Zexal Alliance,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Screams of the Branded,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Judgment of the Branded,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Proof of Pruflas,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Thron the Disciplined Angel,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Pendransaction,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Expendable Dai,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Terrors of the Underroot,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Eda the Sun Magician,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Staysailor Romarin,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,D/D/D Supersight King Zero Maxwell,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Binary Blader,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Sunavalon Daphne,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Sunavalon Melias,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Sunvine Cross Breed,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Scout Buggy,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Converging Wills Dragon,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Stardust Synchron,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Stardust Trail,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Despian Comedy,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Despian Tragedy,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Aluber the Jester of Despia,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Dramaturge of Despia,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Albion the Shrouded Dragon,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Clavkiys, the Magikey Skyblaster","('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gunkan Suship Shari,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gunkan Suship Ikura,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Chronomaly Magella Globe,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Gizmek Inaba, the Hopping Hare of Hakuto","('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Gizmek Naganaki, the Sunrise Signaler","('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Gizmek Taniguku, the Immobile Intellect","('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Gizmek Arakami, the Hailbringer Hog","('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Carpiponica, Mystical Beast of the Forest","('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Glacier Aqua Madoor,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Master's Diploman,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Slower Swallow,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Aeropixthree,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Mechmusket - Batosbuster,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Mechmortar - Garesglasser,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Despian Quaeritis,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Despian Proskenion,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Beast - Ansyalabolas,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Dragon - Andrabime,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Allvain the Essence of Vanity,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Stellar Wind Wolfrayet,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gaiarmor Dragonshell,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gunkan Suship Ikura-class Dreadnought,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Chronomaly Vimana,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Voloferniges, the Darkest Dragon Doomrider","('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Dragonlark Pairen,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Stardust Illumination,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Majestic Absorption,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Despia, Theater of the Branded","('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Branded Opening,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Branded Bond,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Maftea,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey World,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gunkan Sushipyard Seaside Supper Spot,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Sacred Scrolls of the Gizmek Legend,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Live☆Twin Sunny's Snitch,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,High Ritual Art,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ready Fusion,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Synchro Overtake,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Pendulum Treasure,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Majestic Mirage,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Duo,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Unlocking,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gunkan Suship Daily Special,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Monster Assortment,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beast King Unleashed,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Baby Mudragon,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Pazuzule,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Scale Bomber,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Sting Lancer,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Armor Horn,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Giant Beetrooper Invincible Atlas,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Formation,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Fly & Sting,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Link Apple,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Flying Red Carp,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Dinowrestler Iguanodraka,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Shinobi Insect Hagakuremino,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Trickstar Festival,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gouki Finishing Move,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Heritage of the Light,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Rokket Caliber,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Incredible Ecclesia, the Virtuous","('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Icejade Acti,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Icejade Tinola,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Icejade Tremora,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ad Libitum of Despia,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Floowandereeze & Snowl,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Floowandereeze & Robina,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Floowandereeze & Eglen,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Floowandereeze & Stri,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Floowandereeze & Toccan,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Floowandereeze & Empen,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Destiny HERO - Denier,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Maginificent Magikey Mafteal,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gunkan Suship Uni,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gunkan Suship Shirauo,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Machina Ruinforce,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Mimicking Man-Eater Bug,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Lord of the Heavenly Prison,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Undaunted Bumpkin Beast,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Meowseclick,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Masquerade the Blazing Dragon,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Destiny HERO - Destroyer Phoenix Enforcer,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ultimate Flagship Ursatron,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Fiend - Transfurlmine,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Zoroa, the Magistus Conflagrant Calamity","('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Spirit - Vepartu,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gunkan Suship Uni-class Super-Dreadnought,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Gunkan Suship Shirauo-class Carrier,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Evil★Twin's Trouble Sunny,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Branded in High Spirits,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Icejade Cradle,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Branded in Red,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Floowandereeze and the Magnificent Map,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Floowandereeze and the Unexplored Winds,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Battle,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Sunvine Sowing,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Supernatural Danger Zone,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Small World,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magical Cylinders,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Floowandereeze and the Dreaming Town,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Floowandereeze and the Scary Sea,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Magikey Locking,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Stained Glass of Light & Dark,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Laundry Trap,"('Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Night Sword Serpent,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,D.D. Assault Carrier,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Abyss Keeper,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Apex Predation,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Assault Roller,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Light Flapper,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Heavy Beetrooper Mighty Neptune,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ultra Beetrooper Absolute Hercules,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Descent,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Landing,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Beetrooper Squad,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Flip Frozen,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Bravedrive,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Rebuildeer,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Threshold Borg,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Cynet Crosswipe,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Danger! Disturbance! Disorder!,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Cynet Cascade,"('Common',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Contract with the Abyss,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Earth Chant,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Sprite's Blessing,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Lightning Storm,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Forbidden Droplet,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ghost Ogre & Snow Rabbit,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ghost Reaper & Winter Cherries,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ash Blossom & Joyous Spring,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ghost Belle & Haunted Mansion,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ghost Sister & Spooky Dogwood,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Ghost Mourner & Moonlit Chill,"('Super Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,"Nibiru, the Primal Being","('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Dark Ruler No More,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Dimension Shifter,"('Ultra Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Red-Eyes Dark Dragoon,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Crossout Designator,"('Prismatic Secret Rare',)",Reprint,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Blue-Eyes White Dragon,"('Prismatic Secret Rare',)",New artwork,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Red-Eyes Black Dragon,"('Prismatic Secret Rare',)",New artwork,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Dark Magician Girl,"('Prismatic Secret Rare',)",New artwork,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Duel Tower,"('Prismatic Secret Rare',)",New,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Rainbow Bridge of Salvation,"('Prismatic Secret Rare',)",New,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Link into the VRAINS!,"('Prismatic Secret Rare',)",New,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,Soul Energy MAX!!!,"('Ultra Rare',)",New,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,The Revived Sky God,"('Ultra Rare',)",New,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,The Breaking Ruin God,"('Ultra Rare',)",New,,2022-09-14 12:43:26,New
2022 Tin of the Pharaoh's Gods,The True Sun God,"('Ultra Rare',)",New,,2022-09-14 12:43:26,New
Battle Pack 2022 Vol.4,Widespread Ruin,"('Common', 'Super Rare', 'Ultra Rare')",New artwork,,2022-12-31 02:38:43,New
Battle Pack 2022 Vol.4,Amusi Performer,"('Common', 'Super Rare')",Reprint,,2022-12-31 02:38:43,New
Battle Pack 2022 Vol.4,Sakakaze the Talismanic Warrior,"('Common', 'Super Rare')",Reprint,,2022-12-31 02:38:43,New
Battle Pack 2022 Vol.4,Karatake the Talismanic Warrior,"('Common', 'Super Rare')",Reprint,,2022-12-31 02:38:43,New
Battle Pack 2022 Vol.4,Douma the Talismanic Supreme Sage,"('Common', 'Super Rare')",Reprint,,2022-12-31 02:38:43,New
Battle Pack 2022 Vol.4,Digger Skipper,"('Common',)",New,,2022-12-31 02:38:43,New
Battle Pack 2022 Vol.4,Princessleon,"('Common',)",New,,2022-12-31 02:38:43,New
Battle Pack 2022 Vol.4,Fairy Dragon,"('Common',)",New,,2022-12-31 02:38:43,New
Battle Pack 2022 Vol.4,Aitsu,"('Common',)",New,,2022-12-31 02:38:43,New
Battle Pack 2022 Vol.4,Level Blast,"('Common',)",New,,2022-12-31 02:38:43,New
Entry Pack Volume 10,Dark Strike Fighter,"('Super Rare',)",,,2022-12-26 04:08:36,New
Entry Pack Volume 10,Ultra Polymerization,"('Super Rare',)",,,2022-12-26 04:08:36,New
Entry Pack Volume 10,Dragon Horn Hunter,"('Common',)",,,2022-12-26 04:08:36,New
Entry Pack Volume 10,Sacred Crane,"('Common',)",,,2022-12-26 04:08:36,New
Entry Pack Volume 10,Archfiend Heiress,"('Common',)",,,2022-12-26 04:08:36,New
